homeTeamAbbrev,awayTeamAbbrev,sport,homeMoneyLine,awayMoneyLine,gameLine,homeCover,awayCover,overUnder,over,under,homeScore,awayScore,homeTeam,awayTeam,homeGameScoreStd,awayGameScoreStd,season,p_homeCover,p_awayCover,p_over,p_under,p_homeWin,p_awayWin,p_homeCoverOver,p_homeCoverUnder,p_awayCoverOver,p_awayCoverUnder,p_homeWinOver,p_homeWinUnder,p_awayWinOver,p_awayWinUnder,p_homeCoverAwayWin,p_awayCoverHomeWin,p_homeCoverOverAwayWin,p_homeCoverUnderAwayWin,p_awayCoverOverHomeWin,p_awayCoverUnderHomeWin,k_homeCover,r_homeCover,k_awayCover,r_awayCover,k_over,r_over,k_under,r_under,k_homeWin,r_homeWin,k_awayWin,r_awayWin,k_homeCoverOver,r_homeCoverOver,k_awayCoverOver,r_awayCoverOver,k_homeCoverUnder,r_homeCoverUnder,k_awayCoverUnder,r_awayCoverUnder,k_homeWinOver,r_homeWinOver,k_awayWinOver,r_awayWinOver,k_homeWinUnder,r_homeWinUnder,k_awayWinUnder,r_awayWinUnder,bestBets,bestBetReturn,bestBetPercent
MIA,LOU,NCAAF,-110.0,-110.0,1.0,-105.0,-115.0,46.5,-110.0,-110.0,8.874236212271892,33.707948287042896,Miami Hurricanes,Louisville Cardinals,19.2867254291074,18.892091231812085,2023.0,0.17291773056509632,0.8212523152152124,0.5669381436578691,0.4330618563420786,0.18553950769409217,0.8144604923059078,0.1687406397085722,0.004177090856524141,0.3930442030831582,0.4282081121320541,0.17389394057471097,0.004853744210024522,0.3813293309145271,0.4263393384819719,0.0,0.0,0.0,0.0,0.0,0.0,-0.6955186523415526,0.0,0.2,0.10707695264568806,0.09057010168152507,0.0074572211987289075,-0.1905701016816349,0.0,-0.7103670338424064,0.0,0.2,0.11097582433498299,-0.13574996845678597,0.0,0.15687463229839485,0.0632468011650044,-0.3605932055330275,0.0,0.2,0.10574059206228661,-0.13902502132880756,0.0,0.14698438050336313,0.05703563741556764,-0.3720955951043601,0.0,0.2,0.11037503841487557,awayWin,0.11097582433498299,0.2
CLT,RICE,NCAAF,120.0,-142.0,-2.5,-108.0,-112.0,47.5,-108.0,-112.0,20.60221549228655,30.689402326748745,Charlotte 49ers,Rice Owls,17.462658573208273,20.51286858968725,2023.0,0.3037333342817409,0.6962666657181991,0.6424568710446985,0.3575431289552415,0.2621878099921781,0.7378121900078218,0.22071325167926245,0.08302008260247842,0.421743619365436,0.2745230463527631,0.18790833024205503,0.05686002027132644,0.4340662518454099,0.28632647868355515,0.024126064810766026,0.0,0.01232263247997395,0.011803432330792075,0.0,0.0,-0.448234664693979,0.0,0.2,0.0635866663076039,0.2,0.047464868846846864,-0.36200856661488795,0.0,-0.35265568168100675,0.0,0.2,0.05147964786182096,-0.06684643404794696,0.0,0.2,0.10787284213676825,-0.26301007490602035,0.0,-0.006669571339964431,0.0,-0.06273724684373047,0.0,0.18584969563725637,0.07875144936009065,-0.2416019986301525,0.0,-0.03370649051664437,0.0,awayCoverOver,0.10787284213676825,0.2
JMU,APP,NCAAF,-360.0,285.0,9.5,-112.0,-108.0,56.0,-110.0,-110.0,38.76342341496773,18.6745933019206,James Madison Dukes,Appalachian State Mountaineers,14.47641760473449,16.018045379439332,2023.0,0.8004949406076599,0.19950505939230193,0.5447125190955007,0.4350898666241067,0.9077191259679281,0.09228087403207186,0.35623712818039294,0.42508495455269296,0.18847539091510793,0.010004912071413723,0.4464355360982021,0.43469233073376096,0.0854979871014122,0.00019026193178742524,0.0,0.10065472734855234,0.0,0.0,0.09019840791780925,0.009607376181068002,0.2,0.1030445132300427,-0.665029476464012,0.0,0.043896290100551405,0.0017517129859925147,-0.18631128008937586,0.0,0.2,0.03197266552513716,-0.22621706490404325,0.0,0.10958468687019862,0.031342977386707056,-0.11433229904194134,0.0,0.2,0.10691133718704432,-0.3593962401407453,0.0,0.06201576949973131,0.005538176159967083,-0.058518077921987474,0.0,0.04211756040998377,0.0025544000086396355,-0.15726009051989961,0.0,homeCoverUnder,0.10691133718704432,0.2
NAVY,ECU,NCAAF,-135.0,114.0,2.5,-115.0,-105.0,30.5,-110.0,-110.0,17.540714106391103,20.06467271851016,Navy Midshipmen,East Carolina Pirates,17.904841058588968,20.88832741562192,2023.0,0.40213566019116387,0.5978643398087746,0.7027794923137665,0.297220507686172,0.45252092371897984,0.5474790762810202,0.29043706514641493,0.11169859504474898,0.41234242716735164,0.18552191264142295,0.30158469423379874,0.12335035674868289,0.3803842974214781,0.1395089061229825,0.0,0.022799390791317813,0.0,0.0,0.011147629087383879,0.011651761703933932,-0.2854083305889977,0.0,0.17562189660798794,0.02937433387446364,0.2,0.0683339879743472,-0.47583693385903886,0.0,-0.28657582926039754,0.0,0.15053089758016075,0.02583188828396927,0.014342537966031632,0.0005286705759391416,0.1970832429795684,0.10603812673092801,-0.23394397497674946,0.0,-0.1128217091016456,0.0,0.0005436141621602553,6.855979489388069e-07,0.17986141632810534,0.09996189886817579,-0.25451586879067795,0.0,-0.13896717603786463,0.0,awayCoverOver,0.10603812673092801,0.1970832429795684
ARIZ,UTAH,NCAAF,-112.0,-108.0,1.0,-108.0,-112.0,46.0,-110.0,-110.0,28.758685698702724,26.49352725597549,Arizona Wildcats,Utah Utes,14.51627439194445,19.7849550023356,2023.0,0.5256772828925782,0.4516164008778379,0.7899605776571358,0.20072657029701366,0.5727616183811627,0.4272383816188373,0.35595023579298896,0.16281814154334065,0.41585533704090843,0.0333571173473754,0.3741052406162271,0.16736945294963823,0.3754880123903408,0.025592571850001338,0.0,0.0,0.0,0.0,0.0,0.0,0.013408748416562699,0.00016647642046173415,-0.16257323013898367,0.0,0.2,0.10162131146908822,-0.6784742023762713,0.0,0.09425463096806491,0.007932085231184004,-0.19134416623281836,0.0,0.11563315959634304,0.03583435396326537,0.19204512134776988,0.09626026773338194,-0.14956314892556208,0.0,-0.3370041403739367,0.0,0.13429881939639068,0.047074411246199994,0.14246115134196052,0.054391081439694317,-0.15164608231869964,0.0,-0.33799228939999815,0.0,over,0.10162131146908822,0.2
TENN,UGA,NCAAF,300.0,-380.0,-10.0,-110.0,-110.0,58.5,-108.0,-112.0,21.210526573307227,32.495814918207,Tennessee Volunteers,Georgia Bulldogs,17.645899744070228,15.01110699893027,2023.0,0.42178352376999195,0.533277914608737,0.3757792818087335,0.6242207181912228,0.2127394503541302,0.7872605496458698,0.2518882156640358,0.16989530810595618,0.11609805003828093,0.41717986457045597,0.16331817127440956,0.035197923200483296,0.19712554241756583,0.575911651349023,0.1948207175366244,0.0,0.07323447627286803,0.12158624126375635,0.0,0.0,-0.2142546000830169,0.0,0.01988362067834759,0.00035941670116401166,-0.2983790938378343,0.0,0.2,0.03631212902953434,-0.04968073286115973,0.0,-0.021149361699825064,0.0,-0.02725797252102541,0.0,-0.21371611039519633,0.0,-0.14815246656609124,0.0,0.1938771306894046,0.0981055721093704,0.0384402863899931,0.009900292638889413,-0.36432512722050003,0.0,-0.11165170797143706,0.0,0.2,0.07528576934483296,awayCoverUnder,0.0981055721093704,0.1938771306894046
ARST,TXST,NCAAF,154.0,-185.0,-3.5,-108.0,-112.0,59.5,-110.0,-110.0,26.67252955783307,37.273733835286414,Arkansas State Red Wolves,Texas State Bobcats,19.513528071001865,26.43335435055911,2023.0,0.35651250181799826,0.6434874981819305,0.6258210690772013,0.3741789309227276,0.28641724828849935,0.7135827517115007,0.20871482119918117,0.1477976806188171,0.4171062478780199,0.22638125030391051,0.1696100870190036,0.1001414672494786,0.4402813919507379,0.2566356657406743,0.05342955950948183,0.0,0.023175144072718007,0.030254415436763826,0.0,0.0,-0.3384539962185637,0.0,0.2,0.04360598145458799,0.2,0.03894986273856778,-0.3142242450622721,0.0,-0.1769481749007868,0.0,0.1837108423777769,0.018243066814676974,-0.08654084253246763,0.0,0.1937753083676827,0.09800255104710527,-0.17018825944878846,0.0,-0.07002440092064485,0.0,-0.04607560466437208,0.0,0.15176664553359248,0.044684242511247065,-0.13358802177663087,0.0,-0.12654182614557608,0.0,awayCoverOver,0.09800255104710527,0.1937753083676827
BALL,KENT,NCAAF,-470.0,360.0,12.5,-110.0,-110.0,42.0,-108.0,-112.0,27.185565161478383,17.6403394609162,Ball State Cardinals,Kent State Golden Flashes,19.687559523719543,18.026215477588316,2023.0,0.41862530576804563,0.5813746942318914,0.6017610527804199,0.38499202810867694,0.712236112191114,0.28776388780888595,0.2665971246682285,0.14432041649936866,0.3351639281121913,0.2406716116093083,0.37758112729702076,0.30758795851062026,0.20991775114379704,0.05826404987350861,0.0,0.275899510912811,0.0,0.0,0.1109840026287922,0.16326754201125157,-0.22088685788710422,0.0,0.12088685788697184,0.013285120372531769,0.17166298978327343,0.02728535376049281,-0.30381690040960485,0.0,-0.64025416051065,0.0,0.08992052331135428,0.0291085218453161,-0.00706066463467131,0.0,0.08709076696002391,0.02032726852835631,-0.18352616721734832,0.0,-0.05025880539861957,0.0,-0.08691056874997866,0.0,0.10939838106031068,0.09406852541992913,-0.2250366887889026,0.0,-0.06388069073952529,0.0,awayWinOver,0.09406852541992913,0.10939838106031068
NU,PUR,NCAAF,124.0,-148.0,-2.5,-102.0,-118.0,49.0,-112.0,-108.0,27.438792084275317,22.38971463805721,Northwestern Wildcats,Purdue Boilermakers,15.4178828349132,18.695513424942952,2023.0,0.6944436453311594,0.30555635466878645,0.5348235955668276,0.4498155894158623,0.6454734153213353,0.3545265846786647,0.28853860085584004,0.3941255408404773,0.24628499471098766,0.05569004857538517,0.25707088559262,0.35549388148117755,0.2610255961049717,0.0675214973300358,0.027206567772881933,0.0,0.014740601393984192,0.011831448754650644,0.0,0.0,0.2,0.07505414971940044,-0.5138871468220456,0.0,0.013826022601674426,0.00017067759016251022,-0.14438357401500646,0.0,0.2,0.08917209006395824,-0.6007740699969115,0.0,0.02982536480341824,0.0024462690605566964,-0.05520100740461728,0.0,0.17851185430683936,0.08954481477986612,-0.313181026199855,0.0,0.027771776207626192,0.0024989198340737697,-0.07951560384665424,0.0,0.16077904204950916,0.08556317019940446,-0.35063029758923064,0.0,homeCoverUnder,0.08954481477986612,0.17851185430683936
VT,NCSU,NCAAF,-135.0,114.0,2.5,-112.0,-108.0,41.0,-110.0,-110.0,18.354716069238588,25.087793285058996,Virginia Tech Hokies,NC State Wolfpack,19.70448341537191,16.641647888488823,2023.0,0.2968902979704214,0.7031097020295213,0.5741342590227854,0.3789632539562207,0.3365460794897632,0.6634539205102368,0.24737647618205832,0.04141861389765576,0.32675778284072704,0.33754464005856494,0.25878542681321676,0.04792545667875243,0.2978702176502271,0.3108321126667215,0.0,0.020813631934297736,0.0,0.0,0.011408950631158484,0.006506842781096656,-0.49059256830270664,0.0,0.2,0.07082744078174152,0.10568194394784924,0.010153339342360313,-0.30417716669193656,0.0,-0.5591167131990564,0.0,0.2,0.08395827797838132,-0.04098502719646341,0.0,0.07554800031861031,0.01529610094373719,-0.32585394782738036,0.0,0.090359804259522,0.02188191652519528,-0.06070361335350016,0.0,0.07064375087036528,0.015420767169435795,-0.36245150164937157,0.0,0.08780043391808767,0.023820551046271853,awayWin,0.08395827797838132,0.2
MD,MICH,NCAAF,650.0,-1000.0,-19.0,-110.0,-110.0,49.5,-108.0,-112.0,15.10754355045962,37.75787995159561,Maryland Terrapins,Michigan Wolverines,12.280969921884113,17.639601910348077,2023.0,0.36348614568506726,0.6234529497874179,0.6600246100791933,0.3399753899207679,0.04290802089143035,0.9570919791085697,0.254188514847081,0.1092976308379863,0.39821792453012134,0.22523502525729658,0.03807973048743701,0.0006425717495728962,0.6145899900483006,0.33831627040580986,0.3163924061392165,0.0,0.20875389481618822,0.10763851132302826,0.0,0.0,-0.3366790940613587,0.0,0.2,0.03804567173701412,0.2,0.05423170166013374,-0.3992521733679719,0.0,-0.10433689897142652,0.0,0.2,0.010560235403885355,-0.024099352747291747,0.0,0.1736723739816592,0.08083441053825977,-0.23196764470301515,0.0,-0.07160979265178521,0.0,-0.03349171813700965,0.0,0.2,0.06058615578047948,-0.07506632433000492,0.0,-0.27435384958881065,0.0,awayCoverOver,0.08083441053825977,0.1736723739816592
STAN,CAL,NCAAF,205.0,-250.0,-6.5,-105.0,-115.0,55.0,-110.0,-110.0,20.822740433854147,39.31489782750015,Stanford Cardinal,California Golden Bears,22.89323044045991,22.71025221250428,2023.0,0.26233548024530506,0.737664519754625,0.6272358930428734,0.3328063822612287,0.18972962862611276,0.8102703713738872,0.22566092919649247,0.03301807166866435,0.401574963846381,0.2997883105925644,0.1685463528415659,0.009859702565257068,0.4454600057746231,0.31854209340138073,0.06378879125855463,0.0,0.043885041928242066,0.018753782808816413,0.0,0.0,-0.5122122654971246,0.0,0.2,0.07582238564738152,0.2,0.03949006825273349,-0.4011065972514197,0.0,-0.2055242110684664,0.0,0.2,0.026875703984688394,-0.05797975607951758,0.0,0.16872475522629576,0.07316287057726568,-0.3211877628849385,0.0,0.02733240031729761,0.0019199444752598742,-0.003954403830308373,0.0,0.11340012899296026,0.021475514056885428,-0.19556359565771864,0.0,-0.08951653330437931,0.0,awayCover,0.07582238564738152,0.2
WIS,NEB,NCAAF,-238.0,195.0,6.0,-110.0,-110.0,37.0,-110.0,-110.0,18.561819566859207,14.831639111402817,Wisconsin Badgers,Nebraska Cornhuskers,17.292259025998373,11.061946784660766,2023.0,0.41288223521895334,0.5641974643601654,0.40994654823865856,0.5480885167375972,0.610783248000357,0.389216751999643,0.26159091887791414,0.13412034163100645,0.1424762127191574,0.3969272913273369,0.2987837247983299,0.24833975181575413,0.10035656491634876,0.2354341884474335,0.0,0.13742029486136786,0.0,0.0,0.03131338927882864,0.09717852640549388,-0.23294730604019792,0.0,0.08481467515634727,0.006539571928978835,-0.23911224869881703,0.0,0.05098588514895408,0.0023632368040203077,-0.3155526217587934,0.0,0.07599457353792144,0.011261591654060581,-0.01810949063802747,0.0,-0.18234340367510116,0.0,-0.19386437744815777,0.0,0.16849065925435847,0.07494722995575638,-0.11128427239562932,0.0,-0.09395087246672928,0.0,-0.19122764478322002,0.0,0.07030118379245151,0.02288264732933082,awayCoverUnder,0.07494722995575638,0.16849065925435847
USA,MRSH,NCAAF,-375.0,295.0,11.0,-108.0,-112.0,47.0,-112.0,-108.0,33.25169640455889,20.19474377491967,South Alabama Jaguars,Marshall Thundering Herd,19.13054567381124,18.56909020687635,2023.0,0.5352441631667648,0.4297214234081108,0.7003460541403014,0.27502554526184103,0.7846633901367114,0.21533660986328862,0.35118622811262157,0.16843331327972616,0.33035821317856345,0.09039357508827559,0.4932417569127905,0.25649483048523375,0.18622362645328908,0.013638281085034627,0.0,0.20149826131198303,0.0,0.0,0.12325391595105263,0.07186286031166832,0.033307859386870864,0.0010272347193847784,-0.20899058237480506,0.0,0.2,0.06513100621025694,-0.5079468658553705,0.0,-0.02284889685062097,0.0,-0.05065098001356266,0.0,0.10635084249474291,0.029972829503255267,0.07080713301521596,0.01293521722145297,-0.138417862631814,0.0,-0.25285413242558263,0.0,0.1312715832790694,0.024125120007231122,0.060640852757809005,0.023828988390298875,-0.25982820390002065,0.0,-0.13558436928031567,0.0,over,0.06513100621025694,0.2
WVU,CIN,NCAAF,-205.0,170.0,5.0,-110.0,-110.0,54.0,-108.0,-112.0,35.17967336376506,21.591267458151293,West Virginia Mountaineers,Cincinnati Bearcats,16.536155673083286,24.46584921431868,2023.0,0.6872882951482037,0.3055839063067296,0.5660243661067236,0.4098295803772974,0.7597943342184216,0.24020566578157843,0.2789471616067518,0.3871911444667014,0.28198037585610763,0.02060746600944836,0.32626143124178336,0.40204432363677434,0.22385508519431171,0.005447481577823429,0.0,0.05529286283332751,0.0,0.0,0.04221744099116744,0.012822209268925293,0.2,0.06241916723840504,-0.4582737967558679,0.0,0.09733068150198504,0.0087715384830008,-0.25116128960012957,0.0,0.2,0.026085143352798615,-0.20673217787631665,0.0,0.009897595042106966,0.00026253919881500835,0.014062605653162752,0.0005299884323870564,0.15239847951141453,0.06061802401479061,-0.354638715596127,0.0,-0.03402657344175497,0.0,0.0390586769072431,0.006407437015326499,0.07349724871192509,0.0098313589341651,-0.23653609954679372,0.0,homeCover,0.06241916723840504,0.2
OSU,MINN,NCAAF,-4000.0,1600.0,27.5,-112.0,-108.0,50.0,-110.0,-110.0,36.36483944857751,7.71101057937897,Ohio State Buckeyes,Minnesota Golden Gophers,21.29606119032865,10.808432921669183,2023.0,0.44010075934709864,0.559899240652855,0.4720708750037583,0.5175004011293645,0.9174679133233063,0.08253208667669365,0.24465976131569803,0.19067953174997024,0.22741111368806027,0.32682086937939414,0.39331760022249124,0.5097466039789269,0.0727669738403407,0.004883789005867768,0.0,0.4729361427855426,0.0,0.0,0.14865783890679318,0.31906707222895664,-0.1869863901841508,0.0,0.08459042055793842,0.0066254993057119505,-0.10865116249210754,0.0,-0.013249157628334673,0.0,-2.38381555374444,0.0,0.025190342093987003,0.010152853356993495,-0.04474262898480083,0.0,-0.06086832150296195,0.0,-0.11940493884391093,0.0,0.07563462661051135,0.015331199269930746,-0.23864323287908046,0.0,0.04328420671284756,0.05892228422141829,-0.0009340168763576351,0.0,-0.026757425970098284,0.0,awayWinOver,0.05892228422141829,0.04328420671284756
BYU,OU,NCAAF,1200.0,-2400.0,-24.5,-110.0,-110.0,57.5,-112.0,-108.0,11.174652580156923,46.55153314785365,BYU Cougars,Oklahoma Sooners,17.70906861218599,23.71989319818564,2023.0,0.3240949097624588,0.6759050902374861,0.6287570873327062,0.37124291266723886,0.09263455183245148,0.9073654481675485,0.24863958448038023,0.07545532528207859,0.38011750285232593,0.2957875873851603,0.08794741544979942,0.0005889386010573858,0.5329736807525378,0.370293569633361,0.22736216014841265,0.0,0.15285617790021194,0.07450598224820075,0.0,0.0,-0.4194006894988366,0.0,0.2,0.05807285263613107,0.2,0.038029468775953035,-0.3078147416521432,0.0,0.01702076448515577,0.00347647708390968,-1.3158637958112878,0.0,-0.03923796935855453,0.0,0.1426146303819527,0.053084614605340384,-0.2695240309559518,0.0,0.03302176178260818,0.002922370493289227,0.049317488107563055,0.0574245874907875,0.051503248538659285,0.002573007071733866,-0.04098390089141111,0.0,-0.25317814360093505,0.0,awayCover,0.05807285263613107,0.2
CSU,NEV,NCAAF,-485.0,370.0,12.5,-108.0,-112.0,46.5,-110.0,-110.0,32.388212627912246,17.340944034018502,Colorado State Rams,Nevada Wolf Pack,18.93204220949822,14.663636050523834,2023.0,0.5812041279175086,0.41879587208244046,0.6437043455051401,0.3562956544948089,0.8533434548749743,0.14665654512502568,0.3752583290598833,0.20594579885762532,0.26844601644525684,0.15034985563718353,0.5099402450889449,0.33134530296604536,0.11659363012324064,0.01800500818174981,0.0,0.26008142013748164,0.0,0.0,0.1346819160290616,0.12539950410842005,0.12890458606841798,0.01538554843469463,-0.2321527511852261,0.0,0.2,0.045778022829235314,-0.35177912556090146,0.0,0.14205921101859975,0.004160993697984952,-0.08397682105739979,0.0,0.14214576527625772,0.054150521810407505,-0.011842866142767361,0.0,-0.09034308216564879,0.0,-0.1751865981416734,0.0,0.13297120284967168,0.022985743023475082,0.005752178444851763,0.0002637078281854943,-0.1830044639831505,0.0,-0.10520640860849488,0.0,homeCoverOver,0.054150521810407505,0.14214576527625772
FAU,TULN,NCAAF,285.0,-360.0,-9.5,-110.0,-110.0,47.0,-108.0,-112.0,17.849955013370682,33.33766210614736,Florida Atlantic Owls,Tulane Green Wave,20.23418449610021,14.985919317071536,2023.0,0.3369267630772504,0.6630732369227024,0.636541370352744,0.3350415416604501,0.20221655710891606,0.7977834428910839,0.312818266535942,0.018888414892354592,0.3237231038168019,0.3161531267680954,0.19116000884610898,0.0011378268855385557,0.4271607649777331,0.3333602810045,0.12532819081867766,0.0,0.10343766116093121,0.017207154236404534,0.0,0.0,-0.39245379753777426,0.0,0.2,0.05317341773412272,0.2,0.04518630561735329,-0.40971193167984576,0.0,-0.07770745794058709,0.0,0.0698038372989861,0.0013534932504620284,0.056407171959800995,0.008527141049986859,0.0713809783753101,0.01365525411782819,-0.3570164069879693,0.0,0.05414283051066071,0.007651074309793003,0.06497592286266266,0.02706219023738855,0.034805124551522904,0.001768639174768649,-0.1576637904617526,0.0,-0.13610430983740146,0.0,awayCover,0.05317341773412272,0.2
MTSU,UTEP,NCAAF,-298.0,240.0,7.5,-108.0,-112.0,47.5,-110.0,-110.0,32.470580825440535,18.783473533952307,Middle Tennessee Blue Raiders,UTEP Miners,16.242947187420558,19.12909360691777,2023.0,0.6545548515617496,0.34544514843819873,0.6428886743079558,0.3571113256919925,0.7889991281585143,0.21100087184148575,0.3429989209171133,0.31155593064463627,0.2998897533908425,0.0455553950473563,0.4295781205323684,0.3481838902383739,0.19302665107813746,0.006737103375524637,0.0,0.12320715920899278,0.0,0.0,0.08657919961525502,0.03662795959373776,0.2,0.05212483171267395,-0.3876562853110186,0.0,0.2,0.045466584735764974,-0.3500662160468158,0.0,0.16021653007088676,0.008613871311394395,-0.11774876489122854,0.0,0.09784926454290191,0.025659602571852614,0.03164827959423039,0.0026142114993266572,0.05467381521353043,0.00801112586760877,-0.32013219305710494,0.0,0.06156400474679957,0.005874696354719137,0.046036970035903846,0.011635520329376038,-0.07234263218848158,0.0,-0.17418510001691168,0.0,homeCover,0.05212483171267395,0.2
UAB,TEM,NCAAF,-305.0,245.0,8.0,-108.0,-112.0,63.0,-108.0,-112.0,36.08639428489048,30.762158546633607,UAB Blazers,Temple Owls,21.1266025033211,18.32424016917967,2023.0,0.4075874944306541,0.570445897311187,0.6342108884344817,0.35071676609801156,0.6483848246604906,0.35161517533950937,0.29038921793464545,0.11230644345629687,0.33279931058707407,0.22746607429637714,0.40202025984912393,0.2141165840144954,0.21168596961951533,0.11208035425173814,0.0,0.19631847857292664,0.0,0.0,0.10060868200171628,0.09086589221286095,-0.23221801158423938,0.0,0.08934530229971649,0.007127306288417612,0.2,0.04428863850809668,-0.3764804558722155,0.0,-0.4240414601250131,0.0,0.08696830813114587,0.018530542217025135,0.028540220862558918,0.0022074148006546715,0.08102546552559259,0.017397584068643324,-0.22267225712623268,0.0,-0.07196567985231392,0.0,0.01869991359856238,0.0005455113590061701,0.07191397841730174,0.02916793844577534,-0.30633600935338845,0.0,-0.04848377698664556,0.0,over,0.04428863850809668,0.2
TCU,BAY,NCAAF,-550.0,410.0,13.5,-115.0,-105.0,61.0,-110.0,-110.0,36.28529423215165,20.07340790118819,TCU Horned Frogs,Baylor Bears,19.262225555042527,16.345233759927286,2023.0,0.5933722857708841,0.40662771422906374,0.4052245463476983,0.5692999903050744,0.859895449326206,0.14010455067379401,0.20952703981466647,0.36965338125999364,0.19569750653303175,0.19964660904508066,0.295752637546932,0.5314964328081807,0.09759688747916843,0.028687665938914,0.0,0.25602770711553297,0.0,0.0,0.08622559773226547,0.16184305154818712,0.12575041440740076,0.013750579759680887,-0.21641318583041935,0.0,-0.2490284526698337,0.0,0.09552997964065618,0.008296342736494712,0.08932042062033896,0.0014505704617807733,-0.06962604672284162,0.0,-0.09804998749480187,0.0,-0.0989187914402167,0.0,0.12438232338450475,0.03976037329225573,-0.09352313123144654,0.0,-0.26317384059042365,0.0,-0.005652896562116649,0.0,0.1596682048781654,0.0321223589177599,-0.08244646839301803,0.0,homeCoverUnder,0.03976037329225573,0.12438232338450475
MEM,SMU,NCAAF,280.0,-355.0,-8.5,-108.0,-112.0,64.0,-110.0,-110.0,23.93995621397408,32.903759897822084,Memphis Tigers,SMU Mustangs,17.30285782432743,23.93370473249435,2023.0,0.5011586351245054,0.49884136487542924,0.38595619299571393,0.6027743873843222,0.2973658694403593,0.7026341305596406,0.148727137119714,0.34706478414154074,0.23722905587599996,0.25570960324278147,0.10099623556504143,0.1735497752980048,0.27759473029601034,0.39789727577804046,0.18442800388903005,0.0,0.04036567442001037,0.14218767253525896,0.0,0.0,-0.03759003894102875,0.0,-0.062456306464089895,0.0,-0.2894919947090008,0.0,0.1658262135070766,0.024998484623722343,0.04642510852620191,0.006034813964674954,-0.35301470595363504,0.0,-0.16891199082069122,0.0,-0.055020348002927266,0.0,0.10343224091077238,0.028671252272328477,-0.029459131146957418,0.0,-0.04284436674455193,0.0,-0.2206158005343274,0.0,0.041317739345685583,0.010669722403987586,-0.017345982306069596,0.0,homeCoverUnder,0.028671252272328477,0.10343224091077238
TTU,UCF,NCAAF,-135.0,114.0,2.5,-112.0,-108.0,59.5,-110.0,-110.0,32.244856627868025,27.80301726696083,Texas Tech Red Raiders,UCF Knights,20.75384837137976,16.794178885686687,2023.0,0.5657538458322855,0.4342461541676571,0.5443408260533308,0.4556591739466118,0.6251887991192449,0.37481120088075515,0.33625683398247824,0.22949701184980725,0.2080839920708525,0.22616216209680454,0.3512728797900297,0.24978460946435643,0.17300181598545014,0.17767807503038877,0.0,0.03530364342210065,0.0,0.0,0.015016045807551481,0.020287597614549163,0.07939815316444526,0.005628631005289915,-0.17676799933127318,0.0,0.04311573471199459,0.0016899696179591844,-0.14311573471211525,0.0,0.1191936779302254,0.01052380211743282,-0.17360002641682815,0.0,0.08194910753898332,0.017527862750997575,-0.08740705566390403,0.0,-0.06571486100467278,0.0,-0.06258329980737284,0.0,0.07164912107883559,0.01190994399917756,-0.0946351367700676,0.0,-0.07358409335273136,0.0,-0.0884455252834013,0.0,homeCoverOver,0.017527862750997575,0.08194910753898332
HOU,OKST,NCAAF,195.0,-238.0,-6.0,-108.0,-112.0,58.5,-110.0,-110.0,25.517753601701635,33.60470600162813,Houston Cougars,Oklahoma State Cowboys,17.31184565550421,19.721674483786728,2023.0,0.41911070890778357,0.5577283907509024,0.5519836989183777,0.448016301081566,0.2795497105991443,0.7204502894008558,0.23567795508389308,0.18343275382389054,0.30640351018948353,0.2513248805614189,0.16762495766635474,0.09165496327461407,0.36616060472036144,0.33401989502226254,0.11929120865046386,0.0,0.0498548608858768,0.06943634776458707,0.0,0.0,-0.2082497254718102,0.0,0.06238418839191312,0.0034748097868908083,0.05916576772859322,0.0031823527917398593,-0.1591657677287115,0.0,-0.08991197627308944,0.0,0.055121978174892505,0.0012766523016442548,-0.04951683779525126,0.0,0.04065772865288719,0.004314462846942811,-0.12125651713734428,0.0,-0.03552382420432104,0.0,-0.012153669187564331,0.0,-0.004505708308666978,0.0,-0.1045318697114304,0.0,-0.055442154672320776,0.0,awayCoverOver,0.004314462846942811,0.04065772865288719
