oddsHomeTeam,oddsAwayTeam,bookie,homeScoreOddsImplied,awayScoreOddsImplied,sport,homeMoneyLine,awayMoneyLine,gameLine,homeCover,awayCover,overUnder,over,under,homeTeamAbbrev,awayTeamAbbrev,homeScore,awayScore,homeTeam,awayTeam,homeGameScoreStd,awayGameScoreStd,season,p_homeCover,p_awayCover,p_over,p_under,p_homeWin,p_awayWin,p_homeCoverOver,p_homeCoverUnder,p_awayCoverOver,p_awayCoverUnder,p_homeWinOver,p_homeWinUnder,p_awayWinOver,p_awayWinUnder,p_homeCoverAwayWin,p_awayCoverHomeWin,p_homeCoverOverAwayWin,p_homeCoverUnderAwayWin,p_awayCoverOverHomeWin,p_awayCoverUnderHomeWin,k_homeCover,r_homeCover,k_awayCover,r_awayCover,k_over,r_over,k_under,r_under,k_homeWin,r_homeWin,k_awayWin,r_awayWin,k_homeCoverOver,r_homeCoverOver,k_awayCoverOver,r_awayCoverOver,k_homeCoverUnder,r_homeCoverUnder,k_awayCoverUnder,r_awayCoverUnder,k_homeWinOver,r_homeWinOver,k_awayWinOver,r_awayWinOver,k_homeWinUnder,r_homeWinUnder,k_awayWinUnder,r_awayWinUnder
Sam Houston State Bearkats,Lamar Cardinals,DraftKings,80.25,68.75,NCAAB,-675.0,490.0,11.5,-112.0,-108.0,149.0,-110.0,-110.0,SHSU,LAM,77.39989211006765,67.53514756770531,Sam Houston State Bearkats,Lamar Cardinals,9.99739128464237,10.170071671781304,2024.0,0.454343,0.545413,0.37440199999999996,0.598465,0.7552719999999999,0.24472800000000006,0.167753,0.27475599999999994,0.20664900000000003,0.323709,0.276476,0.4475,0.089257,0.137588,0.0,0.289906,0.0,0.0,0.10872300000000001,0.17274399999999998,-0.15679284,0.0,0.05445904000000007,0.0027460991090014915,-0.3137558000000002,0.0,0.15677650000000004,0.022344428138409114,-0.8966420000000006,0.0,0.09059085714285722,0.04021284664960008,-0.15111558237547892,0.0,-0.08937749253731336,0.0,-0.003115264367816173,0.0,0.07136161194029855,0.013647845485363602,-0.3315273613445379,0.0,0.0004906257309941625,2.4697216171930187e-06,-0.016785714285714293,0.0,0.05353224951267056,0.029402099830718748
Canisius Golden Griffins,Saint Peter's Peacocks,DraftKings,68.25,63.25,NCAAB,-205.0,170.0,5.0,-110.0,-110.0,131.5,-115.0,-105.0,CAN,SPU,72.02938964905488,63.00043909432169,Canisius Golden Griffins,Saint Peter's Peacocks,10.05439535367292,10.247107656517944,2024.0,0.5971460000000001,0.375973,0.596943,0.402872,0.735206,0.264794,0.3537779999999999,0.24336799999999997,0.22750399999999998,0.148469,0.429494,0.294304,0.15340399999999998,0.09979700000000001,0.0,0.09995599999999999,0.0,0.0,0.06005500000000001,0.039901000000000006,0.1540066000000001,0.021561848039600026,-0.31045670000000003,0.0,0.13342745,0.015480769055219563,-0.2241124,0.0,0.1923783000000001,0.01805337088336101,-0.16768011764705887,0.0,0.10232975097276253,0.02691144129075932,-0.07307810116731522,0.0,-0.0337865787545788,0.0,-0.16344711721611724,0.0,0.10898501123595505,0.02114236415990024,-0.05563204938271607,0.0,-0.07711494736842106,0.0,-0.11102337470725997,0.0
Appalachian State Mountaineers,Auburn Tigers,DraftKings,69.25,76.75,NCAAB,260.0,-325.0,-7.5,-110.0,-110.0,146.0,-110.0,-110.0,APP,AUB,64.48508504238792,78.70747517595848,Appalachian State Mountaineers,Auburn Tigers,10.248861152642124,9.941182180519052,2024.0,0.318621,0.681159,0.40834500000000007,0.5640149999999999,0.15955000000000003,0.8404499999999999,0.134533,0.17564899999999997,0.273812,0.38836599999999993,0.064556,0.082485,0.33678899999999995,0.472351,0.150558,0.0,0.062977,0.083985,0.0,0.0,-0.43089589999999994,0.0,0.3304338999999999,0.09926051115382721,-0.24247549999999984,0.0,0.08443149999999983,0.006480616538409062,-0.16369999999999996,0.0,0.3219124999999997,0.031885433124999925,-0.19329540909090903,0.0,-0.0012592121212121055,0.0,-0.1366051666666667,0.0,0.1566864545454545,0.06481370290038539,-0.09480413628620102,0.0,-0.10535166666666673,0.0,-0.07382079216354342,0.0,0.120585,0.021811113337500004
Stanford Cardinal,San Diego Toreros,DraftKings,81.5,67.0,NCAAB,-1200.0,750.0,14.5,-110.0,-110.0,148.5,-110.0,-110.0,STAN,USD,74.23671952599992,68.58598103442063,Stanford Cardinal,San Diego Toreros,10.08524898964382,10.132576495407235,2024.0,0.26791200000000004,0.731846,0.34559000000000006,0.6541680000000001,0.6535185000000001,0.3464814999999999,0.09219300000000001,0.17571900000000001,0.253397,0.478449,0.22095800000000004,0.419643,0.115993,0.217329,0.0,0.372689,0.0,0.0,0.128765,0.243924,-0.5373848,0.0,0.4368766,0.1735101487523273,-0.37426099999999984,0.0,0.2737528000000002,0.06812781409803649,-3.5042594999999985,0.0,0.2593456999999999,0.5044514408136745,-0.25167328787878784,0.0,-0.02940716666666665,0.0,-0.1365086515151515,0.0,0.28089180303030303,0.20829654122538244,-0.5071186355140187,0.0,0.05794920485883125,0.05114402053562916,-0.12274671962616823,0.0,0.16593891464215366,0.419369067269541
Tampa Bay Buccaneers,Carolina Panthers,DraftKings,20.25,16.75,NFL,-175.0,145.0,3.5,-102.0,-118.0,37.0,-108.0,-112.0,TB,CAR,28.3344064544574,10.432212712224835,Tampa Bay Buccaneers,Carolina Panthers,8.787640742491705,7.671491470806398,2023.0,0.767218,0.232773,0.5956379999999999,0.352675,0.8058075,0.1941925,0.376762,0.34282599999999996,0.21887600000000001,0.009848999999999998,0.400486,0.347507,0.182004,0.0031930000000000005,0.0,0.031027999999999997,0.0,0.0,0.023724,0.004681,0.52978036,0.2751639508252251,-0.67255486,0.0,0.1589270399999998,0.02338685559551995,-0.37232899999999985,0.0,0.465970625,0.12407349906450894,-0.36153681034482765,0.0,0.15496911743772243,0.06748335087998875,-0.08625056249999996,0.0,0.10385363636363631,0.029660338911363618,-0.3862114,0.0,0.10515890640394088,0.022448543060027772,-0.03788739784946235,0.0,0.016292279187817282,0.0005229135714335516,-0.2706550769230769,0.0
Arizona State Sun Devils,San Francisco Dons,DraftKings,69.25,66.75,NCAAB,-142.0,120.0,2.5,-108.0,-112.0,136.0,-110.0,-110.0,ASU,SF,63.340078074895544,69.1576586741763,Arizona State Sun Devils,San Francisco Dons,10.277085229232036,10.116672631934462,2024.0,0.281881,0.717904,0.390481,0.5824489999999999,0.34322,0.6567799999999999,0.112344,0.162252,0.278137,0.42019700000000004,0.131451,0.19045099999999998,0.24938000000000005,0.37753400000000004,0.0,0.04857600000000001,0.0,0.0,0.019107000000000002,0.028199,-0.49368752,0.0,0.40195648,0.14425804626249136,-0.27998989999999996,0.0,0.12314289999999972,0.013785612564009026,-0.5894075999999999,0.0,0.37076333333333317,0.1649585392133332,-0.2188709253731343,0.0,0.0015611379310345175,6.360965779655313e-06,-0.15034053731343278,0.0,0.1980502567049809,0.10237438991217206,-0.2545707777777778,0.0,0.014811250000000081,0.0007019940050000071,-0.1693485555555556,0.0,0.18301337500000006,0.10718046537245007
Washington Commanders,Miami Dolphins,DraftKings,20.5,29.0,NFL,340.0,-440.0,-8.5,-110.0,-110.0,49.5,-108.0,-112.0,WSH,MIA,17.11996924148965,36.41369871122545,Washington Commanders,Miami Dolphins,8.106455090787557,9.247347013120011,2023.0,0.227829,0.77215,0.52996,0.47001899999999996,0.143763,0.856237,0.22433,0.003499000000000001,0.30563,0.46652000000000005,0.137415,6.599999999999999e-05,0.380081,0.469853,0.077784,0.0,0.074451,0.003333000000000001,0.0,0.0,-0.6215591,0.0,0.521515,0.24725263202272732,0.022316800000000026,0.00046114774281481364,-0.12355972000000004,0.0,-0.10807141176470589,0.0,0.2236798000000001,0.011371057483645492,-0.06509910447761189,0.0,0.04653671641791052,0.005803984812895536,-0.3783021494252874,0.0,0.26212153256704984,0.1793270913501303,0.021941773761713537,0.003596367525502343,-0.07574179411764703,0.0,-0.13635064392905866,0.0,0.06822648484848493,0.006144406269910319
Pittsburgh Panthers,Clemson Tigers,DraftKings,74.0,72.5,NCAAB,-125.0,105.0,1.5,-112.0,-110.0,146.5,-110.0,-110.0,PITT,CLEM,74.35684633015848,74.07081483246498,Pittsburgh Panthers,Clemson Tigers,10.033323585567375,10.030729038301564,2024.0,0.46579899999999996,0.533979,0.554048,0.44573000000000007,0.5079365,0.4920635,0.257869,0.20793,0.29617899999999997,0.23779999999999998,0.27384600000000003,0.22001199999999996,0.264859,0.212904,0.0,0.028059000000000004,0.0,0.0,0.015977,0.012081999999999997,-0.13250612000000006,0.0,0.021355899999999983,0.00041461314982727465,0.06350079999999997,0.0036657741823999984,-0.16396699999999986,0.0,-0.10714287499999997,0.0,0.008314452380952353,7.25866243148803e-05,-0.026472379310344796,0.0,0.029580136363636322,0.0023099589936490827,-0.09554509578544063,0.0,-0.050912121212121214,0.0,-0.023758098360655677,0.0,0.012233226804123698,0.0004354868486996908,-0.09965521311475414,0.0,-0.05757572508591066,0.0
Mount St. Mary's Mountaineers,Siena Saints,DraftKings,69.75,61.25,NCAAB,-425.0,330.0,8.5,-110.0,-110.0,131.0,-110.0,-110.0,MSM,SIE,68.13148368866453,59.71512063158053,Mount St. Mary's Mountaineers,Siena Saints,10.161683980741806,10.315186872187148,2024.0,0.49782599999999994,0.5019689999999999,0.40009999999999996,0.5728070000000001,0.7193825,0.28061749999999996,0.19665000000000002,0.28740499999999997,0.20345000000000002,0.28540200000000004,0.281027,0.40738800000000003,0.109352,0.15184899999999998,0.0,0.209911,0.0,0.0,0.08437700000000001,0.119983,-0.054565400000000264,0.0,-0.045865100000000214,0.0,-0.25979000000000013,0.0,0.10289470000000012,0.009624835716445493,-0.4732418749999998,0.0,0.06262280303030296,0.012941331015928006,-0.10764924242424237,0.0,-0.0982734848484848,0.0,0.017482651515151437,0.0008068977945606011,0.01472093939393948,0.0005721039895297028,-0.2476296176470587,0.0,-0.014177542302357835,0.0,-0.0283561176470587,0.0,0.034213632454923704,0.008439828775933992
Chicago State Cougars,Stetson Hatters,DraftKings,65.5,73.0,NCAAB,280.0,-355.0,-7.5,-110.0,-110.0,138.5,-112.0,-108.0,CHST,STET,63.653483466292585,74.40306732463108,Chicago State Cougars,Stetson Hatters,10.245387635343508,10.025617761178896,2024.0,0.410073,0.589726,0.487522,0.5122770000000001,0.2265835,0.7734165,0.20348099999999997,0.206592,0.284041,0.305685,0.10804200000000001,0.10802999999999999,0.369385,0.393319,0.17297800000000002,0.0,0.085344,0.08763399999999999,0.0,0.0,-0.23884669999999997,0.0,0.13842459999999995,0.01741942716832727,-0.08645335999999992,0.0,-0.014463839999999784,0.0,-0.04963667857142856,0.0,-0.03095492500000019,0.0,-0.10169869348659005,0.0,0.00972720689655171,0.00024695442596172284,-0.08945576119402981,0.0,0.04661223880597015,0.0058228381614328336,-0.036054607431340854,0.0,-0.07160451048951044,0.0,-0.03310449367088608,0.0,-0.019389163265306153,0.0
Hawai'i Rainbow Warriors,Central Arkansas Bears,DraftKings,82.25,62.75,NCAAB,-2800.0,1300.0,19.5,-110.0,-110.0,145.0,-110.0,-110.0,HAW,CARK,85.83860166202172,58.43488270726278,Hawai'i Rainbow Warriors,Central Arkansas Bears,9.79492553067914,10.356041932002144,2024.0,0.710647,0.289118,0.46555,0.5062949999999999,0.9725675,0.02743249999999997,0.323416,0.36778299999999997,0.142134,0.138512,0.45033800000000007,0.492864,0.012913999999999998,0.011321999999999999,0.0,0.259717,0.0,0.0,0.126922,0.125081,0.39235870000000006,0.1399503176960819,-0.4928522000000001,0.0,-0.12234499999999993,0.0,-0.036780500000000105,0.0,0.20445750000000085,0.0014929596180804036,-0.047380384615384644,0.0,0.06713418181818176,0.01189847569256726,-0.18281524242424238,0.0,0.1283068636363636,0.04346139931636907,-0.18780921212121213,0.0,-0.11054159183673445,0.0,-0.025449233579479206,0.0,-0.024621714285714302,0.0,-0.027103106879129417,0.0
Los Angeles Rams,Cleveland Browns,DraftKings,21.75,18.25,NFL,-180.0,150.0,3.5,-110.0,-110.0,40.0,-110.0,-110.0,LAR,CLE,17.67885925474458,20.70679346669741,Los Angeles Rams,Cleveland Browns,8.141752582849485,8.330386333487914,2023.0,0.320597,0.6794069999999999,0.43269,0.542886,0.39393449999999997,0.6060655,0.19247100000000003,0.119966,0.24021900000000002,0.42292,0.205708,0.158637,0.22060200000000002,0.35045299999999996,0.0,0.05208,0.0,0.0,0.013237000000000002,0.038671000000000004,-0.4267463,0.0,0.32675469999999973,0.09706239452008167,-0.19135099999999994,0.0,0.04006059999999989,0.0014589560657818118,-0.6969834,0.0,0.34344250000000004,0.17692912620937506,-0.1134111969696969,0.0,-0.047576833333333346,0.0,-0.2133802121212121,0.0,0.20432909090909093,0.11022099631418183,-0.19748590862944165,0.0,0.013865129973474805,0.0007247516960136873,-0.2684508172588832,0.0,0.1781593660477453,0.11966266410871504
Niagara Purple Eagles,Quinnipiac Bobcats,DraftKings,71.75,72.75,NCAAB,-110.0,-110.0,-1.0,-115.0,-105.0,144.5,-110.0,-110.0,NIA,QUIN,70.92125590581932,75.69340611325808,Niagara Purple Eagles,Quinnipiac Bobcats,10.104983039154018,9.99136414916816,2024.0,0.381721,0.5909859999999999,0.5591700000000001,0.440617,0.368436,0.631564,0.214999,0.166722,0.32865600000000006,0.26233,0.200491,0.15466,0.344171,0.273895,0.0,0.0,0.0,0.0,0.0,0.0,-0.32929985000000006,0.0,0.16152129999999976,0.024846790813038023,0.07425700000000013,0.005012820044545472,-0.17470429999999998,0.0,-0.32628440000000003,0.0,0.2262844,0.0465496633485091,-0.09044885992217905,0.0,0.08274244688644697,0.01869043317074524,-0.15751068482490274,0.0,-0.007878791208791203,0.0,-0.10235331818181817,0.0,0.09575092424242426,0.02420415226225516,-0.16554454545454542,0.0,-0.0011447727272727026,0.0
Nebraska Cornhuskers,Creighton Bluejays,DraftKings,73.0,77.5,NCAAB,160.0,-192.0,-4.5,-110.0,-110.0,150.5,-110.0,-110.0,NEB,CREI,74.46494419284268,82.19947685138638,Nebraska Cornhuskers,Creighton Bluejays,10.024056283391255,9.85691047856172,2024.0,0.40881800000000007,0.5909730000000001,0.669585,0.330206,0.291036,0.7089639999999999,0.275987,0.132831,0.39359800000000006,0.197375,0.188956,0.089853,0.464598,0.23192999999999997,0.105555,0.0,0.071,0.03455500000000001,0.0,0.0,-0.2414821999999998,0.0,0.14104330000000015,0.018084738613536405,0.30612849999999997,0.08519514410204546,-0.4065674,0.0,-0.15206649999999994,0.0,0.1501748799999998,0.011746090928653329,0.0017396515151514858,7.989662720605953e-06,0.16390027272727284,0.07091911041619646,-0.19564210606060603,0.0,-0.10664962121212121,0.0,-0.0158530909090909,0.0,0.18280747368421058,0.06349528762612631,-0.139982101010101,0.0,-0.17231736842105272,0.0
