oddsHomeTeam,oddsAwayTeam,sport,bookie,homeScoreOddsImplied,awayScoreOddsImplied,homeMoneyLine,awayMoneyLine,gameLine,homeCover,awayCover,overUnder,over,under,homeTeamAbbrev,awayTeamAbbrev,homeScore,awayScore,homeTeam,awayTeam,homeGameScoreStd,awayGameScoreStd,homeScoreAvg,awayScoreAvg,season,p_homeCover,p_awayCover,p_over,p_under,p_homeWin,p_awayWin,p_tie,p_homeCoverOver,p_homeCoverUnder,p_awayCoverOver,p_awayCoverUnder,p_homeWinOver,p_homeWinUnder,p_awayWinOver,p_awayWinUnder,p_homeCoverAwayWin,p_awayCoverHomeWin,p_homeCoverOverAwayWin,p_homeCoverUnderAwayWin,p_awayCoverOverHomeWin,p_awayCoverUnderHomeWin,k_homeCover,r_homeCover,k_awayCover,r_awayCover,k_over,r_over,k_under,r_under,k_homeWin,r_homeWin,k_awayWin,r_awayWin,k_homeCoverOver,r_homeCoverOver,k_awayCoverOver,r_awayCoverOver,k_homeCoverUnder,r_homeCoverUnder,k_awayCoverUnder,r_awayCoverUnder,k_homeWinOver,r_homeWinOver,k_awayWinOver,r_awayWinOver,k_homeWinUnder,r_homeWinUnder,k_awayWinUnder,r_awayWinUnder
Xavier Musketeers,Georgetown Hoyas,NCAAB,BetMGM,81.0,68.5,-1000.0,625.0,12.5,-110.0,-110.0,149.5,-110.0,-110.0,XAV,GTWN,81.44831679661115,65.33752958265532,Xavier Musketeers,Georgetown Hoyas,12.64280399190126,12.29954886612789,75.82352941176471,70.89542483660131,2024.0,0.5808580000000001,0.418914,0.44715900000000003,0.552613,0.811803,0.1732849999999999,0.014912,0.259065,0.32179299999999994,0.179735,0.239179,0.359155,0.452648,0.073092,0.099965,0.0,0.230945,0.0,0.0,0.10009,0.130855,0.11980180000000018,0.013047701166581858,-0.22028060000000005,0.0,-0.16096609999999995,0.0,0.06048730000000002,0.00332610314662728,-1.0701669999999994,0.0,0.0410105999999999,0.010511683202249947,-0.021592196969696997,0.0,-0.13097143939393938,0.0,0.06489640909090905,0.011118475930041798,-0.049010772727272695,0.0,-0.22343136363636362,0.0,0.0009029034267912794,1.046761223975084e-05,-0.0449447272727273,0.0,0.029868816199376938,0.011455156965993765
Xavier Musketeers,Georgetown Hoyas,NCAAB,FanDuel,81.0,68.5,-950.0,610.0,12.5,-110.0,-110.0,149.5,-105.0,-115.0,XAV,GTWN,81.44831679661115,65.33752958265532,Xavier Musketeers,Georgetown Hoyas,12.64280399190126,12.29954886612789,75.82352941176471,70.89542483660131,2024.0,0.5808580000000001,0.418914,0.44715900000000003,0.552613,0.811803,0.1732849999999999,0.014912,0.259065,0.32179299999999994,0.179735,0.239179,0.359155,0.452648,0.073092,0.099965,0.0,0.230945,0.0,0.0,0.10009,0.130855,0.11980180000000018,0.013047701166581858,-0.22028060000000005,0.0,-0.13332404999999986,0.0,0.03811795000000007,0.0012634592280021768,-0.9760684999999996,0.0,0.03775795081967201,0.008696543385614697,-0.012339761904761937,0.0,-0.12072836996336997,0.0,0.05789922568093375,0.008615463259540861,-0.05686029961089492,0.0,-0.19329758620689663,0.0,0.0010151726283048196,1.3253200483234792e-05,-0.0588959252336449,0.0,0.02661251426242868,0.008689931981564994
Carolina Hurricanes,Detroit Red Wings,NHL,DraftKings,4.0,2.5,-205.0,170.0,1.5,130.0,-155.0,6.5,-102.0,-118.0,CAR,DET,3.5425015322390463,2.99916513442762,Carolina Hurricanes,Detroit Red Wings,2.4945559293893123,2.4009971716803045,3.225806451612903,3.548387096774193,2024.0,0.262013,0.7379830000000001,0.5189699999999999,0.48102599999999995,0.452433,0.3229310000000001,0.224636,0.13674199999999997,0.125271,0.172775,0.565208,0.179824,0.272609,0.11451,0.208417,0.0,0.19042,0.0,0.0,0.043082,0.147338,-0.30566930769230766,0.0,0.33185665000000014,0.07105086203175646,0.028319399999999828,0.0007862631532941082,-0.13136332000000017,0.0,-0.6700793500000001,0.0,-0.07534488235294107,0.0,-0.10642926760563387,0.0,-0.19325376106194692,0.0,-0.14387638461538463,0.0,0.35207466666666676,0.25287140465322683,-0.24077907692307696,0.0,-0.0890509195402299,0.0,-0.14304300000000003,0.0,0.010025270676691733,0.000401019148042332
Carolina Hurricanes,Detroit Red Wings,NHL,BetMGM,4.0,2.5,-210.0,170.0,1.5,115.0,-140.0,6.5,-105.0,-115.0,CAR,DET,3.5425015322390463,2.99916513442762,Carolina Hurricanes,Detroit Red Wings,2.4945559293893123,2.4009971716803045,3.225806451612903,3.548387096774193,2024.0,0.262013,0.7379830000000001,0.5189699999999999,0.48102599999999995,0.452433,0.3229310000000001,0.224636,0.13674199999999997,0.125271,0.172775,0.565208,0.179824,0.272609,0.11451,0.208417,0.0,0.19042,0.0,0.0,0.043082,0.147338,-0.37971482608695656,0.0,0.37115920000000013,0.0983993941033144,0.01388849999999986,0.00018370517357142396,-0.11579410000000012,0.0,-0.6974577000000001,0.0,-0.07534488235294107,0.0,-0.13302612500000005,0.0,-0.1792356382978723,0.0,-0.1643743642384106,0.0,0.3675752727272728,0.2972454784651638,-0.2564398297872341,0.0,-0.09286470725995319,0.0,-0.1406813409090909,0.0,0.012964407407407369,0.0006807072306722197
Carolina Hurricanes,Detroit Red Wings,NHL,FanDuel,4.0,2.5,-205.0,168.0,1.5,116.0,-140.0,6.5,-114.0,-106.0,CAR,DET,3.5425015322390463,2.99916513442762,Carolina Hurricanes,Detroit Red Wings,2.4945559293893123,2.4009971716803045,3.225806451612903,3.548387096774193,2024.0,0.262013,0.7379830000000001,0.5189699999999999,0.48102599999999995,0.452433,0.3229310000000001,0.224636,0.13674199999999997,0.125271,0.172775,0.565208,0.179824,0.272609,0.11451,0.208417,0.0,0.19042,0.0,0.0,0.043082,0.147338,-0.3741826896551724,0.0,0.37115920000000013,0.0983993941033144,-0.029404200000000213,0.0,-0.06908644000000008,0.0,-0.6700793500000001,0.0,-0.08008626190476181,0.0,-0.14629340983606565,0.0,-0.19984887387387384,0.0,-0.1480818125,0.0,0.37860199141630907,0.3339809602172403,-0.2783748826815642,0.0,-0.10521456575682381,0.0,-0.11225396296296297,0.0,0.020392534441805193,0.0017507514906424894
Chicago Blackhawks,New York Islanders,NHL,DraftKings,2.25,3.75,205.0,-250.0,-1.5,-125.0,105.0,6.0,100.0,-120.0,CHI,NYI,2.9716562667568587,2.9866770665764744,Chicago Blackhawks,New York Islanders,2.40144635422379,2.827496901304048,2.333333333333333,3.1333333333333333,2024.0,0.805045,0.194951,0.46783199999999986,0.46151000000000003,0.37857899999999983,0.38226000000000016,0.239161,0.158087,0.507685,0.081739,0.077656,0.113567,0.229914,0.115104,0.23159600000000002,0.18730499999999997,0.0,0.033365,0.15393999999999997,0.0,0.0,0.56135125,0.25209218070125,-0.5717623333333334,0.0,-0.06433600000000034,0.0,-0.18467799999999984,0.0,0.0754468048780485,0.011669051750927958,-1.1620899999999992,0.0,-0.16572569230769232,0.0,-0.2144742258064516,0.0,0.2936350000000001,0.19830948041750007,-0.2565266086956522,0.0,-0.06024339215686275,0.0,-0.3765048888888889,0.0,0.06213927233115468,0.01772331727123042,-0.25783329936305727,0.0
Chicago Blackhawks,New York Islanders,NHL,BetMGM,2.25,3.75,195.0,-250.0,-1.5,-125.0,105.0,6.0,100.0,-120.0,CHI,NYI,2.9716562667568587,2.9866770665764744,Chicago Blackhawks,New York Islanders,2.40144635422379,2.827496901304048,2.333333333333333,3.1333333333333333,2024.0,0.805045,0.194951,0.46783199999999986,0.46151000000000003,0.37857899999999983,0.38226000000000016,0.239161,0.158087,0.507685,0.081739,0.077656,0.113567,0.229914,0.115104,0.23159600000000002,0.18730499999999997,0.0,0.033365,0.15393999999999997,0.0,0.0,0.56135125,0.25209218070125,-0.5717623333333334,0.0,-0.06433600000000034,0.0,-0.18467799999999984,0.0,0.05990156410256381,0.006996984894770448,-1.1620899999999992,0.0,-0.16572569230769232,0.0,-0.2144742258064516,0.0,0.2936350000000001,0.19830948041750007,-0.2565266086956522,0.0,-0.06733769387755101,0.0,-0.3765048888888889,0.0,0.05529132426303854,0.013481945675933697,-0.25783329936305727,0.0
Chicago Blackhawks,New York Islanders,NHL,FanDuel,2.0,3.5,202.0,-250.0,-1.5,-120.0,100.0,5.5,-122.0,100.0,CHI,NYI,2.9716562667568587,2.9866770665764744,Chicago Blackhawks,New York Islanders,2.40144635422379,2.827496901304048,2.333333333333333,3.1333333333333333,2024.0,0.805045,0.194951,0.5384860000000001,0.46151000000000003,0.37857899999999983,0.38226000000000016,0.239161,0.29736000000000007,0.507685,0.11729499999999998,0.077656,0.14866500000000002,0.229914,0.15066000000000002,0.23159600000000002,0.18730499999999997,0.0,0.033365,0.15393999999999997,0.0,0.0,0.571099,0.27179505650083347,-0.610098,0.0,-0.02456107999999968,0.0,-0.07697999999999988,0.0,0.07094484158415815,0.010167004505750624,-1.1620899999999992,0.0,-0.002913504273504175,0.0,-0.2170629545454546,0.0,0.3232973595505618,0.27907155778861525,-0.229792,0.0,-0.04052055555555553,0.0,-0.39730129032258066,0.0,0.07711915873015873,0.02997471780196699,-0.19529511111111109,0.0
Columbus Blue Jackets,New Jersey Devils,NHL,DraftKings,2.5,4.0,140.0,-166.0,-1.5,-185.0,154.0,6.5,-125.0,114.0,CBJ,NJ,3.0808669545287506,3.6274663788045833,Columbus Blue Jackets,New Jersey Devils,2.284171764084788,2.5126288582844936,3.0,3.4827586206896552,2024.0,0.733006,0.26699899999999993,0.5342360000000002,0.465769,0.324581,0.454202,0.221217,0.184099,0.5489069999999999,0.145505,0.121494,0.12228400000000002,0.202297,0.19073500000000004,0.26347199999999993,0.187208,0.0,0.04523,0.141978,0.0,0.0,0.23906710000000014,0.030893555839140573,-0.20897567532467537,0.0,-0.047968999999999595,0.0,-0.0028546842105263703,0.0,-0.15786114285714287,0.0,-0.4518226799999999,0.0,-0.2768620169491525,0.0,-0.09384934173669471,0.0,0.35277960869565206,0.28624294031635195,-0.07636771171171168,0.0,-0.14208828915662652,0.0,-0.23972510638297867,0.0,0.009615115942028962,0.0003827448819556516,-0.03962594238683137,0.0
Columbus Blue Jackets,New Jersey Devils,NHL,BetMGM,2.5,4.0,125.0,-155.0,-1.5,-185.0,150.0,6.5,-130.0,105.0,CBJ,NJ,3.0808669545287506,3.6274663788045833,Columbus Blue Jackets,New Jersey Devils,2.284171764084788,2.5126288582844936,3.0,3.4827586206896552,2024.0,0.733006,0.26699899999999993,0.5342360000000002,0.465769,0.324581,0.454202,0.221217,0.184099,0.5489069999999999,0.145505,0.121494,0.12228400000000002,0.202297,0.19073500000000004,0.26347199999999993,0.187208,0.0,0.04523,0.141978,0.0,0.0,0.23906710000000014,0.030893555839140573,-0.2216683333333334,0.0,-0.07125719999999958,0.0,-0.04302242857142857,0.0,-0.2157542,0.0,-0.3917849,0.0,-0.28752007514450867,0.0,-0.10434733918128655,0.0,0.34006764814814805,0.2497953714847473,-0.09173561165048542,0.0,-0.1722515704697986,0.0,-0.23296395287958105,0.0,-0.01867336011080334,0.0,-0.047299308016877706,0.0
Columbus Blue Jackets,New Jersey Devils,NHL,FanDuel,2.5,4.0,132.0,-162.0,-1.5,-176.0,146.0,6.5,-130.0,106.0,CBJ,NJ,3.0808669545287506,3.6274663788045833,Columbus Blue Jackets,New Jersey Devils,2.284171764084788,2.5126288582844936,3.0,3.4827586206896552,2024.0,0.733006,0.26699899999999993,0.5342360000000002,0.465769,0.324581,0.454202,0.221217,0.184099,0.5489069999999999,0.145505,0.121494,0.12228400000000002,0.202297,0.19073500000000004,0.26347199999999993,0.187208,0.0,0.04523,0.141978,0.0,0.0,0.26309656000000015,0.03932943175217823,-0.23505647945205493,0.0,-0.07125719999999958,0.0,-0.038222509433962215,0.0,-0.18710006060606055,0.0,-0.42999076,0.0,-0.2768620169491525,0.0,-0.10956813432835821,0.0,0.34662314349775775,0.2679291560464357,-0.09435514004914004,0.0,-0.1608501935483871,0.0,-0.24435370967741926,0.0,-0.008735539682539706,0.0,-0.05263443776824045,0.0
Florida Panthers,Minnesota Wild,NHL,DraftKings,3.75,2.25,-192.0,160.0,1.5,130.0,-155.0,6.0,-122.0,102.0,FLA,MIN,3.8933318590456105,2.0233348076210564,Florida Panthers,Minnesota Wild,2.5192155374833094,2.00271342098915,2.935483870967742,3.0689655172413794,2024.0,0.399886,0.6001120000000001,0.45394100000000004,0.46511600000000003,0.6189950000000001,0.17914299999999994,0.201862,0.18166600000000002,0.149781,0.07776000000000001,0.427881,0.214808,0.335748,0.037271,0.129368,0.0,0.219109,0.0,0.0,0.033142000000000005,0.185967,-0.061740153846153834,0.0,-0.0197143999999998,0.0,-0.21225097999999987,0.0,-0.05928007843137245,0.0,-0.11253459999999971,0.0,-0.33389262500000005,0.0,-0.07486503448275858,0.0,-0.3856771859296482,0.0,-0.08315571232876715,0.0,0.18127798275862067,0.07623916031664066,-0.22880329943502825,0.0,-0.22083328954423592,0.0,0.014853314009661778,0.0004566853397341041,-0.07548658823529411,0.0
Florida Panthers,Minnesota Wild,NHL,BetMGM,3.75,2.25,-200.0,165.0,1.5,125.0,-150.0,6.0,-115.0,-105.0,FLA,MIN,3.8933318590456105,2.0233348076210564,Florida Panthers,Minnesota Wild,2.5192155374833094,2.00271342098915,2.935483870967742,3.0689655172413794,2024.0,0.399886,0.6001120000000001,0.45394100000000004,0.46511600000000003,0.6189950000000001,0.17914299999999994,0.201862,0.18166600000000002,0.149781,0.07776000000000001,0.427881,0.214808,0.335748,0.037271,0.129368,0.0,0.219109,0.0,0.0,0.033142000000000005,0.185967,-0.08020520000000003,0.0,0.000280000000000169,5.226666666672976e-08,-0.17402684999999996,0.0,-0.09651219999999988,0.0,-0.14301499999999978,0.0,-0.31834609090909105,0.0,-0.07326671028037382,0.0,-0.35725886792452827,0.0,-0.10102106489675516,0.0,0.1736058888888889,0.0678127604780278,-0.22140977777777776,0.0,-0.20645786075949366,0.0,-0.00842402072538867,0.0,-0.07941665227817743,0.0
Florida Panthers,Minnesota Wild,NHL,FanDuel,4.0,2.5,-192.0,158.0,1.5,126.0,-152.0,6.5,106.0,-130.0,FLA,MIN,3.8933318590456105,2.0233348076210564,Florida Panthers,Minnesota Wild,2.5192155374833094,2.00271342098915,2.935483870967742,3.0689655172413794,2024.0,0.399886,0.6001120000000001,0.45394100000000004,0.546057,0.6189950000000001,0.17914299999999994,0.201862,0.18166600000000002,0.21822,0.07776000000000001,0.5223519999999999,0.214808,0.404187,0.037271,0.14187000000000002,0.0,0.219109,0.0,0.0,0.033142000000000005,0.185967,-0.0763949523809524,0.0,-0.007717759999999685,0.0,-0.06120899999999985,0.0,-0.044068899999999966,0.0,-0.11253459999999971,0.0,-0.3403867468354431,0.0,-0.04192252459016391,0.0,-0.3033309090909091,0.0,-0.042373333333333346,0.0,0.2748659896373056,0.14581403266044005,-0.1538267417840376,0.0,-0.1860999976798144,0.0,0.051634928994082896,0.0045058203578585325,-0.09917775280898872,0.0
