index,probability,odds,kelly,unitPercent,unitReturn,legs,betDollars
PHI_WSH_NBA_homeCover | CSUN_UTU_NCAAB_under,0.38427135554100006,261.0,"(0.14835999751073184, 0.0574478979282132)",0.14835999751073184,0.0574478979282132,2.0,0.7445339923983458
OKC_UTAH_NBA_under | FDU_COLU_NCAAB_awayCover,0.3761961983919999,261.0,"(0.1371909104195861, 0.04912371280358028)",0.1371909104195861,0.04912371280358028,2.0,0.6884827309873038
NO_MIN_NBA_awayWin | NYG_GB_NFL_awayCover,0.3268088584415,320.0,"(0.11643662670446875, 0.04338396172261059)",0.11643662670446875,0.04338396172261059,2.0,0.5843288487208491
PHI_WSH_NBA_over | PENN_HOW_NCAAB_awayWin,0.2640893021214999,435.0,"(0.0949144290459826, 0.03918805745889316)",0.0949144290459826,0.03918805745889316,2.0,0.47632124548062993
ATL_DEN_NBA_homeWin | HOU_SA_NBA_under,0.3256953530325,311.0,"(0.10887713857349679, 0.03686665935529203)",0.10887713857349679,0.03686665935529203,2.0,0.546392100452615
MIL_CHI_NBA_under | NO_MIN_NBA_awayCover,0.357754707626,261.0,"(0.11168371437925664, 0.032555187870198656)",0.11168371437925664,0.032555187870198656,2.0,0.5604766995675472
UNH_STO_NCAAB_homeCover | PENN_HOW_NCAAB_under,0.33896965074,273.0,"(0.09683399167040294, 0.025598723903908615)",0.09683399167040294,0.025598723903908615,2.0,0.4859544326496641
OKC_UTAH_NBA_homeCover | CSUN_UTU_NCAAB_homeCover,0.33419831541699996,271.0,"(0.08851503697308849, 0.021232610897640978)",0.08851503697308849,0.021232610897640978,2.0,0.44420635596258773
ATL_DEN_NBA_under | MIA_TEN_NFL_awayCover,0.32076469353599996,268.0,"(0.06731868366137311, 0.012145237855332057)",0.06731868366137311,0.012145237855332057,2.0,0.33783397917472896
CSUN_UTU_NCAAB_homeWin | QUIN_YALE_NCAAB_under,0.37538192302500006,203.0,"(0.06768828904716756, 0.009300860082489785)",0.06768828904716756,0.009300860082489785,2.0,0.33968881725854305
PENN_HOW_NCAAB_awayCover | SCST_JAX_NCAAB_homeWin,0.19951499805600004,501.0,"(0.03973755255819564, 0.007911156147409958)",0.03973755255819564,0.007911156147409958,2.0,0.19942005359060724
ORL_CLE_NBA_homeWin | SAM_AAMU_NCAAB_over,0.320388433418,247.0,"(0.04524205018642108, 0.005055702469524492)",0.04524205018642108,0.005055702469524492,2.0,0.22704397960876085
MIA_TEN_NFL_over | NYG_GB_NFL_awayWin,0.40912306055399994,163.0,"(0.046621870709828095, 0.0035429660904288058)",0.046621870709828095,0.0035429660904288058,2.0,0.23396850980775258
NO_MIN_NBA_under | UNH_STO_NCAAB_over,0.300342282678,261.0,"(0.032274191750030656, 0.0027186372126373165)",0.032274191750030656,0.0027186372126373165,2.0,0.16196571338808421
DET_IND_NBA_under | MIL_CHI_NBA_homeCover,0.29224380429400004,268.0,"(0.02815567156788068, 0.002124548135054817)",0.02815567156788068,0.002124548135054817,2.0,0.14129721564314812
ORL_CLE_NBA_homeCover,0.541226,-112.0,"(0.02739912, 0.0006702783721199992)",0.02739912,0.0006702783721199992,1.0,0.13750051593473323
QUIN_YALE_NCAAB_homeWin,0.4542485,310.0,"(0.2781996290322581, 0.2399246041404266)",0.2781996290322581,0.2399246041404266,1.0,1.3961248581993464
MEM_DAL_NBA_awayCover,0.752298,-108.0,"(0.4847798400000001, 0.21760323450965338)",0.4847798400000001,0.21760323450965338,1.0,2.43283281049747
MIA_TEN_NFL_awayWin,0.29849900000000007,625.0,"(0.1862588400000001, 0.21682722173841018)",0.1862588400000001,0.21682722173841018,1.0,0.9347266115628875
FDU_COLU_NCAAB_under,0.7084809999999999,-110.0,"(0.3878100999999998, 0.13672424878364536)",0.3878100999999998,0.13672424878364536,1.0,1.94619713460507
SAC_BKN_NBA_awayWin,0.5526005,154.0,"(0.2620813441558442, 0.10577741166998246)",0.2620813441558442,0.10577741166998246,1.0,1.3152364031507933
QUIN_YALE_NCAAB_homeCover,0.6782440000000001,-112.0,"(0.31787728000000015, 0.09021961173232006)",0.31787728000000015,0.09021961173232006,1.0,1.595244299960352
DET_IND_NBA_awayWin,0.871516,-285.0,"(0.5053365999999998, 0.0896017822103719)",0.5053365999999998,0.0896017822103719,1.0,2.5359954341856192
SAC_BKN_NBA_awayCover,0.658635,-110.0,"(0.2831334999999999, 0.07287688983840905)",0.2831334999999999,0.07287688983840905,1.0,1.4208851353038632
SF_UNO_NCAAB_under,0.649492,-108.0,"(0.2709433599999999, 0.06797250400749034)",0.2709433599999999,0.06797250400749034,1.0,1.359709793201028
CHA_MIA_NBA_over,0.647525,-110.0,"(0.25980250000000005, 0.06136121727840915)",0.25980250000000005,0.06136121727840915,1.0,1.303800187419652
RMU_DEL_NCAAB_awayCover,0.6456509999999999,-110.0,"(0.2558670999999997, 0.05951633896582712)",0.2558670999999997,0.05951633896582712,1.0,1.2840506651572727
SAC_BKN_NBA_under,0.641108,-108.0,"(0.25350464, 0.05950426157549038)",0.25350464,0.05950426157549038,1.0,1.2721948293174674
ORL_CLE_NBA_under,0.644944,-110.0,"(0.2543823999999999, 0.0588276412997818)",0.2543823999999999,0.0588276412997818,1.0,1.2765998048373695
LAC_POR_NBA_under,0.642572,-110.0,"(0.24940120000000005, 0.056546325964945486)",0.24940120000000005,0.056546325964945486,1.0,1.2516020103836034
SF_UNO_NCAAB_awayCover,0.6382770000000001,-110.0,"(0.2403817000000002, 0.05253032881353645)",0.2403817000000002,0.05253032881353645,1.0,1.2063382974076644
SAM_AAMU_NCAAB_homeCover,0.635998,-110.0,"(0.2355957999999999, 0.05045943725239998)",0.2355957999999999,0.05045943725239998,1.0,1.1823206019775894
RMU_DEL_NCAAB_awayWin,0.7726845,-205.0,"(0.30668772499999997, 0.04588163934911007)",0.30668772499999997,0.04588163934911007,1.0,1.5390903218187144
SCST_JAX_NCAAB_over,0.627538,-110.0,"(0.21782980000000007, 0.043136201607309146)",0.21782980000000007,0.043136201607309146,1.0,1.0931632069190458
FDU_COLU_NCAAB_awayWin,0.6746125000000001,-135.0,"(0.23533937500000013, 0.041025645500289414)",0.23533937500000013,0.041025645500289414,1.0,1.1810337515313514
PHI_WSH_NBA_homeCover,0.6247370000000001,-112.0,"(0.20444244000000023, 0.03731849220817294)",0.20444244000000023,0.03731849220817294,1.0,1.0259797022296984
CSUN_UTU_NCAAB_under,0.615093,-110.0,"(0.1916953, 0.033406443674627306)",0.1916953,0.033406443674627306,1.0,0.9620090956302052
FDU_COLU_NCAAB_awayCover,0.611548,-110.0,"(0.18425079999999994, 0.030862143000581824)",0.18425079999999994,0.030862143000581824,1.0,0.924649407038888
OKC_UTAH_NBA_under,0.6151539999999999,-112.0,"(0.18412647999999976, 0.030270143426062785)",0.18412647999999976,0.030270143426062785,1.0,0.9240255160474609
MEM_DAL_NBA_awayWin | QUIN_YALE_NCAAB_homeWin,0.36265360533575,646.0,"(0.26399317272518497, 0.4502128732859903)",0.26399317272518497,0.4502128732859903,2.0,1.3248307775198647
