ARIZ,UTAH,probability
44,62,1.3098775042474749e-05
46,41,1.30923112679359e-05
18,59,1.3077790009232523e-05
39,73,1.3042061043895458e-05
33,53,1.3004344683644904e-05
32,50,1.2995198566906644e-05
21,72,1.29510995049606e-05
48,51,1.2941026101955594e-05
44,36,1.291514803411655e-05
50,28,1.2900441819953876e-05
56,42,1.2895242951980953e-05
38,57,1.2888230285100877e-05
49,39,1.2874167263534741e-05
26,65,1.282247728771339e-05
44,73,1.2820760368322799e-05
22,77,1.281986888267987e-05
43,26,1.2811709837837537e-05
51,30,1.2801224855861098e-05
37,11,1.2796170301348531e-05
35,64,1.2779946529997433e-05
22,15,1.2752104142860801e-05
55,16,1.2726422113368884e-05
21,61,1.2704121601113197e-05
15,24,1.2679203641958961e-05
15,17,1.2678735742188073e-05
32,46,1.2675458102280725e-05
45,65,1.2628133323558819e-05
50,34,1.2627210052483053e-05
17,6,1.2614233138195269e-05
52,7,1.2595890940659221e-05
35,72,1.2518208631257142e-05
20,64,1.2508456781581302e-05
16,22,1.2496049152629324e-05
14,33,1.238877933571963e-05
34,71,1.2337499709727518e-05
62,24,1.231537063670256e-05
62,17,1.2314916163435778e-05
35,61,1.2279485970954197e-05
42,53,1.2279358166517988e-05
19,39,1.2274653310686899e-05
36,51,1.2271296998987695e-05
20,72,1.2252279090476714e-05
33,65,1.2234578425315209e-05
47,42,1.2234345224804606e-05
46,23,1.221744532026719e-05
13,41,1.2100170463932935e-05
55,48,1.206088914094773e-05
20,61,1.2018627715474905e-05
54,20,1.2017717020902093e-05
29,58,1.201304583898748e-05
26,11,1.2004657244117627e-05
52,18,1.1983854101862078e-05
48,70,1.1981458676224539e-05
40,51,1.1935763688494347e-05
23,78,1.1889377577881461e-05
16,44,1.1864190344621211e-05
45,11,1.1822708575011833e-05
43,33,1.1781729248481739e-05
30,64,1.1776011288458245e-05
49,62,1.174409133715214e-05
22,47,1.1668657750066843e-05
18,26,1.1643983090181935e-05
16,29,1.1627044635608326e-05
49,36,1.1579455151620761e-05
46,30,1.1570598211786721e-05
42,65,1.1552506039750043e-05
34,68,1.1549627026279962e-05
30,72,1.1534834344333453e-05
49,73,1.1494829118683487e-05
21,57,1.1481789576202323e-05
33,11,1.145425468313517e-05
16,32,1.1415867282399502e-05
56,52,1.1391056221187744e-05
36,70,1.1361389486327596e-05
32,58,1.1331703549838016e-05
30,61,1.1314864664809384e-05
13,23,1.1291602222372133e-05
19,62,1.1197201858709164e-05
54,27,1.1148317456196778e-05
41,76,1.1136602268127788e-05
35,57,1.1098010429156336e-05
59,42,1.1085374285327867e-05
40,70,1.1050735720351082e-05
19,36,1.1040232319753773e-05
54,31,1.1000405594680874e-05
56,16,1.0984226763382455e-05
19,73,1.095954708442162e-05
52,39,1.0902012536312766e-05
20,57,1.0862250752677325e-05
25,54,1.0848454690091747e-05
14,19,1.0842565066209487e-05
42,11,1.0815685004229726e-05
47,52,1.080724999165374e-05
14,56,1.0720715275196519e-05
18,33,1.070788035936183e-05
13,30,1.069377345734081e-05
16,25,1.0688406044057649e-05
29,53,1.0629151644907351e-05
25,9,1.0602009364782387e-05
41,60,1.059214706072659e-05
14,55,1.0562130215693515e-05
55,37,1.0513887079050668e-05
17,76,1.0479582778972216e-05
47,16,1.0421271064932906e-05
39,51,1.0416134080126635e-05
56,48,1.040980254403313e-05
48,12,1.0382284589207802e-05
53,20,1.0362279063768428e-05
25,50,1.0348311086523178e-05
50,13,1.0326459267593808e-05
43,19,1.0311279465670323e-05
48,69,1.0296174845998753e-05
51,42,1.0264996524579976e-05
44,51,1.023939073403822e-05
30,57,1.02262005389782e-05
43,56,1.0195400313431353e-05
48,81,1.0124460163015953e-05
25,46,1.0093695985579315e-05
48,43,1.0089911529878992e-05
43,55,1.0044585920561209e-05
14,22,1.0035542086974928e-05
32,53,1.0026299494792824e-05
37,6,1.0003534025698707e-05
29,65,9.99998020336525e-06
17,60,9.967248471071812e-06
52,62,9.945049521601572e-06
55,49,9.898130305815487e-06
47,48,9.876286822978091e-06
36,12,9.844976489378158e-06
54,21,9.822959505629557e-06
52,36,9.805633455159927e-06
59,52,9.792302648914465e-06
36,69,9.763323131669134e-06
52,73,9.73397102813882e-06
63,20,9.725023708849804e-06
39,70,9.643785513128056e-06
66,24,9.643591973957074e-06
66,17,9.643236097152617e-06
16,66,9.62004737489155e-06
53,27,9.612639103722252e-06
36,81,9.600495094899273e-06
40,12,9.57578590964704e-06
36,43,9.567734436293643e-06
43,22,9.54380060589028e-06
14,44,9.528098047395667e-06
40,69,9.496365194618512e-06
53,31,9.485102069591438e-06
44,70,9.480147554223393e-06
59,16,9.4425723780803e-06
32,65,9.432812684441964e-06
41,78,9.423308216381724e-06
48,77,9.409637600258043e-06
38,71,9.405707493959787e-06
26,6,9.384760782351068e-06
18,19,9.371455118489549e-06
29,11,9.36217956138561e-06
48,15,9.359899053818251e-06
40,81,9.337989354729147e-06
14,29,9.337646992468153e-06
40,43,9.306124468773857e-06
46,42,9.278186405492409e-06
18,56,9.266137802826478e-06
45,6,9.24252059177322e-06
49,51,9.180426385474815e-06
14,32,9.16805105137847e-06
18,55,9.129069428459328e-06
56,37,9.07457876315232e-06
51,52,9.067619195482066e-06
43,44,9.061221320145706e-06
25,58,9.023639990588933e-06
63,27,9.021484811693426e-06
50,10,8.98269763400505e-06
15,20,8.95708895860545e-06
33,6,8.954478079248916e-06
59,48,8.948769547551518e-06
36,77,8.92266631223e-06
63,31,8.901790999835447e-06
43,29,8.880102365369089e-06
36,15,8.875501854724704e-06
17,78,8.86736691566726e-06
50,35,8.832116270403253e-06
32,11,8.831186094842702e-06
38,68,8.805059050001076e-06
55,59,8.762514043957613e-06
19,51,8.75291961175332e-06
51,16,8.743770859625275e-06
43,32,8.718816624020945e-06
62,20,8.700062990241488e-06
40,77,8.678694402299292e-06
18,22,8.67392832632335e-06
40,15,8.632819559621643e-06
47,37,8.609494972022289e-06
16,40,8.595204157478136e-06
14,25,8.583828967673999e-06
13,42,8.575081573072251e-06
48,47,8.56466175390549e-06
50,45,8.544002186203883e-06
56,49,8.5431165840691e-06
49,70,8.499704621650206e-06
53,21,8.469848928244245e-06
42,6,8.455269850515285e-06
21,71,8.3793004836203e-06
39,12,8.356622379648767e-06
37,76,8.310680622125659e-06
15,27,8.309104884084961e-06
39,69,8.287313298297389e-06
51,48,8.286512114116369e-06
22,54,8.27662054331143e-06
18,44,8.23533385969825e-06
44,12,8.214825299271851e-06
15,31,8.198862672579515e-06
46,52,8.195917158690536e-06
16,63,8.176264832914895e-06
43,25,8.163221417692244e-06
39,81,8.14910144806358e-06
44,69,8.146692270269466e-06
36,47,8.121419990194048e-06
39,43,8.12129351442644e-06
47,49,8.105270910711976e-06
19,70,8.10389715609103e-06
35,71,8.099222123787696e-06
22,9,8.088599806669418e-06
18,29,8.070723040890765e-06
62,27,8.070672985179029e-06
44,81,8.010825630330714e-06
25,53,7.98412318862043e-06
44,43,7.983489548073464e-06
62,31,7.963594202249287e-06
63,21,7.948973496144801e-06
20,71,7.927166961303856e-06
18,32,7.924137731926085e-06
37,60,7.904381354824519e-06
46,16,7.90320149921682e-06
40,47,7.89935650860433e-06
22,50,7.895045568611838e-06
23,64,7.883296671194408e-06
21,68,7.84419838734725e-06
16,7,7.806627311189208e-06
55,26,7.80182013041146e-06
59,37,7.800946631701715e-06
26,76,7.796619612309692e-06
52,51,7.774104646490624e-06
14,66,7.725833111748213e-06
23,72,7.721843921683947e-06
22,46,7.70079185826229e-06
45,76,7.678450094168806e-06
54,14,7.607538755012929e-06
35,68,7.5820058304835344e-06
13,52,7.574827140820305e-06
23,61,7.574588097969225e-06
39,77,7.5737461710920775e-06
56,59,7.562961562861056e-06
50,41,7.5463762962619135e-06
39,15,7.533711991067575e-06
25,65,7.5115189334689055e-06
46,48,7.48990064069102e-06
30,71,7.4629835839754345e-06
44,77,7.445233113329397e-06
33,76,7.439151730107219e-06
16,18,7.42730174194467e-06
20,68,7.420938110006302e-06
18,25,7.419182400486148e-06
26,60,7.4154521748950546e-06
44,15,7.405878242430623e-06
54,38,7.393950883680399e-06
58,24,7.3757696726415375e-06
58,17,7.375497485125869e-06
49,12,7.365242804808843e-06
43,66,7.347267351766525e-06
59,49,7.344076048063087e-06
15,21,7.321284231911334e-06
29,6,7.318977443364603e-06
13,16,7.304293596008479e-06
49,69,7.304156137308546e-06
45,60,7.3030598236098096e-06
54,28,7.275898578781842e-06
51,37,7.2236343132624845e-06
52,70,7.197660589873697e-06
49,81,7.182340912301734e-06
47,59,7.1753500904576535e-06
55,33,7.17460304559763e-06
49,43,7.157831945181676e-06
54,34,7.1217948157972245e-06
62,21,7.11119810034881e-06
33,60,7.075460471266437e-06
50,23,7.0421056969168736e-06
25,11,7.032432825238767e-06
37,78,7.032136292981465e-06
42,76,7.024422281266014e-06
19,12,7.022264052303281e-06
30,68,6.986397481347542e-06
19,69,6.96402202001315e-06
13,48,6.92231284878168e-06
32,6,6.903867993826729e-06
14,40,6.902784393286741e-06
39,47,6.893631500065592e-06
22,58,6.884413149622814e-06
19,81,6.847879389246103e-06
23,57,6.845796143801749e-06
19,43,6.824511736158835e-06
66,20,6.812613286324771e-06
51,49,6.800574628264701e-06
44,47,6.776658783638417e-06
16,39,6.7568026123646434e-06
56,26,6.733782732975546e-06
42,60,6.681006650722604e-06
18,66,6.677598687909037e-06
49,77,6.6752423356993926e-06
50,30,6.669264600578339e-06
49,15,6.63995757075776e-06
26,78,6.59716023647059e-06
14,63,6.5663353947119706e-06
43,40,6.564548013852055e-06
53,14,6.559601913638671e-06
46,37,6.529201010742954e-06
24,8,6.511043662490471e-06
59,59,6.501487404468318e-06
45,78,6.497170332511302e-06
47,26,6.38866773823718e-06
53,38,6.375435726039606e-06
19,77,6.364394974703273e-06
19,15,6.33075332255274e-06
66,27,6.319767347671457e-06
33,78,6.294686470204226e-06
55,19,6.279157795782823e-06
53,28,6.273645100968946e-06
14,7,6.269480535956657e-06
41,64,6.248160074589702e-06
43,63,6.244585013485924e-06
52,12,6.2369835459918736e-06
66,31,6.235918950241589e-06
55,56,6.208592015408764e-06
56,33,6.19242911228859e-06
52,69,6.185254560244102e-06
16,62,6.163700175892502e-06
63,14,6.156202099767946e-06
46,49,6.1468115370924545e-06
53,34,6.140769098476456e-06
41,72,6.120195510334485e-06
55,55,6.116752067334458e-06
22,53,6.091333732869759e-06
52,81,6.0820998409559995e-06
29,76,6.0804195653342205e-06
16,36,6.077293483660141e-06
49,47,6.075812391440826e-06
48,54,6.0749451168436065e-06
52,43,6.0613453283475e-06
13,37,6.034415437155169e-06
16,73,6.0328788517294046e-06
51,59,6.020342109675e-06
41,61,6.003483175779435e-06
63,38,5.9833616918086905e-06
18,40,5.966220515097342e-06
14,18,5.9648452333643725e-06
43,7,5.962276040408373e-06
42,78,5.943760458055477e-06
48,9,5.936940039777245e-06
63,28,5.887830946491086e-06
17,64,5.8795410971374985e-06
47,33,5.875059184381689e-06
54,13,5.824162564162705e-06
55,22,5.811793791002346e-06
48,50,5.794873435759437e-06
19,47,5.79287880599085e-06
59,26,5.7886851941509815e-06
29,60,5.783155102096198e-06
63,34,5.7631265000440795e-06
36,54,5.760552153594111e-06
17,72,5.759125982042156e-06
32,76,5.73555723473454e-06
22,65,5.73076937612169e-06
31,8,5.688217824623009e-06
13,49,5.68100359717574e-06
18,63,5.675420628672818e-06
43,18,5.6725678651789276e-06
15,14,5.670078706810356e-06
52,77,5.6526821608763e-06
48,46,5.652293427054024e-06
17,61,5.649299255555105e-06
36,9,5.629689169878037e-06
52,15,5.6228025623080815e-06
40,54,5.603041734400079e-06
66,21,5.5684473450897466e-06
55,44,5.517922259903334e-06
15,38,5.510886610617944e-06
62,14,5.507374341915368e-06
27,8,5.506176829342801e-06
25,6,5.497674647492203e-06
36,50,5.494974852960257e-06
40,9,5.4757569291072726e-06
32,60,5.45515267968134e-06
46,59,5.441585507081862e-06
14,39,5.426369259719168e-06
41,57,5.425855695724e-06
15,28,5.42289943344397e-06
56,19,5.4195666698408274e-06
18,7,5.418842783066812e-06
55,29,5.407628042717581e-06
22,11,5.365259813822992e-06
51,26,5.360291125081296e-06
36,46,5.359773701277395e-06
56,56,5.358661057371046e-06
62,38,5.352750303812904e-06
50,42,5.3479240242464925e-06
40,50,5.344726097376919e-06
59,33,5.323311449090177e-06
55,32,5.309411461205408e-06
15,34,5.308042251209748e-06
56,55,5.279393624105121e-06
62,28,5.267287941288116e-06
40,46,5.21322174237418e-06
58,20,5.210534270260148e-06
43,39,5.160477209886626e-06
62,34,5.155726615400051e-06
18,18,5.155540137584129e-06
52,47,5.145077075966606e-06
29,78,5.144986439270104e-06
47,19,5.141806932570561e-06
17,57,5.105749719807188e-06
47,56,5.08402281079339e-06
54,10,5.066275857916161e-06
48,58,5.053080762465656e-06
13,59,5.029219889616807e-06
53,13,5.021885412815024e-06
56,22,5.016182893645118e-06
47,55,5.008817935067454e-06
23,71,4.995996709207864e-06
54,35,4.981347392309139e-06
55,25,4.971076147655486e-06
14,62,4.950050353607058e-06
51,33,4.929357558679065e-06
39,54,4.88967740022496e-06
14,36,4.880657381004058e-06
32,78,4.853178942223983e-06
14,73,4.844988114456349e-06
46,26,4.84498753868267e-06
58,27,4.83358778212373e-06
54,45,4.818849945709228e-06
16,51,4.818201264146574e-06
44,54,4.806708235431129e-06
36,58,4.791571727586338e-06
39,9,4.778598156961228e-06
58,31,4.769457479998448e-06
56,44,4.762541178154395e-06
47,22,4.759097091861008e-06
50,52,4.724106668922758e-06
63,13,4.7130514824209235e-06
43,62,4.707497926321084e-06
44,9,4.6975138101799516e-06
18,39,4.690124123146029e-06
23,68,4.676952378801497e-06
56,29,4.66734579005035e-06
39,50,4.6642498213579065e-06
37,64,4.662684506965102e-06
40,58,4.660556079904108e-06
59,19,4.658921528131767e-06
43,36,4.6415052088143135e-06
43,73,4.607583736038915e-06
59,56,4.606564119060932e-06
44,50,4.58510576329591e-06
56,32,4.582574658490863e-06
25,76,4.567327710616124e-06
37,72,4.56719105224075e-06
50,16,4.555386076432187e-06
39,46,4.549488250202682e-06
59,55,4.538422001098352e-06
47,44,4.518454839343503e-06
37,61,4.480094565018102e-06
13,26,4.477832363890464e-06
55,66,4.474192676393165e-06
44,46,4.4722914927353495e-06
48,53,4.470969512486141e-06
16,70,4.460935236919215e-06
46,33,4.455481127463778e-06
47,29,4.428138336877356e-06
26,64,4.374271991181205e-06
53,10,4.36839743875242e-06
47,32,4.3477118344486634e-06
25,60,4.3440365041886915e-06
15,13,4.3408862187261825e-06
50,48,4.317160469190303e-06
51,19,4.3141360917205104e-06
66,14,4.3125678120469965e-06
59,22,4.312153331796898e-06
49,54,4.3095953907823906e-06
45,64,4.3079733080187044e-06
53,35,4.295167851173767e-06
56,25,4.290556071256634e-06
26,72,4.284685328451208e-06
18,62,4.278431758520156e-06
51,56,4.265653414607887e-06
58,21,4.258950934727411e-06
54,41,4.256185124140295e-06
36,53,4.239586129329092e-06
45,72,4.219744466151218e-06
18,36,4.21845396504449e-06
62,13,4.2163233736900224e-06
49,9,4.211693922935258e-06
48,65,4.206319385435835e-06
26,61,4.202976234898087e-06
51,55,4.20255418258744e-06
22,6,4.194345483088483e-06
66,38,4.191488944279764e-06
18,73,4.1876242740516225e-06
33,64,4.173715618981598e-06
53,45,4.155054393194233e-06
45,61,4.139273797029841e-06
66,28,4.124567356807337e-06
40,53,4.123663389523118e-06
13,33,4.1178429108375045e-06
49,50,4.11091118826302e-06
19,54,4.108909589905711e-06
63,10,4.099751454299903e-06
59,44,4.0941106503943444e-06
33,72,4.088236422845086e-06
47,25,4.070659574046353e-06
39,58,4.067186506300071e-06
37,57,4.049040515521998e-06
66,34,4.037208889191927e-06
63,35,4.031025311044241e-06
19,9,4.015567119528255e-06
59,29,4.012276092387178e-06
33,61,4.010273616539711e-06
49,46,4.009764241827096e-06
44,58,3.998173555164905e-06
55,40,3.997547828492507e-06
51,22,3.993030620800724e-06
36,65,3.988632280363177e-06
54,23,3.971774575392968e-06
41,71,3.959737718017984e-06
42,64,3.941032802300398e-06
59,32,3.93940272928522e-06
48,11,3.938039533891774e-06
19,50,3.91947755486114e-06
63,45,3.899528495296031e-06
46,19,3.8994030579355935e-06
40,65,3.8795713560386086e-06
14,51,3.869483944826243e-06
16,12,3.865530935363087e-06
25,78,3.864673955855689e-06
56,66,3.8616939233015885e-06
42,72,3.860319033888342e-06
46,56,3.8555811906206775e-06
16,69,3.833470566245797e-06
19,46,3.82304073875326e-06
55,63,3.802703127134154e-06
26,57,3.7985852338386283e-06
46,55,3.7985479090869477e-06
51,44,3.791124279237706e-06
42,61,3.7867026198682977e-06
15,10,3.7760153171574582e-06
16,81,3.769537776364844e-06
50,37,3.763415544638821e-06
54,30,3.7614907695495874e-06
16,43,3.756674633477752e-06
45,57,3.741011950926238e-06
28,8,3.7349509261808215e-06
36,11,3.7342365538416137e-06
17,71,3.7261274309623086e-06
51,29,3.7153459219254104e-06
15,35,3.7127161214585688e-06
41,68,3.7068688827560434e-06
59,25,3.688369433532787e-06
43,51,3.6798792628298675e-06
53,41,3.6698965308213764e-06
62,10,3.667661587733222e-06
47,66,3.6637771607819136e-06
52,54,3.6494215132517684e-06
51,32,3.647865582541098e-06
40,11,3.63213155604235e-06
55,7,3.630788226076421e-06
33,57,3.624423573218171e-06
46,22,3.6091665821722367e-06
62,35,3.6061787787137944e-06
13,19,3.6039046691593716e-06
39,53,3.598649561735801e-06
15,45,3.591602928144886e-06
49,58,3.584679885056775e-06
14,70,3.5825645986637726e-06
52,9,3.5665172750245717e-06
13,56,3.5634036412120014e-06
50,49,3.5430071842782334e-06
44,53,3.537586852668498e-06
13,55,3.5106923655210738e-06
16,77,3.503395126749124e-06
62,45,3.4885409595910975e-06
17,68,3.488176947722568e-06
16,15,3.484876477188808e-06
22,76,3.4845551221453527e-06
52,50,3.4811731425187967e-06
55,18,3.454367506121108e-06
56,40,3.4502998136060685e-06
63,41,3.4442066799814878e-06
46,44,3.4266702053846804e-06
53,23,3.4246634745201315e-06
42,57,3.42236354736813e-06
19,58,3.417751371266867e-06
51,25,3.4154101108423937e-06
29,64,3.4114026747282063e-06
43,70,3.407018962308478e-06
52,46,3.3955205907473476e-06
39,65,3.3856346751294007e-06
46,29,3.3581766873438396e-06
18,51,3.344475675194846e-06
29,72,3.341535921706623e-06
13,22,3.335662434483153e-06
44,65,3.3281864513918606e-06
59,66,3.3196987970357045e-06
22,60,3.314199376644935e-06
66,13,3.3016060535723814e-06
58,14,3.2984086184075924e-06
46,32,3.297183469663314e-06
56,63,3.2821285582211463e-06
29,61,3.2778127191122952e-06
47,40,3.2734675264300503e-06
34,8,3.26029377566631e-06
53,30,3.2433462180935993e-06
32,64,3.2179186125874905e-06
63,23,3.2140548695499323e-06
58,38,3.2058030992932375e-06
16,47,3.188793822417162e-06
15,41,3.1722355181863106e-06
49,53,3.1717273543616936e-06
39,11,3.1696982507173426e-06
13,44,3.1669957091825016e-06
58,28,3.1546190366890607e-06
32,72,3.1520144827072148e-06
55,39,3.1425247284103835e-06
50,59,3.1365166198954127e-06
56,7,3.13374810687348e-06
44,11,3.1159140856314447e-06
47,63,3.1139152634033304e-06
14,12,3.1043970711476717e-06
13,29,3.103692658482936e-06
18,70,3.096485300337177e-06
32,61,3.091905460339075e-06
58,34,3.0878041052997775e-06
46,25,3.087074757767234e-06
62,41,3.0812074051790093e-06
14,69,3.0786494784749256e-06
48,6,3.0786017647546815e-06
51,66,3.0740230990058955e-06
13,32,3.0473215322566897e-06
63,30,3.0438881903164967e-06
52,58,3.035553620330024e-06
14,81,3.027305233925997e-06
19,53,3.0240288846552396e-06
14,43,3.0169748798886957e-06
54,42,3.0162496254401496e-06
49,65,2.9839832767166653e-06
56,18,2.9814786648821855e-06
47,7,2.9731395003440695e-06
59,40,2.966044530750361e-06
29,57,2.962436687299118e-06
15,23,2.9602576041228645e-06
37,71,2.954951135860618e-06
43,12,2.952281639772787e-06
22,78,2.9484789096690534e-06
43,69,2.9277956789327344e-06
36,6,2.919276748170953e-06
43,81,2.8789673019513816e-06
62,23,2.8753122518077614e-06
66,10,2.8719746156275596e-06
43,43,2.8691431351783462e-06
55,62,2.8666784176592876e-06
13,25,2.853134946109264e-06
19,65,2.8450275234755746e-06
40,6,2.8394551456426413e-06
47,18,2.8286740623955994e-06
55,36,2.826491485671154e-06
66,35,2.8238302973535266e-06
59,63,2.821476389078479e-06
14,77,2.8135668171884486e-06
55,73,2.805834662147825e-06
15,30,2.803528106147725e-06
14,15,2.7986945415766494e-06
32,57,2.7944165680855493e-06
49,11,2.7936642549944097e-06
50,26,2.7926390053941593e-06
46,66,2.778506476750433e-06
26,71,2.7721712609111197e-06
37,68,2.7662479678247724e-06
51,40,2.746541164622607e-06
66,45,2.7317136114825762e-06
45,71,2.7301548283550578e-06
62,30,2.7230801470341883e-06
56,39,2.712325893240312e-06
59,7,2.6939213793791784e-06
52,53,2.685860038261107e-06
18,12,2.6831951336771177e-06
43,77,2.6757020659050507e-06
54,52,2.66441424860841e-06
19,11,2.6635711261607256e-06
43,15,2.661558531677929e-06
18,69,2.6609409523401046e-06
33,71,2.6450697426870064e-06
18,81,2.6165630509445587e-06
51,63,2.6126718487447477e-06
18,43,2.607634310500991e-06
53,42,2.6007618826800846e-06
26,68,2.595140414978198e-06
47,39,2.5733157152328705e-06
54,16,2.569255188457882e-06
50,33,2.5681284595699837e-06
13,66,2.567950098021345e-06
59,18,2.563023205302341e-06
25,64,2.5624866509519673e-06
14,47,2.5609113905269506e-06
48,76,2.557623732159152e-06
45,68,2.5558071516416443e-06
60,24,2.5408079967448046e-06
60,17,2.540714233483868e-06
52,65,2.5268759077766465e-06
58,13,2.525188318492961e-06
25,72,2.5100060032437837e-06
42,71,2.497608263699896e-06
51,7,2.4945566008916296e-06
38,8,2.4855416672566898e-06
46,40,2.4825065293209613e-06
39,6,2.4779432873683323e-06
33,68,2.476155599213217e-06
56,62,2.4742418188523043e-06
25,61,2.462140104206555e-06
63,42,2.4408212531711742e-06
56,36,2.43955631416371e-06
44,6,2.435896978761149e-06
43,47,2.4354267531062463e-06
54,48,2.4348950338715747e-06
48,60,2.4325845571917373e-06
18,77,2.431824479645101e-06
36,76,2.425260576844172e-06
56,73,2.4217273256412357e-06
18,15,2.418970061658702e-06
66,41,2.4127497157192583e-06
51,18,2.373345600939104e-06
52,11,2.3657112811066383e-06
46,63,2.3615065403081694e-06
40,76,2.3589468277576114e-06
47,62,2.3474337547736854e-06
42,68,2.3381110097003265e-06
59,39,2.331646470122241e-06
47,36,2.31452592665156e-06
36,60,2.306692478731638e-06
47,73,2.297610696639587e-06
53,52,2.297391753986295e-06
13,40,2.2943811499637517e-06
69,24,2.2745242776310394e-06
69,17,2.274440341019684e-06
16,54,2.261822826952935e-06
46,7,2.254746125505495e-06
66,23,2.25152283046335e-06
15,42,2.2480822413639933e-06
50,19,2.2476064159919467e-06
40,60,2.2436207297761055e-06
55,51,2.240899651461011e-06
25,57,2.2252443318199494e-06
50,56,2.22234759850774e-06
70,24,2.2200662636641694e-06
70,17,2.2199843367131194e-06
53,16,2.2153408340810703e-06
21,8,2.214304506904691e-06
18,47,2.213449125017987e-06
16,9,2.2104407934463877e-06
58,10,2.1965905782562903e-06
50,55,2.1894737540767537e-06
49,6,2.1839749529020917e-06
62,42,2.1835729440109427e-06
13,63,2.182550590544153e-06
48,78,2.1641499040191526e-06
29,71,2.161958029437292e-06
58,35,2.159768053662282e-06
51,39,2.1590919978256804e-06
16,50,2.1575465727193174e-06
63,52,2.156107661117903e-06
57,24,2.1458192447317016e-06
57,17,2.145740057713232e-06
46,18,2.1451875641106894e-06
35,8,2.140291315030725e-06
66,30,2.132316974051862e-06
59,62,2.126977889173832e-06
54,37,2.122580776283908e-06
16,46,2.1044612012214086e-06
53,48,2.099488762139883e-06
59,36,2.0971605524101622e-06
20,8,2.094824211604977e-06
58,45,2.0893138639966436e-06
13,7,2.0838805244667966e-06
19,6,2.082273349207413e-06
59,73,2.0818338919016e-06
50,22,2.0803148189478675e-06
63,16,2.0791026763553076e-06
55,70,2.0747386150074092e-06
39,76,2.0586120073320777e-06
36,78,2.0521499619366783e-06
32,71,2.039338549534764e-06
29,68,2.0238953980914332e-06
44,76,2.0236810078197102e-06
54,49,1.9982696171561063e-06
40,78,1.9960381531837636e-06
15,52,1.9858510069635506e-06
13,18,1.9826243565121667e-06
50,44,1.975124352287016e-06
30,8,1.972159635193405e-06
63,48,1.9703752294863283e-06
51,62,1.969570000818613e-06
39,60,1.9579689206503977e-06
22,64,1.955000068037431e-06
46,39,1.9515309113320296e-06
51,36,1.9419593085340585e-06
50,29,1.935644855472969e-06
56,51,1.9341296168209995e-06
62,52,1.928866502237718e-06
51,73,1.927766903947229e-06
44,60,1.9247456560581022e-06
22,72,1.9149609639109643e-06
15,16,1.9149267069901783e-06
32,68,1.9091063976982646e-06
50,32,1.9004885135011496e-06
16,58,1.8813624148294993e-06
22,61,1.8784425938192838e-06
65,24,1.8675508903380441e-06
65,17,1.8674819722373187e-06
62,16,1.8599773932695301e-06
52,6,1.8494184383460053e-06
58,41,1.8453586826293702e-06
47,51,1.835002995276805e-06
53,37,1.8301957269412446e-06
14,54,1.8164635794818972e-06
15,48,1.8147849034322843e-06
49,76,1.8143906217206562e-06
13,39,1.803643085585976e-06
55,12,1.7978217286656258e-06
60,20,1.7949268657746022e-06
56,70,1.790715349449832e-06
55,69,1.7829107554534325e-06
46,62,1.7802283286217353e-06
50,25,1.7793823642016087e-06
14,9,1.7751988122365783e-06
54,59,1.7690073825009702e-06
73,24,1.7677212322092654e-06
73,17,1.7676559981154765e-06
62,48,1.762709184486918e-06
46,36,1.755271949027513e-06
55,81,1.7531762220234483e-06
55,43,1.747193696422687e-06
46,73,1.742443910071683e-06
39,78,1.741907897577783e-06
14,50,1.732719611668408e-06
19,76,1.7298995263844324e-06
43,54,1.7274568787805898e-06
49,60,1.725687227411345e-06
53,49,1.7230084034768657e-06
58,23,1.7220465004158969e-06
63,37,1.7176430712594989e-06
44,78,1.7123508058557081e-06
66,42,1.7098540627480368e-06
47,70,1.6989388929008388e-06
22,57,1.697707505516857e-06
14,46,1.6900868984513773e-06
43,9,1.6882140847965026e-06
60,27,1.665076193382486e-06
16,53,1.6646308250445593e-06
59,51,1.6626713276080522e-06
43,50,1.6478163647125599e-06
19,60,1.6453268009925606e-06
13,62,1.6453218839824854e-06
60,31,1.6429845620402047e-06
58,30,1.630873528467734e-06
55,77,1.6293958031354437e-06
25,71,1.6239620820467532e-06
13,36,1.62225670923429e-06
55,15,1.6207829550890076e-06
63,49,1.617047511579585e-06
13,73,1.6104007844165185e-06
43,46,1.6072726540983094e-06
69,20,1.6068135561628483e-06
50,66,1.6015243593017155e-06
15,37,1.5820096946810664e-06
54,26,1.5750590913072113e-06
18,54,1.570007355781228e-06
70,20,1.568342269685832e-06
16,65,1.5660963219329674e-06
56,12,1.5517072569088278e-06
51,51,1.539624640550478e-06
59,70,1.5393854897540821e-06
56,69,1.538837535193924e-06
62,37,1.5366135201409083e-06
52,76,1.536449612534858e-06
49,78,1.5352583886665582e-06
18,9,1.5343413568360526e-06
53,59,1.5253269927606935e-06
25,68,1.520255869807457e-06
57,20,1.5158912504996912e-06
56,81,1.513173538275637e-06
14,58,1.5109168877510003e-06
66,52,1.5104053356200727e-06
56,43,1.508009996061563e-06
18,50,1.4976256978418017e-06
69,27,1.490571594077963e-06
15,49,1.4893576453011006e-06
55,47,1.4830777241310073e-06
47,12,1.472180271403173e-06
69,31,1.4707952269204017e-06
60,21,1.4671250693791935e-06
16,11,1.4662104002393767e-06
19,78,1.4637657005266971e-06
