CLEM,UNC,probability
11,44,1.1362664460499106e-06
76,20,1.1341571110687463e-06
46,20,1.130477832692744e-06
17,17,1.128757900526136e-06
38,52,1.124708079418591e-06
54,44,1.1220641278676946e-06
65,22,1.1170149812011433e-06
61,40,1.1117447755493322e-06
58,22,1.1099574870734359e-06
56,49,1.0962123868125469e-06
70,48,1.0955717602854537e-06
25,48,1.0859308222163623e-06
51,43,1.0838186877253533e-06
41,47,1.0834098562662712e-06
71,39,1.0678781234937763e-06
53,20,1.0608414950441308e-06
55,49,1.0520989889294187e-06
77,48,1.0452325288579377e-06
65,44,1.043294009692642e-06
61,21,1.0418179639049238e-06
58,44,1.0367022974320236e-06
50,22,1.035760283046926e-06
66,49,1.0350325985690502e-06
34,52,1.0204109379328069e-06
78,20,1.014578536253078e-06
8,25,1.009408086896376e-06
28,52,9.996241848850683e-07
57,39,9.985359609266143e-07
36,43,9.964774161729636e-07
40,48,9.90513826230358e-07
3,45,9.81584369478161e-07
38,19,9.798329640174578e-07
50,44,9.674019748763128e-07
71,40,9.653536681643659e-07
23,46,9.650086224979425e-07
64,45,9.509225138301983e-07
52,46,9.394506768371405e-07
76,22,9.21273722147281e-07
68,39,9.199338799192091e-07
46,22,9.182850511323088e-07
69,48,9.157368418970474e-07
8,42,9.111432449917575e-07
18,48,9.107942507074727e-07
71,21,9.046346024142133e-07
57,40,9.026688827755116e-07
23,47,8.973737825469318e-07
24,17,8.941379717543872e-07
17,51,8.911765004041625e-07
34,19,8.889704734293293e-07
30,46,8.846199207658811e-07
52,47,8.736071240559484e-07
28,19,8.708612891674063e-07
53,22,8.61719582947933e-07
76,44,8.604713202413385e-07
46,44,8.576798961160241e-07
9,48,8.496880637215605e-07
57,21,8.458925809377784e-07
45,52,8.438512785196286e-07
42,46,8.425411631808145e-07
61,45,8.419928163992001e-07
68,40,8.316132018354446e-07
16,46,8.29832673967794e-07
26,49,8.278940494832976e-07
78,22,8.241402671485402e-07
30,47,8.226193071303239e-07
12,48,8.179294121592977e-07
63,49,8.10221745750912e-07
53,44,8.048476466785458e-07
15,43,7.974284489711226e-07
73,49,7.879726451406992e-07
10,17,7.84720709156399e-07
42,47,7.834897356646897e-07
33,49,7.80972287864863e-07
68,21,7.793061786726718e-07
48,46,7.779598518546613e-07
19,49,7.732296661195177e-07
16,47,7.716719500307902e-07
78,44,7.697484978563022e-07
39,48,7.642761212262809e-07
7,52,7.493220621753691e-07
59,46,7.489296401261249e-07
45,19,7.351536941472262e-07
71,45,7.311218111885296e-07
44,49,7.26375774702579e-07
48,47,7.234347534857974e-07
35,52,7.231238947359691e-07
51,48,7.111663373672026e-07
24,51,7.059394651192522e-07
43,43,7.01045869243443e-07
59,47,6.964391906487094e-07
60,20,6.9403288919846e-07
20,17,6.925371019970957e-07
17,50,6.860404795086813e-07
41,52,6.845977005224437e-07
57,45,6.836467610189786e-07
6,49,6.723135997602544e-07
49,46,6.540259695131726e-07
36,48,6.538558546320615e-07
7,19,6.528009095164588e-07
47,43,6.509385721926223e-07
22,49,6.505964545070595e-07
14,17,6.426145446461452e-07
35,19,6.299773622123061e-07
68,45,6.298319158929219e-07
10,51,6.195523903351669e-07
81,49,6.150109689433061e-07
49,47,6.081870611961411e-07
41,19,5.964137773502991e-07
62,49,5.943734808282694e-07
8,39,5.768395606103135e-07
27,17,5.730758467888564e-07
32,49,5.721833313875051e-07
29,49,5.72004222630566e-07
31,17,5.718134599923574e-07
23,52,5.67043048840207e-07
60,22,5.637616313334036e-07
72,20,5.576640262989364e-07
11,43,5.560626098313462e-07
52,52,5.520250945010224e-07
13,17,5.508655444642884e-07
54,43,5.491123226504543e-07
21,17,5.485168533671141e-07
20,51,5.467716245176542e-07
24,50,5.434423472060526e-07
37,46,5.403597241048579e-07
70,49,5.36077495992771e-07
25,49,5.313600597403495e-07
60,44,5.26554381779396e-07
15,48,5.232464394551116e-07
8,40,5.214585574200429e-07
30,52,5.198063159657799e-07
77,49,5.114458560472213e-07
65,43,5.105640423228846e-07
14,51,5.073567863752072e-07
58,43,5.073382102694616e-07
37,47,5.024873749840785e-07
42,52,4.950806643641591e-07
23,19,4.94001493754551e-07
56,46,4.900180275182881e-07
8,21,4.886597216377396e-07
16,52,4.876131036590014e-07
40,49,4.846712839453236e-07
52,19,4.809180217115219e-07
10,50,4.769403353359588e-07
50,43,4.7342422965651126e-07
3,20,4.7113904014710626e-07
55,46,4.702988923599328e-07
66,46,4.626700432045593e-07
43,48,4.6000334631857227e-07
48,52,4.571324193239355e-07
64,20,4.564220196970046e-07
56,47,4.556739915256148e-07
72,22,4.5298945640073575e-07
30,19,4.528493860833969e-07
27,51,4.524546205784184e-07
31,51,4.514579414438263e-07
69,49,4.480819340073083e-07
18,49,4.456634599240289e-07
59,52,4.400741471144962e-07
55,47,4.373369171274581e-07
13,51,4.3491915129018493e-07
21,51,4.330648136048986e-07
42,19,4.313086779303951e-07
66,47,4.3024275334131833e-07
47,48,4.271245785665693e-07
16,19,4.248030234644847e-07
72,44,4.230929703454994e-07
76,43,4.210948318343685e-07
20,50,4.2091265568124274e-07
38,17,4.2041170406963805e-07
46,43,4.197287732046655e-07
9,49,4.157634087393043e-07
61,20,4.0413814610757595e-07
12,49,4.0022348792100133e-07
48,19,3.982485958544803e-07
8,45,3.9493269413442183e-07
53,43,3.9387388801678193e-07
14,50,3.90570546742398e-07
49,52,3.8430835862734723e-07
59,19,3.83387621948583e-07
3,22,3.8270537029583743e-07
34,17,3.8142581983530643e-07
78,43,3.7669717355442573e-07
39,49,3.7397023560309827e-07
28,17,3.73655808726831e-07
64,22,3.7075076182346597e-07
26,46,3.700770160986199e-07
11,48,3.648700784174121e-07
63,46,3.6217731753580074e-07
54,48,3.603095275300134e-07
3,44,3.574475069953904e-07
73,46,3.5223174446416865e-07
71,20,3.50922487220434e-07
33,46,3.4910251393777144e-07
27,50,3.4830607036514575e-07
51,49,3.4798292835772547e-07
31,50,3.475388124413767e-07
64,44,3.4628188109301035e-07
19,46,3.4564148368385676e-07
26,47,3.441393206523482e-07
63,47,3.3679329055994586e-07
65,48,3.3501540809579594e-07
13,50,3.348070140576089e-07
49,19,3.3480509744819877e-07
21,50,3.333795182537946e-07
58,48,3.3289872271993363e-07
38,51,3.3192328575250156e-07
61,22,3.2828066807726435e-07
57,20,3.2813550093242997e-07
73,47,3.2754477576037326e-07
44,46,3.246973201897341e-07
33,47,3.246348645238647e-07
19,47,3.214164085038291e-07
36,49,3.1994016457675104e-07
37,52,3.175176037637166e-07
45,17,3.154284747088976e-07
50,48,3.106454790259423e-07
61,44,3.066147368360451e-07
68,20,3.023055516517231e-07
44,47,3.0194016468711416e-07
34,51,3.011431655328168e-07
6,46,3.005309810320317e-07
17,18,2.962097156689119e-07
28,51,2.9500858937213165e-07
22,46,2.908231973868916e-07
56,52,2.8793661510649033e-07
71,22,2.850536868583408e-07
7,17,2.8009380462437085e-07
6,47,2.7946757876956633e-07
37,19,2.766177468773508e-07
55,52,2.763495699133167e-07
76,48,2.7630864150203067e-07
46,48,2.7541227855561053e-07
81,46,2.749161253139934e-07
66,52,2.718668266679689e-07
22,47,2.704401873798017e-07
35,17,2.703010269087582e-07
57,22,2.665438600722739e-07
71,44,2.662406583126718e-07
62,46,2.656909593327303e-07
53,48,2.584471494151393e-07
60,43,2.5768357832641725e-07
15,49,2.560312808511459e-07
41,17,2.559000785586771e-07
32,46,2.5577173803026314e-07
29,46,2.556916746038301e-07
81,47,2.5564799889307785e-07
38,50,2.555193163357336e-07
17,55,2.515416471527924e-07
56,19,2.5084712397086286e-07
45,51,2.4903696717238557e-07
57,44,2.4895244666703537e-07
78,48,2.471763517710857e-07
62,47,2.47069399802636e-07
68,22,2.4556224007935397e-07
55,19,2.4075262118957176e-07
70,46,2.3963206431842706e-07
32,47,2.3784538984811972e-07
29,47,2.3777093785033767e-07
25,46,2.3752332258629212e-07
66,19,2.368473059514266e-07
24,18,2.3464053209168394e-07
34,50,2.3182433736661717e-07
68,44,2.2935557570231287e-07
77,46,2.2862147205924388e-07
28,50,2.2710185246160642e-07
43,49,2.2508561372420206e-07
70,47,2.2283690214116713e-07
7,51,2.2113955213397358e-07
25,47,2.208759564040377e-07
26,52,2.1745878184077596e-07
40,46,2.166529674456743e-07
35,51,2.1340796206513093e-07
63,52,2.1281688636591024e-07
77,47,2.1259801246355056e-07
23,17,2.1195858623776319e-07
47,49,2.0899760550169248e-07
72,43,2.0705194816716483e-07
73,52,2.0697282658704194e-07
52,17,2.0634493066711907e-07
10,18,2.05927150570001e-07
33,52,2.0513407781646718e-07
19,52,2.0310036215677924e-07
41,51,2.0203813090191665e-07
40,47,2.0146834791329184e-07
69,46,2.0029715784117232e-07
24,55,1.9925702233589613e-07
18,46,1.992160754577315e-07
30,17,1.9430167087828066e-07
45,50,1.917122369102509e-07
44,52,1.907934852582359e-07
8,20,1.8955906004913417e-07
26,19,1.8944763237836774e-07
69,47,1.862588726928353e-07
9,46,1.858504500730039e-07
63,19,1.8540366551707506e-07
18,47,1.852535604447831e-07
42,17,1.8505931411541014e-07
16,17,1.8226796765071526e-07
20,18,1.8173624120558888e-07
73,19,1.8031238670454637e-07
12,46,1.7890394824654958e-07
33,19,1.7871048956259014e-07
11,49,1.7853566976728993e-07
19,19,1.7693873947093002e-07
6,52,1.7659324464295654e-07
54,49,1.7630413296733875e-07
3,43,1.7492657141160925e-07
10,55,1.74873584179655e-07
9,47,1.7282469553313942e-07
22,52,1.7088891091237056e-07
48,17,1.708744010203963e-07
7,50,1.7023640582479797e-07
64,43,1.694623714422605e-07
60,48,1.6908352722970494e-07
14,18,1.6863551649615632e-07
23,51,1.6734546090524565e-07
39,46,1.6716847885072836e-07
12,47,1.6636505520024926e-07
44,19,1.6621712744558443e-07
59,17,1.6449808220550758e-07
35,50,1.6428451665829972e-07
65,49,1.6392739170658882e-07
52,51,1.6291336973353462e-07
58,49,1.6289167005217058e-07
81,52,1.6154184971929163e-07
62,52,1.561211041195977e-07
51,46,1.5555188959295084e-07
41,50,1.555318572023931e-07
39,47,1.5545209306066559e-07
20,55,1.5433063482397057e-07
8,22,1.5397847362932094e-07
6,19,1.5384603835460634e-07
30,51,1.5340497992995275e-07
50,49,1.520028687982175e-07
27,18,1.5038710564499615e-07
32,52,1.5029252874903546e-07
29,52,1.5024548314926905e-07
31,18,1.5005582890807955e-07
61,43,1.500501852981e-07
22,19,1.4887648729574477e-07
42,51,1.4610795799851603e-07
51,47,1.4464967907232e-07
13,18,1.445586571057529e-07
21,18,1.4394231136698655e-07
16,51,1.4390413521892546e-07
8,44,1.4381617244411813e-07
49,17,1.4365303752619063e-07
14,55,1.4320548362876348e-07
36,46,1.430164904682699e-07
17,56,1.4166612375613203e-07
70,52,1.408087898730492e-07
81,19,1.407334332524222e-07
25,52,1.3956968452919108e-07
62,19,1.360109409672433e-07
72,48,1.3586070925924116e-07
76,49,1.3520140809304826e-07
48,51,1.3490869090620222e-07
46,49,1.3476280605780374e-07
77,52,1.343389204246061e-07
36,47,1.3299285211140402e-07
32,19,1.309331519961803e-07
29,19,1.3089216640151212e-07
71,43,1.3029204181750258e-07
59,51,1.2987446214530932e-07
23,50,1.2882494117716275e-07
27,55,1.277089111647041e-07
31,55,1.274275905608906e-07
40,52,1.27306177723749e-07
53,49,1.2646154795815338e-07
52,50,1.254130536876611e-07
13,55,1.2275938564831196e-07
70,19,1.2267102590064369e-07
21,55,1.2223598410493323e-07
57,43,1.2183158949981878e-07
25,19,1.2159153133310223e-07
78,49,1.2094660024054228e-07
37,17,1.1868690135080905e-07
30,50,1.1809335854618643e-07
69,52,1.1769543650531338e-07
18,52,1.1706018803554644e-07
77,19,1.1703454877873034e-07
3,48,1.1478108885544593e-07
15,46,1.1444857286320112e-07
49,51,1.1341689054432812e-07
42,50,1.124760061782123e-07
68,43,1.1224133252175339e-07
24,56,1.1221986619324744e-07
64,48,1.1119565973999184e-07
40,19,1.1090770284256957e-07
16,50,1.1077947172541109e-07
38,18,1.1032483694537541e-07
9,52,1.0920649140411747e-07
56,17,1.0762963762431574e-07
15,47,1.0642718245511623e-07
12,52,1.0512469826505657e-07
48,50,1.0385464939572046e-07
55,17,1.032984431535583e-07
69,19,1.0253493374204661e-07
18,19,1.0198151245663977e-07
66,17,1.0162281037277704e-07
17,53,1.0088723283460328e-07
43,46,1.0061554657358338e-07
34,18,1.0009412433749932e-07
59,50,9.997922773512567e-08
10,56,9.848732048345563e-08
61,48,9.845801877035084e-08
39,52,9.8228888019805e-08
28,18,9.805511067468198e-08
9,19,9.513946073701044e-08
37,51,9.370563638166e-08
38,55,9.368798435403769e-08
43,47,9.356367550172434e-08
47,46,9.342404413233227e-08
12,19,9.158344869874033e-08
51,52,9.140293223424558e-08
49,50,8.730995256060619e-08
20,56,8.691770551639377e-08
47,47,8.68762059833732e-08
39,19,8.557589676988813e-08
71,48,8.54933719235963e-08
34,55,8.500005089067869e-08
56,51,8.497570980729977e-08
36,52,8.403707997927975e-08
28,55,8.326851803344651e-08
45,18,8.27750386188661e-08
60,49,8.27347666092715e-08
55,51,8.15561468264158e-08
26,17,8.128528523227847e-08
14,56,8.065211465354728e-08
66,51,8.023320188238211e-08
57,48,7.994190011804488e-08
24,53,7.991714228586794e-08
11,46,7.980725066919354e-08
51,19,7.962920125661835e-08
63,17,7.955016193903224e-08
54,46,7.880973114268453e-08
73,17,7.736567409256016e-08
17,54,7.734209411544912e-08
33,17,7.667835662935416e-08
19,17,7.591816126690553e-08
11,47,7.421377668347004e-08
68,48,7.364908748550488e-08
7,18,7.350248108096195e-08
54,47,7.32861705980957e-08
65,46,7.327720258101451e-08
36,19,7.321215404270596e-08
58,46,7.281422452287403e-08
37,50,7.21359457826654e-08
27,56,7.192457638170079e-08
31,56,7.17661390019424e-08
44,17,7.131789637740061e-08
35,18,7.093265109226519e-08
8,43,7.038032009414675e-08
45,55,7.029266244797534e-08
10,53,7.013753866785315e-08
13,56,6.913704556016082e-08
21,56,6.884227024697617e-08
65,47,6.814140197459529e-08
50,46,6.794682019804664e-08
58,47,6.771087279425044e-08
15,52,6.725045370451963e-08
41,18,6.715354060794266e-08
72,49,6.647841014496338e-08
6,17,6.600989916059872e-08
56,50,6.541552282443711e-08
26,51,6.417632691110343e-08
22,17,6.387764039217475e-08
50,47,6.318461165178592e-08
63,51,6.280641304071177e-08
55,50,6.278309409000365e-08
7,55,6.241839542355902e-08
20,53,6.189826164070743e-08
66,50,6.176467205648184e-08
24,54,6.126601916264802e-08
73,51,6.108171704231656e-08
33,51,6.053906642499544e-08
76,46,6.043639727889666e-08
81,17,6.038374362364003e-08
46,46,6.02403377317126e-08
35,55,6.023609270334048e-08
19,51,5.993887727689321e-08
43,52,5.912211037257359e-08
15,19,5.858783500415662e-08
62,17,5.8357489045586855e-08
14,53,5.743623425218016e-08
41,55,5.702686753038425e-08
53,46,5.6529591375581095e-08
44,51,5.630687792322294e-08
76,47,5.6200573927812985e-08
32,17,5.617878921344631e-08
3,49,5.616387801463505e-08
29,17,5.616120374293293e-08
46,47,5.6018255663126826e-08
23,18,5.562237263970196e-08
47,52,5.4896353861224376e-08
64,49,5.440948096649335e-08
52,18,5.414923183628555e-08
78,46,5.406435394991388e-08
10,54,5.376878683518094e-08
38,56,5.2764278743470594e-08
70,17,5.263380283452216e-08
53,47,5.2567585465948286e-08
25,17,5.217062985775962e-08
6,51,5.211611001664206e-08
43,19,5.150651418390488e-08
27,53,5.1220936181200245e-08
31,53,5.11081053335877e-08
30,18,5.098882821375864e-08
22,51,5.04326498997167e-08
78,47,5.027512985262865e-08
77,17,5.021538965718094e-08
26,50,4.940385890699776e-08
13,53,4.923580195454175e-08
21,53,4.902587833366012e-08
42,18,4.8563440211987456e-08
63,50,4.834927951884865e-08
61,49,4.8176787752421336e-08
34,56,4.7871308250764684e-08
16,18,4.7830932433078183e-08
47,19,4.782508288319635e-08
81,51,4.7674149876368165e-08
40,17,4.7586576548023704e-08
20,54,4.745239851356375e-08
23,55,4.723458580938598e-08
73,50,4.702158374903297e-08
28,56,4.6896123621034314e-08
11,52,4.689506983043629e-08
33,50,4.660384350392571e-08
54,52,4.6308923240237814e-08
8,48,4.618126171004833e-08
19,50,4.6141809270781967e-08
62,51,4.6074382146764104e-08
52,55,4.5983592865611165e-08
48,18,4.4841021903593984e-08
32,51,4.4354255899201964e-08
29,51,4.434037182533389e-08
14,54,4.403172245245147e-08
69,17,4.399411716504896e-08
18,17,4.375666364571405e-08
44,50,4.334584396308237e-08
30,55,4.3299774304552726e-08
59,18,4.316774229040842e-08
65,52,4.305798662654804e-08
58,52,4.278593880903265e-08
71,49,4.183301761341383e-08
70,51,4.155541962644809e-08
42,55,4.1240131893525033e-08
25,51,4.118973547724248e-08
11,19,4.0854454689713983e-08
9,17,4.0820981005493435e-08
16,55,4.061808540580947e-08
54,19,4.0343810406692744e-08
6,50,4.011973059178447e-08
50,52,3.992583194165177e-08
77,51,3.9646034991434986e-08
45,56,3.9588231731082324e-08
12,17,3.9295221885723046e-08
27,54,3.9266955347089636e-08
31,54,3.9180457048048355e-08
57,49,3.911661033415075e-08
22,50,3.8823778796236176e-08
48,55,3.807904978461946e-08
13,54,3.774511324798352e-08
49,18,3.7697565953491365e-08
21,54,3.7584181760548424e-08
38,53,3.7575970414112564e-08
40,51,3.757053548375195e-08
65,19,3.7511631180531954e-08
58,19,3.727462619740035e-08
60,46,3.6983277719515294e-08
39,17,3.6717593620043884e-08
81,50,3.6700245828429595e-08
59,55,3.6658098722641654e-08
68,49,3.603745535673078e-08
76,52,3.551267644141348e-08
62,50,3.546872163560994e-08
46,52,3.539747104241745e-08
7,56,3.515351128062666e-08
50,19,3.478293342791194e-08
69,51,3.473421834322852e-08
18,51,3.454674413261976e-08
60,47,3.439121997919336e-08
51,17,3.416607669202954e-08
32,50,3.4144543725669745e-08
29,50,3.413385556604069e-08
34,53,3.4091451742590025e-08
35,56,3.392445688452487e-08
28,53,3.339697605434649e-08
53,52,3.321702117057396e-08
17,59,3.274105990644132e-08
9,51,3.222896511163608e-08
41,56,3.2117048466637106e-08
49,55,3.2012818391788696e-08
70,50,3.198995933329006e-08
78,52,3.176843748606051e-08
25,50,3.170845041899983e-08
36,17,3.141274846837511e-08
37,18,3.114592888905615e-08
12,51,3.102434836239081e-08
76,19,3.0938242246620015e-08
46,19,3.0837876605406305e-08
77,50,3.052008759634813e-08
72,46,2.971652191096538e-08
39,51,2.8989260292504368e-08
53,19,2.893829332693966e-08
40,50,2.8922338242740678e-08
38,54,2.880646201300932e-08
56,18,2.8244271285619584e-08
45,53,2.819267617598702e-08
78,19,2.7676303597162062e-08
72,47,2.7633771398181094e-08
55,18,2.7107675136798103e-08
51,51,2.6974787635816944e-08
69,50,2.673890053961349e-08
66,18,2.6667953997898987e-08
23,56,2.660211839504061e-08
18,50,2.659458019759009e-08
37,55,2.6449160309157198e-08
34,54,2.6135162945051333e-08
24,59,2.593561018194306e-08
52,56,2.5897569771793336e-08
28,54,2.5602764518294205e-08
15,17,2.513796989525392e-08
3,46,2.5105821694400703e-08
7,53,2.5034499310700044e-08
9,50,2.4810320592192426e-08
36,51,2.480098100316645e-08
30,56,2.4386065904686342e-08
64,46,2.432158846427455e-08
35,53,2.4159230800923043e-08
56,55,2.39850691790145e-08
12,50,2.3882989303831902e-08
3,47,2.3346222668493527e-08
42,56,2.3226092755123588e-08
55,55,2.301987036108767e-08
16,56,2.287576144534548e-08
41,53,2.2872088687847673e-08
10,59,2.276182318311035e-08
66,55,2.2646458640554446e-08
64,47,2.261695422082346e-08
8,49,2.2597091342386483e-08
39,50,2.2316349255901877e-08
43,17,2.2099625338137348e-08
60,52,2.1731526605320836e-08
45,54,2.1613048082548716e-08
61,46,2.153551154010598e-08
48,56,2.1445798102876612e-08
26,18,2.133096141829583e-08
63,18,2.08756287228583e-08
51,50,2.0765579249372075e-08
59,56,2.0645530507923318e-08
47,17,2.052005324433851e-08
73,18,2.0302373356420488e-08
33,18,2.0122006857762424e-08
20,59,2.0087920300138047e-08
61,47,2.0026145880234564e-08
19,18,1.992251567186793e-08
15,51,1.9846920254622713e-08
17,16,1.945361677152075e-08
7,54,1.9191928923212623e-08
36,50,1.9092151657928228e-08
23,53,1.894464280701388e-08
60,19,1.893226030466781e-08
44,18,1.8715309809311597e-08
71,46,1.8699782106702453e-08
14,59,1.8639852968650632e-08
35,54,1.852093124037953e-08
52,53,1.8442899983025797e-08
26,55,1.8114278116752317e-08
49,56,1.802934799627423e-08
63,55,1.7727609043611926e-08
41,54,1.753418332736423e-08
11,17,1.7529202982226313e-08
57,46,1.7485520570403618e-08
72,52,1.746155090480194e-08
43,51,1.7448087636776963e-08
71,47,1.7389165040264486e-08
30,53,1.7366485675017133e-08
6,18,1.7322380160157076e-08
54,17,1.7310103563159868e-08
73,55,1.724079989629104e-08
33,55,1.708763244848746e-08
19,55,1.6918224293258505e-08
22,18,1.676283079777121e-08
27,59,1.6622794508816003e-08
31,59,1.658617737266129e-08
42,53,1.654041323003884e-08
16,53,1.6290925522732913e-08
57,47,1.626000780536936e-08
47,51,1.620098448912096e-08
68,46,1.61091071430333e-08
65,17,1.609491552762071e-08
58,17,1.599322506354118e-08
13,59,1.5978556414349603e-08
21,59,1.5910429638999044e-08
44,55,1.5893063621421032e-08
81,18,1.5845959103759768e-08
24,16,1.541005155779367e-08
62,18,1.5314227461254144e-08
15,50,1.5278444485550224e-08
48,53,1.527258012828317e-08
72,19,1.5212305746250514e-08
68,47,1.4980063466146295e-08
50,17,1.4924127736029805e-08
37,56,1.4895942918457763e-08
3,52,1.4752284430766253e-08
32,18,1.4742490991010661e-08
29,18,1.4737876195208794e-08
6,55,1.4710186086411592e-08
59,53,1.4702671239401424e-08
23,54,1.4523327737274195e-08
64,52,1.4291465748481903e-08
22,55,1.4235016094232275e-08
52,54,1.413868203311204e-08
11,51,1.383964954867037e-08
70,18,1.3812212313127798e-08
25,18,1.3690666022565043e-08
54,51,1.3666666260196192e-08
10,16,1.352429599074253e-08
56,56,1.3508187678160936e-08
81,55,1.3456407547856308e-08
43,50,1.3431788656248605e-08
30,54,1.3313482110603434e-08
76,17,1.3274506595992665e-08
46,17,1.323144324560313e-08
77,18,1.3177570040151207e-08
62,55,1.3004860396889031e-08
55,56,1.2964595884366893e-08
3,19,1.2852023422200877e-08
49,53,1.283956235216377e-08
66,56,1.275429356818258e-08
65,51,1.2707251473074867e-08
42,54,1.2680199077749977e-08
61,52,1.2654355450654217e-08
58,51,1.2626964857264137e-08
32,55,1.251934109804497e-08
29,55,1.2515422207894273e-08
16,54,1.2488937000310141e-08
40,18,1.2487714418102213e-08
47,50,1.2471750727705049e-08
64,19,1.2450563395728312e-08
53,17,1.2416399179471751e-08
38,59,1.21945766952303e-08
20,16,1.1935554449746353e-08
78,17,1.1874923976760845e-08
50,51,1.1782891549357335e-08
70,55,1.1729347324824733e-08
48,54,1.1708253824385506e-08
25,55,1.1626130068549312e-08
69,18,1.1544977829603426e-08
18,18,1.1482665052511022e-08
59,54,1.1271350703121536e-08
77,55,1.1190408342567445e-08
14,16,1.1075162421919153e-08
34,59,1.106374149077515e-08
61,19,1.1024331411715865e-08
71,52,1.0988069133501152e-08
28,59,1.0838362426710367e-08
9,18,1.0712280437928407e-08
11,50,1.065396114944233e-08
37,53,1.060811449950016e-08
40,55,1.0604582117806545e-08
54,50,1.0520796127566199e-08
76,51,1.048048330584845e-08
46,51,1.0446483946129297e-08
12,18,1.0311889286880182e-08
57,52,1.0274564043930045e-08
26,56,1.0201807909296505e-08
8,46,1.0101128449609736e-08
63,56,9.984039164485423e-09
27,16,9.876695347380219e-09
31,16,9.854938698815393e-09
49,54,9.843055577411235e-09
69,55,9.804009071893193e-09
53,51,9.802990670740859e-09
65,50,9.782224834106453e-09
18,55,9.751092986567997e-09
58,50,9.720419043240173e-09
73,56,9.709872378624763e-09
39,18,9.635465639859787e-09
33,56,9.623609770179757e-09
56,53,9.619827516464763e-09
71,19,9.572681609500677e-09
19,56,9.528200532959546e-09
13,16,9.493911129789924e-09
68,52,9.465777834019959e-09
21,16,9.453432532477057e-09
8,47,9.393167722538187e-09
78,51,9.375485378434497e-09
55,53,9.232709760903915e-09
45,59,9.149404475333103e-09
9,55,9.096881444398726e-09
66,53,9.082943407621979e-09
50,50,9.070639278362796e-09
51,18,8.965894154761645e-09
57,19,8.951084041607859e-09
44,56,8.950838731244738e-09
12,55,8.756868796897836e-09
6,56,8.28465212890764e-09
68,19,8.246478638824313e-09
36,18,8.243363158618256e-09
39,55,8.18244902150197e-09
37,54,8.132384712670943e-09
7,59,8.124477385589077e-09
60,17,8.123163956375676e-09
76,50,8.06802669209321e-09
46,50,8.041853496285044e-09
22,56,8.017040416576019e-09
35,59,7.840425400935958e-09
51,55,7.613848110259798e-09
81,56,7.578534682289087e-09
53,50,7.54648312351614e-09
41,59,7.422707560449706e-09
56,54,7.374744893365879e-09
62,56,7.324227153914658e-09
26,53,7.265196100451244e-09
38,16,7.24559994080268e-09
78,50,7.2173834046688125e-09
63,53,7.110112545686417e-09
55,54,7.077972972448653e-09
32,56,7.05078679978414e-09
29,56,7.0485797140654966e-09
36,55,7.0002739184800705e-09
66,54,6.963159203992451e-09
73,53,6.914865244304374e-09
33,53,6.8534335086687414e-09
19,53,6.785488020539363e-09
70,56,6.605869002233059e-09
15,18,6.596729831699122e-09
34,16,6.573696381111052e-09
25,56,6.5477379183080176e-09
72,17,6.527062893850116e-09
28,16,6.439783858023253e-09
60,51,6.413397260367157e-09
44,53,6.374321024683118e-09
77,56,6.302343135158298e-09
23,59,6.148128634546399e-09
17,58,6.014966801833127e-09
52,59,5.9852974080744375e-09
40,56,5.97241077049443e-09
8,52,5.9354647608917816e-09
6,53,5.899897633407355e-09
43,18,5.7994045798021605e-09
22,53,5.709318513887269e-09
30,59,5.635967325838558e-09
15,55,5.60195091487917e-09
26,54,5.569639138477454e-09
69,56,5.521534816226331e-09
3,17,5.514349145304018e-09
18,56,5.491732925457063e-09
63,54,5.450749101042849e-09
45,16,5.43626287173893e-09
81,53,5.397037575146616e-09
47,18,5.384891777221013e-09
42,59,5.367881001650884e-09
64,17,5.342096832876034e-09
73,54,5.30106876256004e-09
16,59,5.2869144438286905e-09
33,54,5.253974011859564e-09
62,53,5.215933002321083e-09
19,54,5.201885693149923e-09
8,19,5.170909799538543e-09
72,51,5.153244167724455e-09
9,56,5.123286529622873e-09
32,53,5.021203027771696e-09
29,53,5.019631256307361e-09
48,59,4.956429538768515e-09
60,50,4.93712539523489e-09
12,56,4.931794288299302e-09
43,55,4.924861351068735e-09
44,54,4.8866771618304586e-09
7,16,4.8272862876086246e-09
59,59,4.771476293964177e-09
24,58,4.764715457454745e-09
61,17,4.730151082103548e-09
70,53,4.704355751629209e-09
25,53,4.662957822163946e-09
35,16,4.6585123240160614e-09
39,56,4.608285939243407e-09
11,18,4.600030023132204e-09
47,55,4.572856580085034e-09
54,18,4.542533746388852e-09
6,54,4.522975060507333e-09
77,53,4.488200442152333e-09
41,16,4.410318685487943e-09
22,54,4.376873440072103e-09
3,51,4.353686801242399e-09
51,56,4.288054725161573e-09
40,53,4.253239800814998e-09
65,18,4.2236429529569405e-09
64,51,4.217690222255406e-09
58,18,4.1969572452093395e-09
10,58,4.181648706145554e-09
49,59,4.166839235583597e-09
81,54,4.1374728630522494e-09
71,17,4.1072994436371715e-09
62,54,3.9986346124365944e-09
72,50,3.967041431464666e-09
36,56,3.9424949406482885e-09
69,53,3.932149435865977e-09
50,18,3.916403713529136e-09
18,53,3.9109260818753915e-09
11,55,3.9063510336180815e-09
54,55,3.857525126187884e-09
32,54,3.849350866658883e-09
29,54,3.848145916407924e-09
57,17,3.840593890384621e-09
