ND, WAKE, probability
60,40,4.513148511843846e-07
78,38,4.494463054479452e-07
78,16,4.491389143611811e-07
76,35,4.4685968620513687e-07
66,72,4.4568244899889313e-07
64,66,4.4530144361531373e-07
61,63,4.4496649461409553e-07
53,46,4.44265284348167e-07
71,38,4.425843122535399e-07
71,16,4.422816143092487e-07
62,72,4.4179611915572865e-07
64,37,4.4089203097993605e-07
68,45,4.3867410574984223e-07
58,54,4.385280788471255e-07
77,18,4.3763004189758554e-07
58,76,4.3490160841064636e-07
57,25,4.341763631501434e-07
57,62,4.3412256477965186e-07
14,49,4.340301318697527e-07
53,53,4.3400770756460675e-07
57,70,4.3160770423878295e-07
61,11,4.304778379662016e-07
61,81,4.2866789884268977e-07
46,64,4.2796594500561926e-07
57,15,4.277488350225722e-07
47,68,4.26454795768243e-07
64,56,4.2327865601845093e-07
72,23,4.2200457204458957e-07
77,33,4.217786468923961e-07
78,34,4.2100909596580347e-07
58,58,4.201831616642806e-07
57,29,4.146235157047798e-07
71,34,4.145812724053878e-07
81,66,4.1398851482326766e-07
70,8,4.1174622300799284e-07
18,44,4.1067528703179817e-07
76,41,4.103366982584371e-07
81,37,4.098891654626581e-07
47,57,4.090337880868276e-07
68,23,4.086920508229385e-07
61,18,4.0633990350191746e-07
17,61,4.040999275815541e-07
16,44,4.029690640402282e-07
64,55,4.026436969561453e-07
58,78,4.001505468858705e-07
18,77,4.0002506169691493e-07
72,35,3.989520756647093e-07
14,19,3.981534193018476e-07
19,43,3.9784682558106026e-07
69,8,3.9767345387915616e-07
17,71,3.962501471394611e-07
81,56,3.9351433657791336e-07
16,77,3.925186876223184e-07
61,33,3.9162186840347965e-07
57,32,3.9154342793504937e-07
63,64,3.897836667458323e-07
73,8,3.896958074552781e-07
68,35,3.8636676658150104e-07
18,25,3.835279381103035e-07
18,62,3.8348041553685294e-07
15,24,3.8193888643179323e-07
18,70,3.812589236277209e-07
54,60,3.7826305740789223e-07
18,15,3.778502070794669e-07
16,25,3.7633112859216417e-07
16,62,3.7628449776837497e-07
81,55,3.743303968487114e-07
16,70,3.7410469162063726e-07
19,47,3.732145611404534e-07
77,44,3.722515246503543e-07
22,64,3.712743935825403e-07
64,73,3.7108090919114217e-07
16,15,3.7075993881859684e-07
78,9,3.6945896275309066e-07
58,50,3.6730567240789395e-07
64,26,3.669611961583757e-07
15,20,3.667014946925322e-07
72,41,3.663446995674077e-07
46,61,3.6628690245663484e-07
18,29,3.662560092321477e-07
71,9,3.638181890782531e-07
77,77,3.62597759878107e-07
14,66,3.604114857850452e-07
16,29,3.593833033054166e-07
46,71,3.5917165306694363e-07
14,37,3.568426607067939e-07
57,69,3.5612421926659027e-07
68,41,3.547880200655677e-07
65,39,3.54659468402719e-07
54,72,3.5157518473493177e-07
60,39,3.4927215099144346e-07
77,25,3.4764414664306976e-07
77,62,3.476010703952874e-07
18,32,3.4586830684893793e-07
61,44,3.4563588904681443e-07
77,70,3.455874265840181e-07
76,30,3.4556144948259426e-07
81,73,3.449870569205264e-07
76,52,3.439670372676518e-07
19,65,3.4279055460894206e-07
14,56,3.425870082031341e-07
77,15,3.424976377112579e-07
64,22,3.4196481716783537e-07
70,43,3.4166622778592586e-07
81,26,3.4115703592152326e-07
50,64,3.4090389097456135e-07
16,32,3.393781712540774e-07
13,28,3.392146795280632e-07
65,51,3.390612042470526e-07
61,77,3.3667235942033787e-07
64,63,3.3640685669643606e-07
78,45,3.3521464745383985e-07
60,51,3.3391082623133294e-07
63,61,3.336075068277817e-07
77,29,3.319882207532605e-07
13,38,3.31442613563402e-07
13,16,3.31215929076405e-07
71,45,3.3009670432779575e-07
69,43,3.299886708975448e-07
66,64,3.2976214041026035e-07
19,54,3.291393708013587e-07
17,68,3.283646610129722e-07
63,71,3.27127065967263e-07
62,64,3.2688663016681037e-07
19,76,3.264175058735063e-07
14,55,3.258857907213784e-07
64,11,3.2545303545445905e-07
64,81,3.2408467190636637e-07
73,43,3.2336883516391287e-07
61,25,3.2278791553576565e-07
61,62,3.227479191993824e-07
61,70,3.208782490359482e-07
70,47,3.205123254996481e-07
58,46,3.1942028548533713e-07
61,15,3.1800937717570125e-07
81,22,3.179183647637605e-07
22,61,3.1776581565392683e-07
19,58,3.1537050447280254e-07
17,57,3.149507110736658e-07
18,69,3.145808918188961e-07
77,32,3.1350804058191295e-07
81,63,3.1275123172614844e-07
78,23,3.1230373513754503e-07
58,53,3.1204523679252767e-07
22,71,3.1159310510727e-07
57,40,3.1048125665592036e-07
13,34,3.104716924122821e-07
69,47,3.095577721664034e-07
16,69,3.086778570422852e-07
65,36,3.086249147452489e-07
72,30,3.085139738416657e-07
61,29,3.082513736939078e-07
71,23,3.0753558802158345e-07
64,18,3.072040959083102e-07
72,52,3.07090497788101e-07
60,36,3.0393686740719634e-07
73,47,3.0334779654440123e-07
53,60,3.0297119902630654e-07
81,11,3.025676667442143e-07
81,81,3.012955244659095e-07
14,73,3.0033996912792775e-07
19,78,3.0033492855026174e-07
68,30,2.987816176161291e-07
46,68,2.9763844620930024e-07
68,52,2.9740304642006337e-07
14,26,2.9700561682245874e-07
76,42,2.9653699386628445e-07
64,33,2.960768582754918e-07
78,35,2.9524377607406676e-07
70,65,2.943845424500434e-07
50,61,2.9177235179039045e-07
76,59,2.917413730035616e-07
61,32,2.910925091082797e-07
71,35,2.9073609460566184e-07
50,71,2.861045732428047e-07
81,18,2.856019652219524e-07
46,57,2.854796858690492e-07
77,69,2.8514795095616516e-07
69,65,2.8432299125782454e-07
70,54,2.8266106452725923e-07
66,61,2.82236365692037e-07
53,72,2.815954484082142e-07
70,76,2.8032355857610856e-07
62,61,2.797752779528203e-07
73,65,2.786192454525449e-07
76,48,2.779680523507447e-07
14,22,2.7677441788880024e-07
66,71,2.7675382696277767e-07
19,50,2.756830491354901e-07
81,33,2.75257178229356e-07
62,71,2.7434054670157074e-07
18,40,2.74262365005721e-07
69,54,2.73000201402047e-07
15,21,2.726163919889747e-07
13,9,2.7245622610527975e-07
14,63,2.722759981774956e-07
78,41,2.711127452208134e-07
63,68,2.7108373056755707e-07
70,58,2.7083652222383464e-07
69,76,2.7074258733514364e-07
16,40,2.6911589768794005e-07
73,54,2.6752359978534754e-07
71,41,2.669734881169696e-07
73,76,2.6531127525590676e-07
61,69,2.6476013934713583e-07
72,42,2.6474540636905495e-07
14,11,2.6341035660940936e-07
14,81,2.6230285079164644e-07
69,58,2.6157980137022503e-07
64,44,2.613101984151812e-07
76,12,2.60718964138909e-07
72,59,2.604639216964681e-07
54,64,2.601318173819578e-07
63,57,2.600097508646986e-07
22,68,2.582110443898907e-07
70,78,2.579241444499501e-07
68,42,2.563937697421175e-07
73,58,2.563323020800309e-07
65,8,2.559269577568916e-07
64,77,2.545335245238953e-07
68,59,2.5224734842983456e-07
60,8,2.520393983418054e-07
69,78,2.4910874619060427e-07
14,18,2.486403002574007e-07
77,40,2.486017219723439e-07
72,48,2.481672320803133e-07
22,57,2.476629238566486e-07
13,45,2.4720287498214443e-07
73,78,2.441114262065348e-07
64,25,2.440365046792038e-07
64,62,2.440062663534761e-07
81,44,2.429352576802516e-07
64,70,2.4259274450328485e-07
64,15,2.404237988041091e-07
68,48,2.4033856916421935e-07
57,39,2.402811608573359e-07
19,46,2.3974244035234227e-07
14,33,2.3963430149986725e-07
50,68,2.3708920207433998e-07
70,50,2.3675339705193565e-07
81,77,2.3663510932025964e-07
76,49,2.3490156581077925e-07
19,53,2.3420706188179532e-07
64,29,2.3304648091910756e-07
72,12,2.3276741026180075e-07
61,40,2.3082693153020045e-07
13,23,2.303073024405782e-07
57,51,2.2971336455525877e-07
66,68,2.2934042354485533e-07
69,50,2.286615780843212e-07
78,30,2.2831521920738476e-07
50,57,2.2740392510828528e-07
62,68,2.273405859154661e-07
78,52,2.2726177827840795e-07
81,25,2.2687622414734667e-07
81,62,2.2684811213527434e-07
81,70,2.2553398701885894e-07
68,12,2.2542454884727662e-07
71,30,2.2482938016189797e-07
73,50,2.2407444458851325e-07
71,52,2.2379202281042024e-07
81,15,2.2351755832407628e-07
54,61,2.2264126090219926e-07
64,32,2.2007390934439357e-07
66,57,2.1997169016471706e-07
15,27,2.199634790049338e-07
54,71,2.183163776341113e-07
62,57,2.1805354744660302e-07
58,60,2.1783189075601022e-07
13,35,2.1772649500986994e-07
81,29,2.1665900235400105e-07
76,19,2.1548472043638218e-07
65,43,2.1236769971251862e-07
18,39,2.1225139370034308e-07
14,44,2.1149537737173785e-07
72,49,2.0971788270486278e-07
60,43,2.0914181035051616e-07
57,36,2.090928323962835e-07
53,64,2.08353544110754e-07
16,39,2.0826854734514054e-07
14,77,2.0601057344653654e-07
70,46,2.0588802013373808e-07
81,32,2.0459864253110804e-07
68,49,2.0310213977453922e-07
18,51,2.0291637348713137e-07
58,72,2.0246303659286682e-07
70,53,2.0113430146666813e-07
64,69,2.0016591661249752e-07
13,41,1.999311503000941e-07
15,31,1.9985887013835732e-07
65,47,1.9921917871999324e-07
16,51,1.9910869654110794e-07
69,46,1.9885112601830832e-07
14,25,1.9751465102637783e-07
14,62,1.9749017717824772e-07
14,70,1.9634612180290258e-07
60,47,1.9619301687801042e-07
78,42,1.9592436847064985e-07
76,66,1.9505839832452547e-07
73,46,1.948620139493741e-07
14,15,1.945906526634351e-07
69,53,1.9425988117993898e-07
76,37,1.9312691353250283e-07
71,42,1.9293306190795863e-07
78,59,1.9275586333170137e-07
77,39,1.9239264550145084e-07
72,19,1.9238270791932544e-07
73,53,1.9036287314160746e-07
71,59,1.8981293242687263e-07
14,29,1.8861970840047657e-07
68,19,1.8631381897471915e-07
81,69,1.8609054995166907e-07
76,56,1.854116079606562e-07
18,36,1.84701309626241e-07
77,51,1.839310321131077e-07
78,48,1.8365571998883153e-07
65,65,1.8297906853764047e-07
16,36,1.8123543397274783e-07
54,68,1.8091446489778705e-07
71,48,1.808517269747585e-07
60,65,1.8019959580490502e-07
61,39,1.7863675141806908e-07
53,61,1.7832534382423318e-07
14,32,1.7812016059363286e-07
76,55,1.7637273750133962e-07
65,54,1.7569216735567142e-07
53,71,1.7486131252717617e-07
64,40,1.745114821382292e-07
65,76,1.7423925594231036e-07
72,66,1.7414628190845405e-07
54,57,1.7352396931903335e-07
57,8,1.7339005999604335e-07
60,54,1.730233834755096e-07
72,37,1.7242187066555104e-07
78,12,1.72259109162857e-07
60,76,1.715925419507363e-07
61,51,1.707801354673421e-07
71,12,1.696291157233253e-07
68,66,1.686526777459547e-07
13,30,1.6837026370697607e-07
65,58,1.683424481124074e-07
13,52,1.6759340736061732e-07
77,36,1.6742021320596708e-07
68,37,1.66982664637069e-07
60,58,1.6578530729827042e-07
72,56,1.655337192674795e-07
19,60,1.6349477929074114e-07
76,73,1.62547076443261e-07
81,40,1.6224009678357174e-07
14,69,1.6200732435118194e-07
76,26,1.6074249072441858e-07
65,78,1.603165686351503e-07
68,56,1.6031180629158336e-07
60,78,1.5788134183741717e-07
72,55,1.5746390173251094e-07
61,36,1.5544982465875463e-07
78,49,1.5520134717153217e-07
18,8,1.5316340971815605e-07
71,49,1.5283178583540736e-07
68,55,1.524965585511282e-07
19,72,1.5195961145726175e-07
16,8,1.5028933517140614e-07
58,64,1.4980317140778958e-07
76,22,1.4979315804266856e-07
76,63,1.4735856708625853e-07
65,50,1.4715757731415817e-07
72,73,1.4512048310059363e-07
60,50,1.449222370819175e-07
53,68,1.449041117757897e-07
13,42,1.444837435741081e-07
57,43,1.4387873992294882e-07
72,26,1.435093661426934e-07
76,11,1.425603907999966e-07
78,19,1.4237248181456284e-07
13,59,1.4214714048801648e-07
76,81,1.4196099727490576e-07
14,40,1.4124351821846779e-07
68,73,1.4054252437940523e-07
70,60,1.404074153950452e-07
71,19,1.4019878722760116e-07
15,28,1.394626550421952e-07
53,57,1.3898466692638395e-07
68,26,1.389822315834061e-07
77,8,1.3883307466664252e-07
15,38,1.3626729523022382e-07
15,16,1.3617409755240672e-07
69,60,1.3560853436003258e-07
13,48,1.35436271454715e-07
64,39,1.3505427658577594e-07
57,47,1.3497064026930138e-07
76,18,1.3456668458136607e-07
72,22,1.3373390611490672e-07
73,60,1.3288811908304652e-07
72,63,1.3156032647584208e-07
70,72,1.3050114738653135e-07
76,33,1.2969254554239865e-07
68,22,1.2951514740671701e-07
64,51,1.291144597495727e-07
61,8,1.2890663976884825e-07
78,66,1.288766470866091e-07
58,61,1.282133316295041e-07
65,46,1.2797274555787332e-07
15,34,1.2764543857447802e-07
78,37,1.2760049960445607e-07
68,63,1.274101353306335e-07
72,11,1.2727656034543616e-07
18,43,1.2709470423537254e-07
13,12,1.2703188046931963e-07
71,66,1.26909002310122e-07
72,81,1.2674142750987934e-07
69,72,1.2604084534708e-07
60,46,1.260288250884223e-07
58,71,1.2572274344983227e-07
71,37,1.256523386133098e-07
81,39,1.2555746267145818e-07
65,53,1.250180013768399e-07
16,43,1.247098026773453e-07
57,65,1.2396799442245262e-07
73,72,1.235123655369812e-07
68,11,1.2326150453121066e-07
60,53,1.2311896380546584e-07
68,81,1.2274325295169153e-07
78,56,1.2250293537810606e-07
71,56,1.2063260226229273e-07
72,18,1.2013985549909084e-07
81,51,1.2003532483516966e-07
18,47,1.1922577035823506e-07
57,54,1.1903113179492495e-07
57,76,1.1804678688909867e-07
64,36,1.1752432491083838e-07
16,47,1.1698852745189203e-07
78,55,1.1653088122277132e-07
68,18,1.1634993358391135e-07
72,33,1.1578827054590763e-07
77,43,1.1520341963732532e-07
71,55,1.1475172739683934e-07
76,44,1.144634707556927e-07
13,49,1.1445269326182357e-07
57,58,1.1405171004227722e-07
19,64,1.124354949193492e-07
68,33,1.1213562336866852e-07
15,9,1.1201599154931453e-07
76,77,1.114950385303892e-07
18,65,1.0950662755464458e-07
14,39,1.0930822970327786e-07
81,36,1.0926019087303035e-07
57,78,1.0861419093026351e-07
77,47,1.0807072203989125e-07
16,65,1.0745176202550562e-07
78,73,1.0739615615465801e-07
61,43,1.0696648295794234e-07
76,25,1.0689695804481343e-07
76,62,1.0688371254680524e-07
76,70,1.0626453802570664e-07
78,26,1.0620385190719949e-07
71,73,1.057564682014907e-07
76,15,1.0531446009490262e-07
18,54,1.051456698771426e-07
13,19,1.0499209115779899e-07
71,26,1.04582367649407e-07
14,51,1.0450074874420778e-07
18,76,1.0427615277726681e-07
58,68,1.0418395130587909e-07
16,54,1.0317263666998854e-07
16,76,1.0231943584936845e-07
72,44,1.0219189749152492e-07
76,29,1.0208292372507578e-07
15,45,1.016334827462016e-07
18,58,1.0074711776822882e-07
61,47,1.003437665628737e-07
58,57,9.992795645252004e-08
57,50,9.969899764764888e-08
72,77,9.954170944746139e-08
77,65,9.926092548972549e-08
78,22,9.89695400499266e-08
68,44,9.89681603707504e-08
16,58,9.885662233352345e-08
71,22,9.745850680292025e-08
64,8,9.745695016778086e-08
78,63,9.736098629277185e-08
70,64,9.65582956763108e-08
68,77,9.640157493887428e-08
76,32,9.640046059859209e-08
19,61,9.623113624063331e-08
18,78,9.594390720573947e-08
71,63,9.58745118969578e-08
72,25,9.543658694385801e-08
72,62,9.542476148927638e-08
77,54,9.530798944597449e-08
14,36,9.512009710346022e-08
13,66,9.503963481266439e-08
72,70,9.487196836871373e-08
15,23,9.468714006910085e-08
77,76,9.451982644625337e-08
19,71,9.436181323505157e-08
78,11,9.419079276501046e-08
16,78,9.414354286204162e-08
13,37,9.409854429384122e-08
72,15,9.402374783274107e-08
78,81,9.379476865908803e-08
69,64,9.32581012201244e-08
71,11,9.275271980480453e-08
68,25,9.242595228922254e-08
68,62,9.241449987945014e-08
71,81,9.236274206011973e-08
61,65,9.216386222051224e-08
68,70,9.187914512481091e-08
73,64,9.138726938450868e-08
77,58,9.132097639575799e-08
72,29,9.113866291206514e-08
68,15,9.105768248350055e-08
81,8,9.060392378610586e-08
13,56,9.033936329822743e-08
15,35,8.951474361119344e-08
78,18,8.890928700006258e-08
61,54,8.84935574041374e-08
68,29,8.826361021239541e-08
18,50,8.806870720008275e-08
61,76,8.776174732121486e-08
76,69,8.768002810995509e-08
71,18,8.75518502719849e-08
65,60,8.727230672827451e-08
77,78,8.696716570501413e-08
57,46,8.670130815689943e-08
16,50,8.641611909046375e-08
72,32,8.606541390531063e-08
60,60,8.594663052490995e-08
13,55,8.593529274832373e-08
78,33,8.568890427277815e-08
61,58,8.479161205536495e-08
57,53,8.46994742144626e-08
71,33,8.438063525192187e-08
68,32,8.335040149794845e-08
70,61,8.264218086161827e-08
15,41,8.219847409104992e-08
65,72,8.111491925882307e-08
70,71,8.103682800025574e-08
64,43,8.086959072044787e-08
61,78,8.074909475405846e-08
60,72,7.988277446707299e-08
77,50,7.982878825303659e-08
69,61,7.9817614984431e-08
13,73,7.919892154211018e-08
14,8,7.887826260988364e-08
13,26,7.831966092487907e-08
72,69,7.827989476040706e-08
69,71,7.826713028924914e-08
73,61,7.821641001454503e-08
19,68,7.819576860520846e-08
73,71,7.669702927805878e-08
18,46,7.658725064538489e-08
76,40,7.644244294103026e-08
64,47,7.586263574243497e-08
68,69,7.581048369412974e-08
78,44,7.562693250637147e-08
81,43,7.518296254535743e-08
16,46,7.515010930666367e-08
19,57,7.500141108116777e-08
18,53,7.481893871147032e-08
71,44,7.447228624522299e-08
61,50,7.412110460873014e-08
78,77,7.366566554433852e-08
16,53,7.341497932090063e-08
13,22,7.298474282622548e-08
71,77,7.254096323952642e-08
12,7,7.203865075760768e-08
13,63,7.179852045690989e-08
12,10,7.148312406833787e-08
78,25,7.06276769157768e-08
78,62,7.06189255090855e-08
81,47,7.052808912229888e-08
78,70,7.020983194056413e-08
64,65,6.967840402791484e-08
78,15,6.958210783719437e-08
71,25,6.954935758717603e-08
71,62,6.954073979398303e-08
13,11,6.946067227436495e-08
77,46,6.942156424259314e-08
15,30,6.922272361384299e-08
13,81,6.916862567589482e-08
71,70,6.913789212680524e-08
15,52,6.890333163233941e-08
71,15,6.851975190136055e-08
72,40,6.824708565499268e-08
77,53,6.781869980384218e-08
78,29,6.744700585820231e-08
70,68,6.715361684523283e-08
64,54,6.690355306421413e-08
71,29,6.641724793256817e-08
64,76,6.635028459866766e-08
68,40,6.609416875246696e-08
13,18,6.556584423135805e-08
14,43,6.545303134378339e-08
69,68,6.485842312341702e-08
81,65,6.47787232948913e-08
61,46,6.445798737438799e-08
70,57,6.441033974645353e-08
64,58,6.410478099144808e-08
78,32,6.369255692790763e-08
73,68,6.355731146448761e-08
13,33,6.319098419831855e-08
61,53,6.296972624280614e-08
71,32,6.272012065047961e-08
69,57,6.22089064603389e-08
81,54,6.219899568387832e-08
81,76,6.168463222596868e-08
14,47,6.140057629617887e-08
64,78,6.10485271949619e-08
73,57,6.09609462172911e-08
65,64,6.001723750638737e-08
81,58,5.95970290602664e-08
15,42,5.940216537006858e-08
76,39,5.915873675104559e-08
57,60,5.9126833031723224e-08
60,64,5.9105568885072933e-08
15,59,5.844150862425943e-08
78,69,5.79308972919515e-08
71,69,5.704642807250387e-08
81,78,5.675568644107805e-08
76,51,5.6556878672607035e-08
14,65,5.639527444363273e-08
64,50,5.6037585117314916e-08
13,44,5.5770818141919085e-08
15,48,5.5682442848194604e-08
57,72,5.495521394124341e-08
13,77,5.432448864735604e-08
14,54,5.414940667698028e-08
14,76,5.37016104423966e-08
72,39,5.2816357235002786e-08
18,60,5.222944933049496e-08
15,12,5.22271127826838e-08
81,50,5.2097106285244136e-08
13,25,5.208413450755987e-08
13,62,5.2077680813156436e-08
14,58,5.18841779974373e-08
13,70,5.177599618498363e-08
76,36,5.147997364473604e-08
65,61,5.136747041854032e-08
13,15,5.1313083229874876e-08
16,60,5.124937627526743e-08
68,39,5.11502168111332e-08
60,61,5.0587192736950974e-08
78,40,5.050613470617596e-08
72,51,5.04934431010535e-08
65,71,5.03696395922285e-08
13,29,4.9738559707123434e-08
71,40,4.9735024234405406e-08
60,71,4.9604519073673055e-08
14,78,4.941055257465663e-08
68,51,4.89005811337524e-08
64,46,4.8732003834136606e-08
18,72,4.8544466443022515e-08
16,72,4.7633541205420496e-08
64,53,4.760683765807847e-08
77,60,4.7342737093941e-08
15,49,4.705538245346884e-08
13,32,4.696985441159996e-08
72,36,4.596083060243593e-08
14,50,4.5354870507414746e-08
81,46,4.530524250688103e-08
68,36,4.451095405300606e-08
81,53,4.4259196326626376e-08
77,72,4.400253002161753e-08
61,60,4.395777570217756e-08
10,7,4.3378838347039234e-08
15,19,4.31658081886974e-08
10,10,4.3044322053384796e-08
13,69,4.272093856769114e-08
76,8,4.268972597749442e-08
12,3,4.179696724122792e-08
65,68,4.1740324260943533e-08
60,68,4.11062840176194e-08
61,72,4.08563903092571e-08
57,64,4.066157197052472e-08
65,57,4.0035199786344256e-08
14,46,3.9441987352541534e-08
60,57,3.942706057651508e-08
78,39,3.9086651504589414e-08
15,66,3.907401597022655e-08
15,37,3.868710175244353e-08
14,53,3.85313170210559e-08
71,39,3.848988981500501e-08
72,8,3.81129811304139e-08
78,51,3.736758301933257e-08
13,40,3.7245573242205724e-08
15,56,3.7141574998819973e-08
68,8,3.6910672189397474e-08
71,51,3.6797067482188534e-08
18,64,3.5918235495436615e-08
76,43,3.5423852909665256e-08
15,55,3.533091228594084e-08
16,64,3.5244238444890626e-08
57,61,3.480137010879562e-08
57,71,3.412534149361372e-08
78,36,3.401323117809275e-08
12,17,3.352884562015615e-08
71,36,3.349392874299722e-08
64,60,3.3233282348958424e-08
76,47,3.32306226102865e-08
15,73,3.2561361701999746e-08
77,64,3.2557639449318705e-08
15,26,3.2199867852960865e-08
72,43,3.16260787952678e-08
81,60,3.0896367841630044e-08
64,72,3.0888550050987415e-08
18,61,3.074164983187783e-08
68,43,3.0628405137184485e-08
76,65,3.0521701832243574e-08
61,64,3.022979870102782e-08
16,61,3.016479016631225e-08
18,71,3.0144482683018976e-08
15,22,3.000650215456002e-08
72,47,2.9667983654086934e-08
16,71,2.957882871537987e-08
15,63,2.9518805922411817e-08
76,54,2.9306215126935908e-08
76,76,2.906386320492824e-08
13,39,2.882431510302723e-08
68,47,2.8732079902890377e-08
81,72,2.8716513597695176e-08
15,11,2.8557637275238592e-08
12,6,2.8540061685649354e-08
15,81,2.8437567017443876e-08
57,68,2.8278995660684418e-08
78,8,2.820544409409234e-08
76,58,2.8080250096692782e-08
77,61,2.786538752524878e-08
71,8,2.7774812975151576e-08
13,51,2.7556594032141714e-08
77,71,2.7324092763539388e-08
72,65,2.724948496070657e-08
57,57,2.7123776853166948e-08
12,14,2.7121713671679307e-08
12,13,2.7064881767872017e-08
15,18,2.69563414216327e-08
14,60,2.689786175328293e-08
76,78,2.674149860831709e-08
68,65,2.6389874968660942e-08
72,54,2.616430999640526e-08
15,33,2.5979955947920074e-08
72,76,2.594794050658311e-08
61,61,2.587303839781387e-08
61,71,2.5370445704941653e-08
68,54,2.5338932843761052e-08
10,3,2.5168487558912897e-08
68,76,2.5129388927915552e-08
13,36,2.5082938942322536e-08
72,58,2.5069780083310092e-08
14,72,2.5000117060566525e-08
18,68,2.4980136686579396e-08
76,50,2.4546521812762015e-08
16,68,2.4511390429510918e-08
68,58,2.4278930880505895e-08
18,57,2.3959678815269153e-08
72,78,2.3874555493635387e-08
16,57,2.3510081204730285e-08
78,43,2.340482352516511e-08
68,78,2.3121410746585293e-08
71,43,2.304748664687912e-08
15,44,2.292927411858659e-08
64,64,2.285455575345836e-08
77,68,2.2642935334050004e-08
15,77,2.2334639028919394e-08
78,47,2.1955738688518246e-08
72,50,2.191490109728742e-08
77,57,2.1717953942590527e-08
71,47,2.162052594423148e-08
15,25,2.1413553488029946e-08
15,62,2.1410900155463127e-08
76,46,2.134640871104606e-08
15,70,2.1286867376902564e-08
81,64,2.1247457714270064e-08
68,50,2.1223575445258237e-08
15,15,2.1096548167065558e-08
61,68,2.102398665032963e-08
76,53,2.08535445730613e-08
13,8,2.080000657240941e-08
15,29,2.044920816628844e-08
10,17,2.018975034684406e-08
78,65,2.0165933019568875e-08
61,57,2.016514056262281e-08
71,65,1.985804641896327e-08
64,61,1.9560725641024566e-08
78,54,1.9362851211741347e-08
15,32,1.9310899552757033e-08
78,76,1.9202727354518962e-08
64,71,1.9180751800175328e-08
71,54,1.906722579079851e-08
72,46,1.9057870571366745e-08
71,76,1.890954665012002e-08
72,53,1.8617846158917392e-08
78,58,1.855284629064946e-08
14,64,1.8497681770771185e-08
68,46,1.8456672567298698e-08
71,58,1.8269587749105994e-08
81,61,1.818524478889582e-08
68,53,1.8030529128461536e-08
81,71,1.7831990137916605e-08
78,78,1.766832245273187e-08
15,69,1.7564026199673412e-08
71,78,1.7398568520042694e-08
13,43,1.725980564338931e-08
10,6,1.718570113760172e-08
12,24,1.6822775152361903e-08
10,14,1.6331627823196213e-08
10,13,1.6297405888966683e-08
78,50,1.621808369206386e-08
13,47,1.6191183074438282e-08
12,20,1.6151633186345253e-08
71,50,1.5970471511093048e-08
64,68,1.589470971381579e-08
14,61,1.5831770348819168e-08
14,71,1.5524232750404757e-08
15,40,1.5312917884784e-08
64,57,1.5245398549382936e-08
13,65,1.4871297113653854e-08
81,68,1.4777017596318596e-08
76,60,1.4557399081002273e-08
13,54,1.4279067229760848e-08
81,57,1.4173365017877955e-08
13,76,1.4160984448595817e-08
78,46,1.4103743318157355e-08
71,46,1.38884121662673e-08
78,53,1.3778104032085551e-08
13,58,1.368173192008834e-08
71,53,1.3567744629963535e-08
76,72,1.3530320159297468e-08
13,78,1.3029442894580952e-08
72,60,1.2996707375789732e-08
14,68,1.286462468562573e-08
68,60,1.258671432307582e-08
14,57,1.2339094834183733e-08
72,72,1.2079741087858582e-08
12,21,1.2007586627599584e-08
13,50,1.1959969368376992e-08
15,39,1.1850653160511164e-08
68,72,1.1698674577595332e-08
15,51,1.1329450049122813e-08
13,46,1.0400756419030906e-08
15,36,1.0312446578150438e-08
13,53,1.0160614860970956e-08
10,24,1.0130012655821838e-08
76,64,1.0011135386166191e-08
10,20,9.725877395852718e-09
12,27,9.688450902712934e-09
78,60,9.618190244441104e-09
71,60,9.47134298994188e-09
78,72,8.939590969251617e-09
72,64,8.937846409886125e-09
71,72,8.80310433748226e-09
12,31,8.802928829670507e-09
68,64,8.65589384849327e-09
76,61,8.568316739839367e-09
15,8,8.551587877974902e-09
76,71,8.401874232490797e-09
72,61,7.649711651863695e-09
72,71,7.501113365118563e-09
68,61,7.408394482688128e-09
68,71,7.264483865169449e-09
10,21,7.2304957655207746e-09
15,43,7.096091253740092e-09
13,60,7.0929009176977104e-09
76,68,6.9624670278153184e-09
76,57,6.6780448738689274e-09
15,47,6.656744286470675e-09
78,64,6.614437384811553e-09
13,72,6.5924702442118795e-09
71,64,6.513450406457909e-09
11,7,6.453185379095897e-09
11,10,6.4034215832558576e-09
72,68,6.216024309740227e-09
12,28,6.1427337494875305e-09
15,65,6.114094420315084e-09
68,68,6.01993412252545e-09
12,38,6.001991809985416e-09
12,16,5.997886850699163e-09
72,57,5.962094917170564e-09
15,54,5.87060863686385e-09
10,27,5.834003567836498e-09
15,76,5.822060802203649e-09
68,57,5.774015165508669e-09
78,61,5.661155541579779e-09
15,58,5.625023839787025e-09
12,34,5.6222358828774066e-09
71,61,5.574722945899471e-09
78,71,5.551185643005692e-09
71,71,5.466432030301677e-09
15,78,5.356845707051998e-09
10,31,5.30077705047025e-09
12,9,4.9338255575594815e-09
15,50,4.917148882406166e-09
13,64,4.877793826536033e-09
78,68,4.600157766614277e-09
71,68,4.529924123785159e-09
12,45,4.4765204301765475e-09
78,57,4.412237769974207e-09
71,57,4.3448732256834595e-09
15,46,4.276103577425528e-09
15,53,4.177373241463637e-09
13,61,4.1747994493359054e-09
12,23,4.1705637309783115e-09
13,71,4.093702530405021e-09
12,35,3.942741779086569e-09
