CAL,STAN,probability
64,13,4.362187649549308e-05
60,6,4.354466629222703e-05
27,54,4.35236458961891e-05
62,26,4.321472405006958e-05
33,69,4.313793514860611e-05
50,59,4.3093474401010434e-05
76,20,4.3002916226869296e-05
57,13,4.287483504801889e-05
40,22,4.2846979994412466e-05
77,23,4.28196246782677e-05
62,70,4.277370112014459e-05
27,58,4.269711904491268e-05
30,39,4.268535317229193e-05
42,50,4.2644929525307284e-05
73,81,4.257278178097229e-05
29,66,4.250115191531567e-05
47,66,4.241911121494975e-05
36,73,4.223128460346506e-05
36,55,4.216232842245429e-05
46,23,4.211133883305018e-05
62,12,4.2065664691627996e-05
78,13,4.2054300676782335e-05
25,45,4.2041961124156234e-05
81,52,4.1948246104442413e-05
53,35,4.191174597912498e-05
65,45,4.1904277593069405e-05
70,9,4.190056741105486e-05
39,19,4.1897150109477923e-05
37,36,4.175763532981836e-05
49,78,4.169035574161403e-05
51,19,4.16427860545202e-05
45,8,4.162568737868475e-05
61,24,4.162469452333888e-05
43,9,4.1602539980376194e-05
62,62,4.1570713515322174e-05
20,37,4.148236233669418e-05
73,63,4.139917484378557e-05
66,29,4.132549601830727e-05
31,60,4.127578985320301e-05
53,41,4.127146826723199e-05
58,52,4.126096326087389e-05
66,18,4.118192549680069e-05
40,69,4.116703055046273e-05
49,54,4.1109202441919465e-05
22,21,4.110714859593018e-05
66,32,4.10104994150314e-05
70,56,4.0973949511801035e-05
23,9,4.094291594918813e-05
44,11,4.084575946131366e-05
54,42,4.0821624340718964e-05
54,30,4.0745699687153204e-05
43,56,4.068251286422624e-05
64,24,4.0647168059719934e-05
53,16,4.0602552473704726e-05
31,72,4.0399439171285856e-05
77,59,4.0366501564262074e-05
48,50,4.0335675677264294e-05
49,58,4.032852658278195e-05
54,48,4.032637752411976e-05
69,66,4.0168500102490716e-05
39,77,4.006058236857474e-05
19,7,4.004169494399277e-05
23,56,4.0037476211487754e-05
57,24,3.995106964070311e-05
66,25,3.9944430727870725e-05
51,77,3.981736839939994e-05
46,59,3.9698793197041643e-05
20,81,3.967632769463673e-05
36,37,3.953044295788556e-05
35,53,3.951982134695505e-05
62,44,3.949011420479696e-05
52,53,3.944203198982905e-05
62,33,3.942524067955925e-05
81,23,3.9360702593893596e-05
29,9,3.928734720099891e-05
44,51,3.9221026089814766e-05
47,9,3.921151016283318e-05
78,24,3.918649000392671e-05
26,49,3.9137664803167894e-05
59,43,3.90486845084505e-05
32,19,3.9021530597566594e-05
59,65,3.881606292335523e-05
70,73,3.880728427906706e-05
70,55,3.8743918881958964e-05
58,23,3.871581423464653e-05
50,42,3.871426122708753e-05
50,30,3.864225608473485e-05
56,36,3.861607169723618e-05
20,63,3.858256751556074e-05
24,43,3.8568479421116935e-05
43,73,3.8531258536698344e-05
59,76,3.852183377498051e-05
43,55,3.846834384056307e-05
29,56,3.8418519846621835e-05
35,46,3.841209481828016e-05
47,56,3.8344359920756316e-05
24,65,3.833871852313552e-05
55,36,3.833758273385522e-05
52,46,3.833648586915197e-05
22,27,3.832164174816883e-05
50,48,3.824458088145316e-05
44,15,3.809683981665297e-05
24,76,3.804810768702074e-05
59,47,3.7932499300846425e-05
23,73,3.792033083625709e-05
53,52,3.790964152966057e-05
23,55,3.7858413676462276e-05
19,17,3.785204024585448e-05
36,81,3.780938983129772e-05
63,29,3.7779014611645124e-05
28,43,3.7717150187337107e-05
39,26,3.765991238150087e-05
63,18,3.7647765059857636e-05
38,64,3.7548603549956636e-05
28,65,3.749246084447445e-05
63,32,3.749105046301142e-05
24,47,3.746602061228519e-05
34,60,3.744798211229376e-05
51,26,3.743127324977758e-05
22,31,3.740668755399628e-05
21,19,3.732361817077008e-05
32,77,3.7311016061162724e-05
39,70,3.7275578447539743e-05
28,76,3.720826471550268e-05
69,9,3.713108325191594e-05
81,59,3.710574006112793e-05
51,70,3.7049272666358076e-05
42,53,3.6983415526171124e-05
68,7,3.692091743015435e-05
44,39,3.690255174231024e-05
36,63,3.67670956625704e-05
39,12,3.6658552874729146e-05
34,72,3.6652901878160255e-05
28,47,3.6639026157243946e-05
62,22,3.6592123247313835e-05
63,25,3.6516469916139855e-05
58,59,3.649779715742628e-05
51,12,3.643599315088796e-05
29,73,3.6386983413435144e-05
17,35,3.635196708519962e-05
41,60,3.634274736689317e-05
29,55,3.6327569937424356e-05
70,37,3.632541969652137e-05
47,73,3.6316744997088464e-05
69,56,3.630994099810409e-05
22,6,3.630001365433661e-05
77,42,3.6264406806470824e-05
47,55,3.625744620792647e-05
31,8,3.623408892014971e-05
39,62,3.622722261999464e-05
77,30,3.6196958179229344e-05
43,37,3.606704678728907e-05
66,40,3.6019210810632475e-05
51,62,3.6007281568600944e-05
71,7,3.596674890749806e-05
42,46,3.594678355003738e-05
72,14,3.591128542148922e-05
30,36,3.584581625835546e-05
61,20,3.583203134271128e-05
77,48,3.582444802685782e-05
26,66,3.5803515008929867e-05
17,41,3.579662505006431e-05
33,29,3.5695606554085194e-05
21,77,3.5687531875470545e-05
46,42,3.566455180495631e-05
59,78,3.566373770365953e-05
46,30,3.559821885559182e-05
33,18,3.5571595051689836e-05
53,23,3.557121606407437e-05
41,72,3.557113302466035e-05
23,37,3.549519009762295e-05
27,50,3.54833319065318e-05
33,32,3.5423522830966e-05
46,48,3.523187044961829e-05
24,78,3.5225159336828226e-05
17,16,3.5216443901772744e-05
59,54,3.516659397635775e-05
62,69,3.515741496424974e-05
32,26,3.5075116552234754e-05
64,20,3.4990541470321124e-05
48,53,3.4980736765337406e-05
68,17,3.490192047151932e-05
70,81,3.474390498367289e-05
24,54,3.47341292840328e-05
32,70,3.471716145685096e-05
73,19,3.4562585427834396e-05
33,25,3.450268770294576e-05
59,58,3.4498770001805556e-05
43,81,3.449678096187991e-05
28,78,3.4447627830320986e-05
39,44,3.441406311341983e-05
57,20,3.439131496179173e-05
69,73,3.438990429916308e-05
39,33,3.435752841766427e-05
54,49,3.4340006143166406e-05
69,55,3.433375169835866e-05
51,44,3.4205130032811086e-05
51,33,3.414893856790585e-05
32,12,3.414248556109205e-05
24,58,3.407451794132878e-05
40,29,3.4064730276660105e-05
29,37,3.40599057248736e-05
48,46,3.400023916218863e-05
71,17,3.3999930049499685e-05
47,37,3.399415930638514e-05
28,54,3.3967436375387954e-05
23,81,3.3949821431720925e-05
40,18,3.394638466530593e-05
72,13,3.392963778066898e-05
40,32,3.380507763210617e-05
70,63,3.378611725620944e-05
32,62,3.374075974707371e-05
78,20,3.3733137362587746e-05
60,38,3.3666236399777736e-05
21,26,3.354892126072844e-05
43,63,3.3545805720098365e-05
53,59,3.353335204785013e-05
49,50,3.351491918068284e-05
81,42,3.333500799641327e-05
28,58,3.3322384756774825e-05
81,30,3.327300779493635e-05
25,35,3.325056685888031e-05
45,64,3.324766916721927e-05
21,70,3.320654157705659e-05
65,35,3.31416743302409e-05
26,9,3.3096164733951906e-05
73,77,3.30475294091528e-05
23,63,3.301392426264456e-05
76,21,3.294783625382056e-05
81,48,3.293058860208101e-05
63,40,3.2928105470578906e-05
40,25,3.292631401682049e-05
17,52,3.288075953181058e-05
34,8,3.287383520855222e-05
58,42,3.278884501669985e-05
25,41,3.274260432068988e-05
58,30,3.272786063063192e-05
21,12,3.2656871090615235e-05
65,41,3.263537532234372e-05
29,81,3.257702562404773e-05
50,49,3.2567248115118e-05
47,81,3.2514141634377025e-05
38,71,3.2429785156475586e-05
58,48,3.239105165652021e-05
26,56,3.236425343694542e-05
21,62,3.2272625248328933e-05
25,16,3.221192184025308e-05
20,19,3.221110784969981e-05
69,37,3.2190546960384606e-05
65,16,3.210643077790797e-05
32,44,3.2052046816022295e-05
32,33,3.1999392390733577e-05
41,8,3.1903601224298715e-05
39,22,3.188857931269612e-05
51,22,3.169497883343623e-05
38,61,3.168036940820344e-05
29,63,3.167897241573283e-05
47,63,3.1617821953528e-05
72,24,3.161587258216104e-05
54,66,3.141457037707789e-05
33,40,3.1112211621498967e-05
73,26,3.106712355110593e-05
37,43,3.101925677436827e-05
44,36,3.098960160596657e-05
17,23,3.085253657019688e-05
37,65,3.083446825280439e-05
20,77,3.0799129196714316e-05
69,81,3.0789053899662626e-05
27,53,3.0772587099095586e-05
73,70,3.0750071570466745e-05
76,27,3.071522157149197e-05
36,19,3.06954399348784e-05
21,44,3.065739192269062e-05
26,73,3.06528611122923e-05
39,69,3.0638288134841873e-05
21,33,3.060702860699331e-05
26,55,3.0602810438740595e-05
37,76,3.0600740289395945e-05
66,11,3.052004644327117e-05
77,49,3.0506379219954398e-05
51,69,3.0452278366001334e-05
60,3,3.038937673244602e-05
73,12,3.024106322465565e-05
37,47,3.013258835011112e-05
53,42,3.0125650554876595e-05
25,52,3.00755084482997e-05
53,30,3.006961947775112e-05
46,49,3.000176861786059e-05
76,31,2.9981875620750735e-05
65,52,2.9977013942057118e-05
60,34,2.997435591065162e-05
69,63,2.9940289836464624e-05
27,46,2.991004243356275e-05
73,62,2.9885242154775804e-05
50,66,2.9792834154857125e-05
53,48,2.97601669961932e-05
60,28,2.971704263414052e-05
32,22,2.969990011520634e-05
40,40,2.9690743469813368e-05
36,77,2.9349900807994542e-05
66,51,2.9306041890288276e-05
76,6,2.9094864196271296e-05
62,29,2.9091917536139108e-05
17,59,2.9085004249334043e-05
49,53,2.9065499607630193e-05
54,9,2.903909842334699e-05
62,18,2.8990848167959242e-05
20,26,2.8953460943310107e-05
31,64,2.8941239817450623e-05
62,32,2.8870169315558627e-05
35,60,2.8731893616679585e-05
45,71,2.8715176227845195e-05
26,37,2.8692501046866993e-05
56,43,2.8685576521106968e-05
52,60,2.867533881816893e-05
59,50,2.8670114839680813e-05
20,70,2.8657979704973547e-05
32,69,2.853542292940677e-05
56,65,2.8514690245072045e-05
55,43,2.8478703679871795e-05
66,15,2.8466047293045394e-05
21,22,2.840759228647732e-05
54,56,2.8396907874629807e-05
73,44,2.8389496497218412e-05
73,33,2.8342858832208205e-05
37,78,2.8330343295537354e-05
24,50,2.8317541246645356e-05
55,65,2.8309049790762245e-05
56,76,2.8298546401644575e-05
49,46,2.825080399699221e-05
25,23,2.822032512268236e-05
70,19,2.820673523926184e-05
20,12,2.818360191985234e-05
65,23,2.8127906170106986e-05
35,72,2.812186980724316e-05
62,25,2.8119688732796858e-05
55,76,2.809446471994555e-05
52,72,2.806651575707474e-05
22,38,2.8065086842110095e-05
45,61,2.8051600901159434e-05
81,49,2.8042107531656627e-05
43,19,2.8006108342047728e-05
37,54,2.7935425281651298e-05
77,66,2.7907531319582853e-05
63,11,2.790086972017567e-05
56,47,2.7865615065618617e-05
20,62,2.78519892608102e-05
28,50,2.769248288152775e-05
55,47,2.7664655570969853e-05
36,26,2.7591078997939697e-05
58,49,2.7582663783853066e-05
66,39,2.757367246696075e-05
23,19,2.7562060885061087e-05
50,9,2.753999284244946e-05
61,21,2.74536707020757e-05
46,66,2.7445908651071766e-05
26,81,2.744330384740873e-05
37,58,2.7404923329857488e-05
36,70,2.73095013929233e-05
21,69,2.729378405840986e-05
72,20,2.721607810613404e-05
70,77,2.697028884896413e-05
60,45,2.6941409227220756e-05
50,56,2.6930954543211466e-05
54,73,2.6895305179693368e-05
42,60,2.688786346351429e-05
36,12,2.68574450750353e-05
54,55,2.6851389927061943e-05
64,21,2.6808940694034158e-05
63,51,2.6791048903374665e-05
43,77,2.6778456461314947e-05
19,14,2.6732051201786938e-05
26,63,2.6686772316527258e-05
30,43,2.6627718979354132e-05
25,59,2.6603591385211254e-05
38,68,2.6565169346913283e-05
36,62,2.654143618441379e-05
65,59,2.651646708597388e-05
30,65,2.6469091812410563e-05
20,44,2.6458007181781452e-05
29,19,2.6447560718692244e-05
20,33,2.641454252660863e-05
47,19,2.6396508539950008e-05
33,11,2.636221400388745e-05
23,77,2.6353873889954195e-05
57,21,2.634982725210347e-05
42,72,2.6316991347793467e-05
73,22,2.6306126879451036e-05
30,76,2.6268453783829567e-05
34,64,2.6257305671096503e-05
56,78,2.6198958807578237e-05
17,42,2.6129349465339628e-05
17,30,2.6080751158973958e-05
16,10,2.605342046929812e-05
63,15,2.60231411655248e-05
55,78,2.601001879997759e-05
30,47,2.5866580251862265e-05
78,21,2.5845546852837055e-05
56,54,2.5833751768953995e-05
17,48,2.581234892086081e-05
77,9,2.5797250734752453e-05
81,66,2.5653191700145246e-05
55,54,2.564744553856412e-05
61,27,2.559335223317591e-05
50,73,2.5506870128885976e-05
41,64,2.548235105641854e-05
50,55,2.5465221943893725e-05
48,60,2.5431866165361235e-05
46,9,2.5370534534453155e-05
62,40,2.5356450897903873e-05
70,26,2.535406763713243e-05
39,29,2.5352448488424015e-05
56,58,2.5343161216012292e-05
53,49,2.534232877375811e-05
22,3,2.5333407837631898e-05
33,51,2.5313596732386387e-05
29,77,2.5288228002395148e-05
73,69,2.5274713154857886e-05
39,18,2.526437055587266e-05
19,13,2.5256929785871048e-05
47,77,2.5239413703421242e-05
58,66,2.523288810760918e-05
77,56,2.5226752630326933e-05
35,8,2.5222388035543852e-05
36,44,2.5213046817094263e-05
63,39,2.5207348377973477e-05
51,29,2.5198529866661637e-05
54,37,2.5175254251052522e-05
43,26,2.5173730994885575e-05
52,8,2.5172741218235592e-05
36,33,2.5171627356504057e-05
55,58,2.5160392995796123e-05
39,32,2.515920373813615e-05
40,11,2.5157765793315635e-05
51,18,2.5110986668812223e-05
70,70,2.509531959602753e-05
51,32,2.5006458335033132e-05
69,19,2.49960012273594e-05
31,71,2.4995821434297905e-05
64,27,2.4992310486512213e-05
22,34,2.4987435235686385e-05
61,31,2.4982294253912827e-05
43,70,2.4916823358783476e-05
48,72,2.489190718854445e-05
59,53,2.4863888441173832e-05
46,56,2.4809473124887157e-05
23,26,2.477459195369427e-05
22,28,2.477293191654022e-05
70,12,2.4679914803036964e-05
68,14,2.4648603325616814e-05
33,15,2.4588036980182655e-05
57,27,2.4564307537040343e-05
24,53,2.4558122296407496e-05
23,70,2.4521757685483858e-05
20,22,2.451638034403196e-05
39,25,2.4505189773866015e-05
43,12,2.4504373228003856e-05
31,61,2.4418196200782565e-05
64,31,2.4395602771013837e-05
70,62,2.438952707346136e-05
51,25,2.4356414990328195e-05
30,78,2.4319487257526708e-05
61,6,2.4243195049672555e-05
43,62,2.421605094799835e-05
38,57,2.4169850088162462e-05
59,46,2.4166962496329618e-05
40,51,2.415705820026752e-05
23,12,2.4115847107771365e-05
78,27,2.409419823825954e-05
54,81,2.4079188869554573e-05
28,53,2.4016046286373638e-05
71,14,2.4011595280915948e-05
30,54,2.3980479589801673e-05
57,31,2.3977818671149478e-05
69,77,2.3900297834985714e-05
25,42,2.39001009034819e-05
77,73,2.389278486519442e-05
50,37,2.3875614586002713e-05
24,46,2.386976686778993e-05
25,30,2.3855648804610532e-05
77,55,2.3853772194528928e-05
23,62,2.383209628673707e-05
65,42,2.382183028532484e-05
33,39,2.381723290618978e-05
65,30,2.3777523762962586e-05
29,26,2.3772805949038937e-05
47,26,2.372691689517027e-05
81,9,2.3713377254939847e-05
64,6,2.3673860788001443e-05
32,29,2.3612377973901198e-05
25,48,2.361014554085214e-05
42,8,2.360360005404521e-05
20,69,2.3555139212638617e-05
19,24,2.353458292388946e-05
65,48,2.3532824499668102e-05
32,18,2.3530345288359526e-05
29,70,2.3530195293466176e-05
30,58,2.3525083221245317e-05
45,68,2.3522311838900527e-05
78,31,2.3518933538532163e-05
46,73,2.3497570720979057e-05
47,70,2.3484774555094912e-05
40,15,2.346464813515289e-05
46,55,2.3459203364760484e-05
32,32,2.3432396616780893e-05
54,63,2.341539613821445e-05
36,22,2.3362781677125074e-05
28,46,2.3342885055412003e-05
58,9,2.3324855710801624e-05
68,13,2.3288450213400622e-05
57,6,2.3268436797765754e-05
81,56,2.3188963358568877e-05
53,66,2.3183407931355197e-05
70,44,2.3168839985798646e-05
66,36,2.315550237640635e-05
29,12,2.3140698125776903e-05
70,33,2.3130778704999297e-05
47,12,2.3096029240449326e-05
44,43,2.302032674882871e-05
43,44,2.3004046278232984e-05
43,33,2.2966255717054533e-05
44,65,2.2883189609251966e-05
29,62,2.2868421059864504e-05
50,81,2.283613215024495e-05
47,62,2.2824277755613543e-05
32,25,2.2823271035415165e-05
78,6,2.282312774558797e-05
58,56,2.2809033846455245e-05
37,50,2.2774791651949936e-05
40,39,2.2729060890349144e-05
44,76,2.2709733032676387e-05
71,13,2.2686593388550264e-05
34,71,2.2677774968878996e-05
23,44,2.2639308410140255e-05
23,33,2.2602117032625044e-05
21,29,2.2584951592256307e-05
21,18,2.2506488328878546e-05
76,38,2.2494478875497723e-05
69,26,2.2468048868490765e-05
22,45,2.2459088703356478e-05
36,69,2.2446770978291136e-05
21,32,2.2412801618943003e-05
27,60,2.2372436633227443e-05
77,37,2.2364755845980214e-05
44,47,2.2362303347664086e-05
48,8,2.2325448000349705e-05
26,19,2.22797640644665e-05
69,70,2.2238753762262645e-05
50,63,2.2206606852886563e-05
34,61,2.2153717174001612e-05
39,40,2.2097137957296556e-05
41,71,2.2008466145540492e-05
46,37,2.1994817059349672e-05
17,49,2.1980556522384118e-05
51,40,2.1962982827434713e-05
81,73,2.1962752039162563e-05
81,55,2.1926890769032435e-05
27,72,2.189743421245231e-05
69,12,2.187063392750098e-05
21,25,2.1830180428313426e-05
29,44,2.1723864782945725e-05
68,24,2.1700339960668983e-05
29,33,2.1688177276879062e-05
47,44,2.168193083524947e-05
47,33,2.164631221738607e-05
69,62,2.161330063517516e-05
58,73,2.1602912854551997e-05
14,10,2.157057975696508e-05
58,55,2.1567639137847768e-05
41,61,2.1499875322468413e-05
62,11,2.148520307979958e-05
70,22,2.1468589426227917e-05
53,9,2.1430350841227984e-05
45,57,2.1401359932956528e-05
77,81,2.1391052287558037e-05
43,22,2.1315889142142842e-05
60,35,2.1307691288155565e-05
26,77,2.1303127327867165e-05
63,36,2.1168337876227896e-05
71,24,2.113952558327489e-05
49,60,2.113134154404311e-05
56,50,2.1061369504640014e-05
46,81,2.103721967778099e-05
44,78,2.102480289304226e-05
60,41,2.0982177771479415e-05
23,22,2.097791764494747e-05
53,56,2.0956425357547498e-05
73,29,2.0914218852506213e-05
55,50,2.0909480441280146e-05
72,21,2.0852327320811043e-05
73,18,2.0841559947063752e-05
77,63,2.080136361070436e-05
73,32,2.075480375690061e-05
44,54,2.073172231458792e-05
49,72,2.0682689546399766e-05
60,16,2.0642104818342374e-05
62,51,2.0630580056564e-05
70,69,2.0626846440522035e-05
32,40,2.058049635037676e-05
81,37,2.055815551987886e-05
69,44,2.0531562685617356e-05
69,33,2.049783386824429e-05
43,69,2.0480133247181122e-05
31,68,2.0475566710152485e-05
46,63,2.0457285129928644e-05
44,58,2.0338020803297162e-05
76,3,2.030500780752737e-05
19,20,2.0259413855724827e-05
58,37,2.0221329337705543e-05
73,25,2.021528225121305e-05
23,69,2.0155412976299905e-05
35,64,2.0145868232374364e-05
29,22,2.0129654055266557e-05
17,66,2.0108026099965753e-05
52,64,2.0106213849203367e-05
25,49,2.0105265900191037e-05
47,22,2.0090797439800973e-05
65,49,2.0039423015402596e-05
62,15,2.003924889521589e-05
76,34,2.0027706923701594e-05
26,26,2.002651637058508e-05
33,36,2.0000962650858995e-05
76,28,1.9855780130515345e-05
53,73,1.9848268619776698e-05
26,70,1.98221380453709e-05
53,55,1.98158599252142e-05
37,53,1.9751224648787092e-05
21,40,1.9684993791460626e-05
81,81,1.966310666165936e-05
27,8,1.9639717645908885e-05
30,50,1.9550460423106444e-05
54,19,1.9548617391708815e-05
26,12,1.9494020640057158e-05
20,29,1.9491312664004988e-05
18,10,1.944472296009766e-05
72,27,1.9439329763747916e-05
20,18,1.9423597132586338e-05
62,39,1.9411043613898027e-05
20,32,1.934274343013954e-05
58,81,1.9340945019282965e-05
29,69,1.934040820546674e-05
47,69,1.9303075084762136e-05
60,52,1.9273044338476714e-05
26,62,1.926465095060954e-05
16,7,1.9219629729597996e-05
37,46,1.919760485063068e-05
81,63,1.9121052386148525e-05
40,36,1.908715003743478e-05
69,22,1.90248493168652e-05
72,31,1.8975203085247916e-05
42,64,1.8852894334523547e-05
20,25,1.883992845863747e-05
58,63,1.880777179693736e-05
61,38,1.8743446789805572e-05
39,11,1.8723499531005383e-05
54,77,1.869170087144293e-05
68,20,1.868043166496275e-05
31,57,1.862933269469479e-05
51,11,1.8609826279930766e-05
17,9,1.8587519803937883e-05
53,37,1.8578900875359487e-05
34,68,1.8576716729779706e-05
36,29,1.857416453732669e-05
49,8,1.85502182085922e-05
50,19,1.8539445515794785e-05
36,18,1.8509635306074595e-05
36,32,1.843258610992311e-05
72,6,1.841382319923494e-05
25,66,1.8392492067072692e-05
65,66,1.8332258358045593e-05
64,38,1.8303270219952423e-05
26,44,1.8300462075896732e-05
69,69,1.8278920781522376e-05
26,33,1.8270398463464883e-05
56,53,1.8265275347168435e-05
73,40,1.8228786835478177e-05
71,20,1.8197662516063388e-05
17,56,1.817646263652302e-05
16,17,1.816861646473104e-05
55,53,1.813355098024727e-05
60,23,1.808420224285299e-05
59,60,1.807666566397164e-05
41,68,1.8028445991889227e-05
76,45,1.800120909095315e-05
57,38,1.7989819663096223e-05
39,51,1.7978729573965392e-05
36,25,1.7953430694713037e-05
51,51,1.7869577936074212e-05
24,60,1.7854366067374766e-05
48,64,1.783199643943123e-05
53,81,1.777002363929693e-05
22,35,1.776266878500582e-05
56,46,1.7753306179140585e-05
50,77,1.7726766193225818e-05
59,72,1.7692869294774343e-05
78,38,1.7645532265852935e-05
55,46,1.7625273999348263e-05
54,26,1.7571582225223855e-05
22,41,1.7491311897787588e-05
24,72,1.747528947225715e-05
39,15,1.7463407997480973e-05
28,60,1.746026331787823e-05
32,11,1.7438408291101654e-05
35,71,1.739948005515965e-05
54,70,1.739225745000587e-05
77,19,1.7366261755778368e-05
52,71,1.7365231561070195e-05
51,15,1.735738495629528e-05
53,63,1.7280156119613924e-05
17,73,1.7215307802344783e-05
22,16,1.7207817869850834e-05
66,43,1.7200841673147673e-05
17,55,1.7187198264779895e-05
54,12,1.7104362048713513e-05
66,65,1.709837248358728e-05
28,72,1.7089554151088334e-05
46,19,1.707900381089024e-05
70,29,1.706822063819154e-05
60,59,1.7048163864337948e-05
70,18,1.700892326552047e-05
25,9,1.700170911062555e-05
35,61,1.6997397700861962e-05
20,40,1.698858495273067e-05
66,76,1.6968765326252097e-05
52,61,1.6963940650832386e-05
26,22,1.6957478529719258e-05
30,53,1.6954953604194027e-05
43,29,1.694681899001924e-05
65,9,1.6946030087043632e-05
70,32,1.6938121013431768e-05
61,3,1.691907758848025e-05
39,39,1.691595209276165e-05
54,62,1.6903109455225876e-05
44,50,1.6901860327537177e-05
34,57,1.6901697580979505e-05
43,18,1.6887943383560777e-05
43,32,1.6817644728787815e-05
51,39,1.681325274074028e-05
32,51,1.674475577318946e-05
66,47,1.6709165057774054e-05
61,34,1.6688017585289158e-05
21,11,1.667962487877545e-05
23,29,1.6678120755169063e-05
50,26,1.666447221116589e-05
25,56,1.6625721649041537e-05
23,18,1.662017864375415e-05
77,77,1.660500911598299e-05
65,56,1.65712739495932e-05
23,32,1.6550994600783026e-05
61,28,1.6544760178986737e-05
64,3,1.6521745036922706e-05
70,25,1.649781424591312e-05
50,70,1.6494404843578242e-05
30,46,1.647971228832546e-05
41,57,1.640286313466046e-05
43,25,1.6380469744506055e-05
46,77,1.6330343165383762e-05
62,36,1.6300783548825737e-05
64,34,1.629611131422183e-05
26,69,1.629260771197419e-05
42,71,1.628277099660716e-05
32,15,1.6264803399058315e-05
57,3,1.623880378545092e-05
50,12,1.6221371666880472e-05
36,40,1.6189200676622584e-05
64,28,1.6156218206621743e-05
23,25,1.612075119148689e-05
17,37,1.6114327316181038e-05
22,52,1.6066531959442853e-05
54,44,1.605711488586847e-05
54,33,1.603073659680121e-05
50,62,1.603050847604126e-05
57,34,1.601703412721373e-05
21,51,1.601615470409803e-05
29,29,1.6003723857423646e-05
47,29,1.5972831595577616e-05
81,19,1.5963434272786205e-05
29,18,1.5948124694639495e-05
78,3,1.592802715765036e-05
47,18,1.5917339756808205e-05
14,7,1.591263444545328e-05
42,61,1.5906494528801762e-05
29,32,1.5881738179317805e-05
57,28,1.587953674299808e-05
59,8,1.586866086336899e-05
47,32,1.5851081388512335e-05
32,39,1.5754922242917554e-05
25,73,1.574656858971256e-05
63,43,1.5724695684585714e-05
25,55,1.572085724220878e-05
78,34,1.5710501705294707e-05
66,78,1.5709781608150186e-05
58,19,1.5701888307960807e-05
65,73,1.5695000035155125e-05
27,64,1.5686824073039708e-05
24,8,1.567351442574414e-05
65,55,1.566937288993446e-05
63,65,1.563102022070427e-05
77,26,1.560993753531873e-05
78,28,1.5575635732478724e-05
21,15,1.5557086110993106e-05
19,21,1.5522292646277137e-05
63,76,1.5512535721726437e-05
66,54,1.5490791118463757e-05
29,25,1.5468892103016447e-05
77,70,1.5450632100907165e-05
73,11,1.544574154464977e-05
47,25,1.5439032236052253e-05
17,81,1.5412751231138942e-05
48,71,1.5401047143401965e-05
46,26,1.535173121323933e-05
28,8,1.5327550020950928e-05
60,42,1.531570796878466e-05
60,30,1.528722209051733e-05
63,47,1.5275213891840253e-05
81,77,1.526367478215691e-05
50,44,1.5228187272910442e-05
50,33,1.520317072861152e-05
66,58,1.5196616433800089e-05
46,70,1.5195060873953135e-05
77,12,1.519487657626078e-05
60,48,1.5129898223631091e-05
69,29,1.512536847678944e-05
22,23,1.507548097711635e-05
69,18,1.507282084277605e-05
21,39,1.5069391002860793e-05
48,61,1.504514631909932e-05
14,17,1.5042462120780715e-05
77,62,1.5016091286871574e-05
58,77,1.5013593723190422e-05
69,32,1.5010077914000457e-05
61,45,1.4999445269032893e-05
17,63,1.4987866809466444e-05
46,12,1.4943535839865794e-05
54,22,1.4878759880329841e-05
70,40,1.4876623309180821e-05
33,43,1.4857522254343692e-05
73,51,1.4831351897692466e-05
49,64,1.4816608609202696e-05
43,40,1.4770809901488405e-05
33,65,1.4769012732937258e-05
46,62,1.4767707864809885e-05
25,37,1.4739519227577355e-05
65,37,1.4691248666463853e-05
44,53,1.4657979990039861e-05
33,76,1.4657062326031542e-05
64,45,1.4647193922614902e-05
69,25,1.461989066234039e-05
23,40,1.4536613115048727e-05
19,27,1.4470469449193566e-05
33,47,1.4432828137993678e-05
53,19,1.4426540488889098e-05
73,15,1.4406243126248369e-05
57,45,1.4396355081454183e-05
20,11,1.4394885120851804e-05
63,78,1.4361595772671142e-05
37,60,1.4359631852227863e-05
81,26,1.4348983986979534e-05
18,7,1.4344388136217638e-05
68,21,1.4312513142150812e-05
54,69,1.4295391708503462e-05
77,44,1.4264541300443431e-05
35,68,1.4252950859320136e-05
44,46,1.42471220271659e-05
77,33,1.4241107813387415e-05
76,35,1.4236976354452457e-05
72,38,1.4236511096189405e-05
52,68,1.4224895877118646e-05
22,59,1.4211811313554684e-05
39,36,1.4205484211523032e-05
81,70,1.4202547069968278e-05
40,43,1.4178705365514235e-05
63,54,1.4161398661763874e-05
19,31,1.4124977551920714e-05
78,45,1.4120839055523606e-05
51,36,1.411924052771067e-05
58,26,1.4113889282606517e-05
50,22,1.4110663307624127e-05
25,81,1.4097798726796494e-05
40,65,1.4094239705319946e-05
37,72,1.4054754024074015e-05
65,81,1.4051629740922486e-05
46,44,1.4028589379623522e-05
76,41,1.4019480794877257e-05
46,33,1.4005543509397655e-05
40,76,1.3987404136919466e-05
58,70,1.3969851597746142e-05
81,12,1.3967451194701049e-05
73,39,1.3954625500099769e-05
29,40,1.3948810272484716e-05
71,21,1.3942626626026727e-05
47,40,1.392188464547333e-05
63,58,1.3892469531297745e-05
20,51,1.3822295688235372e-05
81,62,1.3803107983925936e-05
53,77,1.3794150963456112e-05
76,16,1.379225718218618e-05
