BYU,OU,probability
73,81,2.9899298689430102e-05
65,35,2.9868149024835094e-05
31,61,2.964885053281633e-05
21,78,2.9625418999477416e-05
16,60,2.9618515247177213e-05
42,65,2.9450276852478518e-05
43,34,2.939806275442605e-05
48,36,2.9377997993751645e-05
55,77,2.9351020442421218e-05
49,53,2.932910915942199e-05
27,29,2.9326222321494575e-05
77,28,2.9321835490836948e-05
47,34,2.9311932909351327e-05
66,46,2.9302537299284164e-05
44,40,2.924741816052958e-05
18,51,2.921562385708321e-05
31,64,2.9190839635312063e-05
8,56,2.9161986787401968e-05
59,32,2.915828695821735e-05
58,34,2.911151198147048e-05
39,44,2.9076971591367477e-05
81,81,2.891994308718514e-05
77,30,2.889751362790857e-05
76,31,2.8887002476983675e-05
36,31,2.8798979680127703e-05
54,34,2.8680995856436424e-05
37,28,2.866803245538974e-05
46,49,2.8654386534647057e-05
12,28,2.8646347903650404e-05
42,36,2.8601476685753637e-05
55,33,2.858335825857239e-05
55,50,2.858056486008216e-05
53,42,2.854125165785741e-05
8,55,2.8490859628663025e-05
30,65,2.847183449166573e-05
27,57,2.8437668246597006e-05
73,53,2.84033471032929e-05
55,58,2.838624700618666e-05
77,54,2.8383321885317756e-05
44,70,2.8360460324836398e-05
41,24,2.833847868291658e-05
31,29,2.8324393196731778e-05
37,30,2.8253171900641608e-05
12,30,2.8231801150178243e-05
11,73,2.8139554104540252e-05
35,24,2.8105666713473837e-05
52,24,2.805695360546537e-05
60,41,2.7933295401842285e-05
33,40,2.7930985195022712e-05
76,66,2.7916181269556272e-05
60,48,2.7869780866812e-05
36,66,2.7831116702720633e-05
9,24,2.7827824555053088e-05
7,20,2.7803637672703565e-05
69,69,2.7755247481320814e-05
37,54,2.7750445338060168e-05
12,54,2.7729454850880446e-05
49,46,2.7679756994864112e-05
30,36,2.7651234468632152e-05
51,37,2.7556558595935937e-05
81,53,2.7472991599069925e-05
66,65,2.7470793809424117e-05
23,32,2.7468640512939398e-05
31,57,2.746619350370448e-05
63,77,2.7464915134052135e-05
72,59,2.7454979464810427e-05
22,40,2.7397462838185948e-05
61,45,2.73182441464483e-05
77,43,2.730645731389624e-05
78,31,2.726591340313256e-05
70,39,2.720955070524609e-05
70,47,2.7159189838071605e-05
18,73,2.7146826386175148e-05
70,27,2.7100732738789167e-05
33,70,2.708394953391303e-05
51,62,2.7031417584964623e-05
56,81,2.700815208048317e-05
26,69,2.6910494976916498e-05
73,46,2.6806056105777034e-05
63,33,2.674658315059044e-05
63,50,2.6743969256718497e-05
37,43,2.6697592132699995e-05
66,36,2.6679045246845096e-05
12,43,2.6677398025594175e-05
22,70,2.6566606787608603e-05
63,58,2.6562138325942488e-05
24,68,2.655992961019407e-05
78,66,2.634957301811923e-05
59,24,2.6329637325956412e-05
46,42,2.6318274764994917e-05
3,20,2.626224472218724e-05
72,49,2.6248328298843057e-05
19,39,2.6236162155763227e-05
65,31,2.622128675014433e-05
19,47,2.618760288729872e-05
19,27,2.613123701957295e-05
27,78,2.6001167598914853e-05
50,56,2.5953782273555504e-05
49,65,2.594945582133778e-05
81,46,2.5928020085802887e-05
64,52,2.582190788066162e-05
17,23,2.579839109465406e-05
21,72,2.5755739702041623e-05
29,51,2.5717310199477976e-05
56,53,2.5656853230195535e-05
76,63,2.5544988820396157e-05
70,28,2.5511562226583462e-05
36,63,2.5467149613527346e-05
8,34,2.5448016581893418e-05
41,60,2.5442390671690457e-05
32,51,2.5437531763085602e-05
6,23,2.5376882708032464e-05
25,51,2.5368226473804488e-05
50,55,2.5356487984837657e-05
24,71,2.5349202142557275e-05
65,66,2.5340053701358527e-05
55,81,2.5322955511614617e-05
44,69,2.530475949089988e-05
10,20,2.5300518689774137e-05
35,60,2.523337122693181e-05
49,36,2.5201554450566193e-05
52,60,2.5189636418911547e-05
43,35,2.516583886563424e-05
70,30,2.514237955336439e-05
73,65,2.5130371223642963e-05
31,78,2.5112927487629216e-05
47,35,2.509210850384888e-05
60,59,2.5090373290253338e-05
38,76,2.5051244836308018e-05
77,77,2.503062821680677e-05
9,60,2.498392351244078e-05
58,35,2.492054070979106e-05
23,24,2.480390372655089e-05
70,54,2.469500528712515e-05
19,28,2.459891714766314e-05
54,35,2.4552002839722287e-05
62,39,2.4546533790672364e-05
62,47,2.4501101775229796e-05
37,77,2.447250828900031e-05
12,77,2.4453997239349104e-05
62,27,2.444836591132726e-05
68,45,2.443598938365417e-05
73,36,2.440607707213684e-05
77,33,2.4375963866798336e-05
77,50,2.4373581649144012e-05
11,40,2.4334450900389134e-05
81,65,2.4307222490289196e-05
19,30,2.4242941535107132e-05
76,44,2.4219096328289583e-05
56,46,2.421401409788686e-05
77,58,2.420786686705363e-05
20,68,2.4192769250394064e-05
33,69,2.416578649180627e-05
36,44,2.4145297304045413e-05
78,63,2.4111447825570267e-05
72,42,2.410837570908939e-05
55,53,2.4055972099837352e-05
39,37,2.401039718900719e-05
60,49,2.3987646980658198e-05
64,38,2.3899661358600937e-05
29,73,2.389623300600435e-05
37,33,2.383244130413187e-05
37,50,2.3830112203927644e-05
71,52,2.3815967328820545e-05
12,33,2.3814414402308793e-05
12,50,2.381208706384019e-05
19,54,2.3811571538574798e-05
70,43,2.37580756214496e-05
22,69,2.370418489508851e-05
63,81,2.369569485443419e-05
37,58,2.3668092443848523e-05
48,32,2.3658004719752766e-05
12,58,2.3650189855801418e-05
59,60,2.3638845492956493e-05
32,73,2.3636266055563965e-05
81,36,2.360665269239815e-05
11,70,2.3596483816083587e-05
25,73,2.357186836667799e-05
39,62,2.3552834819244604e-05
18,40,2.3475962388799205e-05
24,26,2.3364996712023485e-05
65,63,2.3187676790713533e-05
20,71,2.308994817068726e-05
53,56,2.3047958064063225e-05
42,32,2.3032674676040708e-05
62,28,2.3014728579363656e-05
19,43,2.2908159390998645e-05
78,44,2.2859962147869853e-05
40,51,2.2853334872844877e-05
18,70,2.2764029845663343e-05
55,46,2.2703160139619172e-05
56,65,2.2700361466574716e-05
62,30,2.2681678061136778e-05
50,34,2.264839794611035e-05
27,72,2.260488888405671e-05
38,61,2.2548582043258027e-05
53,55,2.2517537735604967e-05
63,53,2.251012817374662e-05
15,51,2.2329678983404883e-05
62,54,2.2278088613362412e-05
23,60,2.2269036240619995e-05
30,32,2.2267447758183685e-05
38,64,2.220025500482359e-05
69,39,2.2153716783567084e-05
69,47,2.2112713519660075e-05
43,31,2.209312256527974e-05
69,27,2.2065118392657765e-05
56,36,2.2046103759794548e-05
34,76,2.2044135000848775e-05
71,38,2.204304796984392e-05
60,42,2.203200139843577e-05
47,31,2.2028394585083906e-05
65,44,2.198413871980808e-05
28,76,2.195135668906268e-05
58,31,2.187777499625906e-05
31,72,2.1832670908014284e-05
8,35,2.1784451924591492e-05
70,77,2.1777982811584037e-05
77,81,2.1595483741541628e-05
54,31,2.1554235122351053e-05
38,29,2.154130404195938e-05
66,32,2.148454698998216e-05
26,39,2.1479451214601184e-05
26,47,2.143969591686336e-05
62,43,2.1432856880316784e-05
26,27,2.1393549384501027e-05
48,24,2.1362938262438236e-05
43,66,2.1350626976069472e-05
47,66,2.1288074344317564e-05
55,65,2.1283953148761987e-05
20,26,2.1282585544701295e-05
46,56,2.1252834331640254e-05
63,46,2.1244248312683158e-05
40,73,2.123505960964888e-05
70,33,2.120838987774518e-05
70,50,2.120631722121096e-05
61,52,2.1199056032806733e-05
58,66,2.1142516709954824e-05
37,81,2.1113958878386898e-05
12,81,2.109798824160068e-05
70,58,2.1062136514089654e-05
11,69,2.1054078141108278e-05
19,77,2.0998901990688918e-05
38,57,2.088862490465838e-05
54,66,2.082985021660226e-05
45,76,2.081745657815053e-05
42,24,2.0798271576649864e-05
69,28,2.0771233248078233e-05
46,55,2.0763726561853285e-05
15,73,2.0748484495379016e-05
55,36,2.0670518406816146e-05
29,40,2.0664922643356566e-05
77,53,2.0514996921695918e-05
14,23,2.048693987230661e-05
69,30,2.04706487778496e-05
19,33,2.0449685550591955e-05
19,50,2.044768704082183e-05
32,40,2.0440109095575626e-05
13,23,2.0412243418697485e-05
25,40,2.0384419428551318e-05
18,69,2.031131701285249e-05
64,41,2.030972374237107e-05
19,58,2.030866422296112e-05
49,32,2.029472853335377e-05
64,48,2.0263543632164484e-05
44,39,2.0197783335023596e-05
44,47,2.0160400215589798e-05
26,28,2.0139044638782313e-05
57,45,2.011876220377966e-05
44,27,2.011700722323609e-05
53,34,2.011264950049442e-05
30,24,2.0107279432697568e-05
69,54,2.0106401572966154e-05
37,53,2.005756419161371e-05
12,53,2.004239261368436e-05
29,70,2.003823775233757e-05
76,37,1.9998992005539542e-05
51,51,1.998514812081542e-05
36,37,1.993805223818118e-05
63,65,1.9916239985408428e-05
26,30,1.9847608690258687e-05
34,61,1.984188769409474e-05
32,70,1.9820241905068852e-05
25,70,1.976624108409117e-05
28,61,1.9758378096515315e-05
73,32,1.965413322875402e-05
62,77,1.9646557077260445e-05
61,38,1.9620946006298957e-05
76,62,1.961787435459509e-05
36,62,1.9558095906816148e-05
43,63,1.953711082994456e-05
34,64,1.953537325499726e-05
26,54,1.9494447631832937e-05
47,63,1.947987140083498e-05
72,56,1.946827136373336e-05
28,64,1.9453153700878212e-05
66,24,1.9400327981177215e-05
50,35,1.9387873889437254e-05
77,46,1.9361315287699634e-05
58,63,1.9346677390285463e-05
69,43,1.934356374869086e-05
63,36,1.9342224742535602e-05
17,21,1.9313505134983338e-05
33,39,1.9288676498090103e-05
33,47,1.9252976001392645e-05
33,27,1.921153613752682e-05
48,60,1.9179724756919044e-05
62,33,1.9132710584576243e-05
62,50,1.9130840780322404e-05
8,31,1.9124598586088674e-05
38,78,1.909891599927089e-05
54,63,1.906056869941255e-05
72,55,1.902023310964755e-05
81,32,1.901035941704071e-05
62,58,1.9000771135378437e-05
6,21,1.8997950402923256e-05
68,52,1.8962415936549274e-05
34,29,1.8955521671603502e-05
44,28,1.8937358134736045e-05
37,46,1.892960675058216e-05
22,39,1.892023478099103e-05
12,46,1.891528836170678e-05
22,47,1.8885216215596936e-05
78,37,1.8876682847500475e-05
28,29,1.887574256937752e-05
22,27,1.8844567913277628e-05
70,81,1.878922373252102e-05
26,43,1.8754827368955523e-05
45,61,1.873775657264177e-05
71,41,1.8731989880109776e-05
71,48,1.8689397210311545e-05
42,60,1.8672764923970176e-05
44,30,1.8663312020358787e-05
51,73,1.85699730045722e-05
46,34,1.85461465443589e-05
43,44,1.8523052505276408e-05
78,62,1.8516952865985903e-05
8,66,1.8481867797191336e-05
47,44,1.846878404357819e-05
45,64,1.8448298581831863e-05
16,76,1.8431484613331286e-05
34,57,1.8381189054245985e-05
40,40,1.8363599988759654e-05
58,44,1.8342503363068578e-05
44,54,1.833122390185034e-05
49,24,1.8325933984998846e-05
28,57,1.8303827175950088e-05
64,59,1.8242693630927732e-05
21,68,1.8207958179581807e-05
65,37,1.8153469004232004e-05
77,65,1.8151011795167676e-05
19,81,1.8117062128934477e-05
33,28,1.8084983323689657e-05
54,44,1.8071244918082323e-05
30,60,1.8052389628802996e-05
15,40,1.7942820818501207e-05
45,29,1.7900713695484243e-05
29,69,1.787921568044215e-05
70,53,1.784914251734228e-05
33,30,1.7823272087456348e-05
65,62,1.780752119538897e-05
40,70,1.7806705058336484e-05
60,56,1.7791533825698028e-05
56,32,1.7753654517653306e-05
73,24,1.7747482923487886e-05
37,65,1.7746289975763595e-05
22,28,1.7739533893286894e-05
12,65,1.773286664984266e-05
69,77,1.7731393970875244e-05
32,69,1.7684707819075774e-05
17,25,1.7646775908328768e-05
25,69,1.7636525322335598e-05
44,43,1.7635736402168028e-05
77,36,1.7627873017385115e-05
68,38,1.7550806916318895e-05
33,54,1.7506131330942664e-05
22,30,1.7482821721518767e-05
64,49,1.7440924044162665e-05
66,60,1.741768600844449e-05
39,51,1.7413326217472154e-05
15,70,1.7398686446295814e-05
60,55,1.7382083618032248e-05
21,71,1.7377953152417104e-05
6,25,1.7358453120488954e-05
45,57,1.7358340664163425e-05
69,33,1.726763767166689e-05
69,50,1.7265950137523226e-05
37,36,1.723481587432714e-05
12,36,1.7221779428344098e-05
53,35,1.7217178584810576e-05
19,53,1.7210611174701664e-05
26,77,1.7191725229908078e-05
22,54,1.7171738813759173e-05
81,24,1.7166161702297868e-05
69,58,1.7148559792279343e-05
50,31,1.7020639622089102e-05
72,34,1.6988859370141188e-05
62,81,1.69503098469725e-05
8,63,1.6912023234859756e-05
70,46,1.684537790633898e-05
33,43,1.684194788232751e-05
71,59,1.682553425222449e-05
34,78,1.6806313834256815e-05
11,39,1.6804969387900667e-05
11,47,1.6773865866920725e-05
26,33,1.674208371369538e-05
26,50,1.674044754096347e-05
11,27,1.673776200858846e-05
28,78,1.6735580216229637e-05
61,41,1.6673708759831496e-05
55,32,1.6645900177820228e-05
61,48,1.663579619549291e-05
26,58,1.662663006201106e-05
38,72,1.6604211035025578e-05
16,61,1.6590147343911352e-05
22,43,1.6520242233022216e-05
49,60,1.645309111639168e-05
50,66,1.6448617726696213e-05
16,64,1.633386529121246e-05
19,46,1.624275502059686e-05
18,39,1.6212111418095297e-05
18,47,1.618210518981946e-05
39,73,1.61802652561513e-05
44,77,1.6165903769128924e-05
18,27,1.6147275029740305e-05
62,53,1.610223500868007e-05
71,49,1.608604906887213e-05
51,40,1.605889327963453e-05
8,44,1.603421801086496e-05
56,24,1.6031369926840085e-05
64,42,1.6019014421916437e-05
21,26,1.601769617775284e-05
27,68,1.5980471778970968e-05
73,60,1.5933755620083337e-05
40,69,1.5888119715461436e-05
46,35,1.5876193591821168e-05
45,78,1.5871101699837202e-05
16,29,1.584904129893849e-05
41,76,1.583269884658781e-05
70,65,1.579234925564522e-05
11,28,1.5756269807593672e-05
44,33,1.5743092132455356e-05
44,50,1.5741553589314394e-05
35,76,1.570262687478891e-05
52,76,1.567541087714807e-05
44,58,1.5634527541178835e-05
57,52,1.5612232066682415e-05
63,32,1.5576229678644265e-05
51,70,1.5571890934717996e-05
9,76,1.554739655101668e-05
11,30,1.552825782793266e-05
60,34,1.552566535038943e-05
15,69,1.5524063112457073e-05
33,77,1.5438272751509296e-05
31,68,1.5434554139797618e-05
81,60,1.54118432838302e-05
16,57,1.5368831810140142e-05
70,36,1.5337190591150662e-05
14,21,1.533718195728416e-05
69,81,1.5297979215551448e-05
43,37,1.5295466599986627e-05
13,21,1.5281261790206614e-05
27,71,1.5252006138716833e-05
11,54,1.52519537121269e-05
47,37,1.5250654253689961e-05
19,65,1.5227397187843696e-05
18,28,1.5200408626640783e-05
62,46,1.519670951107885e-05
58,37,1.5146377600022424e-05
22,77,1.5143379334525856e-05
53,31,1.5114983400055362e-05
50,63,1.5051476843562695e-05
33,33,1.5034491963085713e-05
33,50,1.5033022670122615e-05
55,24,1.5031078995625436e-05
43,62,1.5003983294274442e-05
18,30,1.4980440619939962e-05
61,59,1.4976735501445628e-05
47,62,1.4960024929825918e-05
33,58,1.4930813888836398e-05
54,37,1.4922385119081731e-05
68,41,1.4914522619286124e-05
68,48,1.4880610080298686e-05
58,62,1.4857735459976601e-05
26,81,1.483237334180237e-05
19,36,1.4788521270426303e-05
71,42,1.477459860345888e-05
22,33,1.4747311345216985e-05
22,50,1.4745870117882045e-05
31,71,1.4730974012815362e-05
18,54,1.4713884162303899e-05
59,76,1.4710359832161656e-05
11,43,1.4673293868719128e-05
22,58,1.4645613672666341e-05
54,62,1.4638011568579907e-05
34,72,1.4611069111750796e-05
53,66,1.4607005930036495e-05
28,72,1.4549574735785218e-05
72,35,1.4543097652090188e-05
69,53,1.4532575434348768e-05
76,51,1.4504090418484139e-05
36,51,1.4459894396224503e-05
57,38,1.4450018998210435e-05
56,60,1.4393023042797889e-05
61,49,1.4318505347663612e-05
29,39,1.4270853854334933e-05
50,44,1.4270241812210418e-05
41,61,1.4250984781045968e-05
62,65,1.42467414782801e-05
29,47,1.4244440607633064e-05
29,27,1.4213781052477412e-05
77,32,1.4195667898581756e-05
18,43,1.4155638703001916e-05
35,61,1.4133907224748849e-05
32,39,1.411560133584134e-05
52,61,1.4109410152459481e-05
26,53,1.4090265218888691e-05
32,47,1.4089475438664168e-05
24,23,1.4079583252615305e-05
25,39,1.4077142972700266e-05
63,24,1.406517738618124e-05
32,27,1.4059149428592952e-05
27,26,1.405815738415703e-05
16,78,1.4052051252226237e-05
25,47,1.4051088256283808e-05
41,64,1.4030837752996362e-05
25,27,1.4020844870302077e-05
14,25,1.4013604013039256e-05
9,61,1.3994184679460137e-05
39,40,1.3992327986730866e-05
13,25,1.3962509680328706e-05
44,81,1.3947333202733624e-05
46,31,1.393773093624924e-05
35,64,1.3915568792839517e-05
51,69,1.3894095878848756e-05
52,64,1.3891450147567179e-05
37,32,1.3879140279934091e-05
12,32,1.3868642073056237e-05
23,76,1.3857932965151662e-05
62,36,1.383612949651081e-05
45,72,1.379801460944225e-05
9,64,1.3778004660009272e-05
69,46,1.3715321333006805e-05
78,51,1.3690145720612239e-05
41,29,1.361437253468605e-05
31,26,1.357790897870097e-05
39,70,1.3567996345582163e-05
35,29,1.3502525003349155e-05
55,60,1.349495815575601e-05
52,29,1.3479122250958305e-05
76,73,1.3477036342132213e-05
46,66,1.3469318030233502e-05
11,77,1.3450363015672096e-05
36,73,1.3435969899426389e-05
68,59,1.3396591221354266e-05
29,28,1.3380293562184761e-05
9,29,1.336904406766076e-05
53,63,1.3366291025956418e-05
33,81,1.3319560552573159e-05
26,46,1.3297884880582274e-05
60,35,1.3290548964177462e-05
44,53,1.32495062923523e-05
59,61,1.3240769380074814e-05
8,37,1.324030399267225e-05
32,28,1.323472944283238e-05
41,57,1.3201871188271504e-05
25,28,1.3198671040581112e-05
29,30,1.31866647870486e-05
65,51,1.3165641337003315e-05
61,42,1.3151157764561145e-05
11,33,1.3098575074723812e-05
11,50,1.3097294975320974e-05
35,57,1.3093412520956955e-05
52,57,1.3070718847654872e-05
22,81,1.3065137613732277e-05
32,30,1.3043207153776138e-05
59,64,1.3036228004661194e-05
11,58,1.3008247111365167e-05
25,30,1.3007670559527722e-05
8,62,1.2987985598121166e-05
18,77,1.2975851296754129e-05
9,57,1.2963975918971921e-05
29,54,1.295202611767654e-05
64,56,1.2935857791026895e-05
69,65,1.285795699262637e-05
20,23,1.2824736878877062e-05
77,24,1.281854410394452e-05
32,54,1.2811121116834332e-05
68,49,1.2807808686005646e-05
25,54,1.277621684769034e-05
72,31,1.2767404282526107e-05
78,73,1.2720728158909244e-05
40,39,1.2681598484633331e-05
53,44,1.2672524235012398e-05
40,47,1.2658126715335735e-05
33,53,1.2653142990668396e-05
59,29,1.2649284927028869e-05
64,55,1.2638154978511618e-05
18,33,1.2636473987426677e-05
18,50,1.2635239048304445e-05
40,27,1.2630881522289115e-05
63,60,1.2627768128624864e-05
18,58,1.2549332679856409e-05
37,24,1.253272287533174e-05
12,24,1.2523243101020483e-05
44,46,1.2504406883985368e-05
69,36,1.248737181633917e-05
23,61,1.2473501435018676e-05
26,65,1.2466615089501417e-05
29,43,1.2460625635710159e-05
22,53,1.241144959451218e-05
15,39,1.2391015347820229e-05
15,47,1.2368081405071653e-05
70,32,1.235098890912728e-05
15,27,1.2341460501909953e-05
72,66,1.233832318104624e-05
46,63,1.2325238010827125e-05
32,43,1.2325066577247641e-05
25,43,1.2291486577721716e-05
23,64,1.2280812697188845e-05
57,41,1.2279500095094539e-05
59,57,1.2266024732680077e-05
57,48,1.22515790522056e-05
65,73,1.2233364633479436e-05
16,72,1.2216568965268347e-05
26,36,1.2107308960751964e-05
39,69,1.2106111126753924e-05
41,78,1.2070752862327567e-05
35,78,1.1971586785772115e-05
52,78,1.1950837475461376e-05
33,46,1.1941580676699685e-05
48,76,1.1935466676668534e-05
71,56,1.1930952892605219e-05
23,29,1.1916291958584298e-05
19,32,1.1909147317945976e-05
40,28,1.1890214299308243e-05
17,20,1.1880668822950458e-05
9,78,1.1853240135390552e-05
50,37,1.1783695314269691e-05
68,42,1.1763623964805882e-05
38,68,1.1738307019259525e-05
44,65,1.1722738536621438e-05
40,30,1.1718148744828316e-05
22,46,1.1713479153516587e-05
6,20,1.1686555882760747e-05
46,44,1.1685506255339559e-05
60,31,1.1667790165596142e-05
71,55,1.1656376726919503e-05
76,40,1.1654636670218642e-05
42,76,1.1619987582507505e-05
36,40,1.1619123337990064e-05
15,28,1.161776475182733e-05
11,81,1.1604466867824993e-05
50,62,1.1559135282625314e-05
23,57,1.1555240689812167e-05
40,54,1.1509640310482515e-05
77,60,1.1508536170343396e-05
15,30,1.144964186661097e-05
29,77,1.1422107381082648e-05
44,36,1.138487202099583e-05
76,70,1.1301197906493579e-05
32,77,1.1297846355392258e-05
72,63,1.1290309540509398e-05
64,34,1.1288391492903326e-05
60,66,1.1275664393958918e-05
25,77,1.1267065047000917e-05
36,70,1.1266761552346241e-05
37,60,1.125192481720775e-05
15,54,1.1245911145025719e-05
12,60,1.1243413840870414e-05
30,76,1.1233930495852748e-05
59,78,1.121508845525738e-05
38,71,1.1203219353729095e-05
33,65,1.1195095400023061e-05
18,81,1.1195076019848457e-05
70,24,1.1152817689880943e-05
62,32,1.1142189369104852e-05
29,33,1.112336751568278e-05
29,50,1.112228044964444e-05
43,51,1.1092900607073628e-05
51,39,1.1090006142834583e-05
40,43,1.1072964014091185e-05
51,47,1.10694801763321e-05
47,51,1.1060400852967458e-05
29,58,1.1046660612248665e-05
51,27,1.1045654366154002e-05
57,59,1.1029749149586677e-05
11,53,1.1023860586804218e-05
32,33,1.1002356478882412e-05
32,50,1.1001281239027843e-05
78,40,1.1000598433442445e-05
58,51,1.0984775140785966e-05
22,65,1.0981252829088717e-05
25,33,1.0972380241185898e-05
25,50,1.0971307930853337e-05
32,58,1.0926484069310091e-05
25,58,1.0896714548182734e-05
33,36,1.0872436333365057e-05
66,76,1.0838956949237227e-05
54,51,1.0822326593592962e-05
15,43,1.0819240745614258e-05
19,24,1.0753839215322489e-05
48,61,1.0743092861931247e-05
72,44,1.0704294930811538e-05
78,70,1.066699404743126e-05
22,36,1.066475701891795e-05
18,53,1.0634952790779567e-05
61,56,1.0619973373453622e-05
65,40,1.0579137463017948e-05
48,64,1.0577135210445949e-05
23,78,1.056520342020517e-05
57,49,1.05449897386851e-05
24,21,1.0540428759689574e-05
41,72,1.0494068243735785e-05
53,37,1.0464375195121804e-05
42,61,1.0459130676255245e-05
71,34,1.0411467821526168e-05
35,72,1.0407855263758017e-05
11,46,1.0403922619312668e-05
51,28,1.0397943901057095e-05
52,72,1.038981623331022e-05
61,55,1.037556778449395e-05
34,68,1.0329260134767147e-05
38,26,1.0326288846957414e-05
60,63,1.0317912686730376e-05
43,73,1.0307397451871123e-05
9,72,1.0304967081083205e-05
42,64,1.029755962907944e-05
28,68,1.0285786833716042e-05
47,73,1.0277199048899157e-05
53,62,1.0264957239863781e-05
48,29,1.0263183256751999e-05
65,70,1.0258314311511123e-05
51,30,1.0247473275570498e-05
49,76,1.0238693372126834e-05
58,73,1.0206928494727023e-05
40,77,1.0150099015361783e-05
30,61,1.0111641361903916e-05
7,22,1.0088512487408507e-05
76,69,1.0083549128165675e-05
51,54,1.0065133500302445e-05
62,24,1.0061283967952057e-05
69,32,1.0056039265544692e-05
54,73,1.0055983146823195e-05
36,69,1.0052823122682657e-05
18,46,1.0036885447168889e-05
70,60,1.0013040852723975e-05
42,29,9.99190607549372e-06
30,64,9.955438276381903e-06
48,57,9.952219464544659e-06
15,77,9.917522056359229e-06
73,76,9.915512951721518e-06
40,33,9.884627932620384e-06
40,50,9.883661926299725e-06
34,71,9.858403504155882e-06
29,81,9.854564260464288e-06
28,71,9.81691192220057e-06
40,58,9.816463395285747e-06
60,44,9.7823695685974e-06
66,61,9.75612635740128e-06
45,68,9.754473211657297e-06
11,65,9.753558545639115e-06
59,72,9.75017092565261e-06
26,32,9.74997590366424e-06
32,81,9.747356525334319e-06
25,81,9.720799571223906e-06
42,57,9.689161700100155e-06
57,42,9.685286299924785e-06
51,43,9.68326186043952e-06
64,35,9.663284405358692e-06
39,39,9.662870325079653e-06
30,29,9.659939614923658e-06
15,33,9.658133914979652e-06
15,50,9.657190043498475e-06
19,60,9.65483650686293e-06
21,23,9.65215144814108e-06
46,37,9.649342114727967e-06
39,47,9.644985776590147e-06
24,25,9.630804092781067e-06
39,27,9.624226030276601e-06
66,64,9.605415213164082e-06
8,51,9.602412272815646e-06
20,21,9.601010414030383e-06
15,58,9.591531283669882e-06
81,76,9.590728974034648e-06
3,22,9.529220131050617e-06
78,69,9.517677631795132e-06
68,56,9.499496205437567e-06
11,36,9.472446685089574e-06
46,62,9.465456116928386e-06
14,20,9.43464059156041e-06
18,65,9.40946539174687e-06
13,20,9.400241398823045e-06
30,57,9.367253478468447e-06
29,53,9.361510855123244e-06
66,29,9.320305983470561e-06
45,71,9.309818093100508e-06
68,55,9.280877016550175e-06
61,34,9.267450139016798e-06
32,53,9.259667044514709e-06
25,53,9.234438814466926e-06
49,61,9.21583015238251e-06
23,72,9.185174028921727e-06
10,22,9.18025913531045e-06
44,32,9.168199823003143e-06
65,69,9.153031137774476e-06
18,36,9.138270800493491e-06
48,78,9.099526868197921e-06
34,26,9.086738279375514e-06
69,24,9.080501442926884e-06
49,64,9.073465421086514e-06
39,28,9.059867259702581e-06
28,26,9.04849444548636e-06
66,57,9.03791039326749e-06
62,60,9.033057851682337e-06
56,76,8.956721177235069e-06
39,30,8.928760196001807e-06
73,61,8.924936016306602e-06
8,73,8.922452593645513e-06
43,40,8.913604539415351e-06
71,35,8.912605015506195e-06
47,40,8.887489642510399e-06
51,77,8.876220183688938e-06
42,78,8.8590075343972e-06
72,37,8.839103897373035e-06
29,46,8.835056808786507e-06
58,40,8.82672125421639e-06
49,29,8.804145596857423e-06
26,24,8.80412933201986e-06
73,64,8.787064973027124e-06
20,25,8.77245627273711e-06
39,54,8.769885116869611e-06
40,81,8.757123327576097e-06
33,32,8.755537056836538e-06
32,46,8.73894028803737e-06
25,46,8.71513079306303e-06
54,40,8.696187126221263e-06
72,62,8.670658482079722e-06
51,33,8.644066804766362e-06
43,70,8.643290375371492e-06
51,50,8.64322203617957e-06
16,68,8.636474020583094e-06
81,61,8.632598521101819e-06
47,70,8.617967439394886e-06
22,32,8.588293591082687e-06
51,58,8.584457194930456e-06
45,26,8.581093318501025e-06
30,78,8.564679970353116e-06
58,70,8.559041914558569e-06
15,81,8.556464682763323e-06
50,51,8.546019832134262e-06
49,57,8.537389130227716e-06
73,29,8.526246125519809e-06
81,64,8.499243462629395e-06
64,31,8.483409907002337e-06
27,23,8.471347105593744e-06
39,43,8.437155261782459e-06
54,70,8.432466367352185e-06
55,76,8.39785895847942e-06
40,53,8.318978183505622e-06
68,34,8.289673084278414e-06
29,65,8.282764779371233e-06
44,24,8.278791433031725e-06
73,57,8.26790972421464e-06
66,78,8.263554551714811e-06
81,29,8.24696777200782e-06
16,71,8.242782603711333e-06
64,66,8.198303335090636e-06
32,65,8.192656639717292e-06
31,23,8.181952782543195e-06
25,65,8.170335510305654e-06
69,60,8.1525076836629e-06
15,53,8.128359092499704e-06
60,37,8.077821242615667e-06
56,61,8.061929202446615e-06
76,39,8.048499358865618e-06
29,36,8.04404335203492e-06
76,47,8.033602773047036e-06
36,39,8.023974438890784e-06
76,27,8.01631134728288e-06
36,47,8.009123245083658e-06
81,57,7.997093214724813e-06
36,27,7.991884508748202e-06
32,36,7.956532261106348e-06
50,73,7.940864717133591e-06
56,64,7.937389756118283e-06
25,36,7.934854459377538e-06
61,35,7.9332831840657e-06
60,62,7.923883471357888e-06
48,72,7.910944497803519e-06
33,24,7.906161141455882e-06
26,60,7.904379783251113e-06
63,76,7.858210042640353e-06
40,46,7.851152018063876e-06
71,31,7.824387497465715e-06
57,56,7.821173197134765e-06
